worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1783644231.831,1.661592,4.123901,0.005915,9.5e-05,0.016129,0.00019,0.012075,0.000195,0.016129,0.000385,262.933,160.0489,102.3564,0.5067,0.126583,0,4
3,2,1783644436.143,1.343468,0.601978,0.847532,0.717381,0.638981,0.647956,0.566581,0.588569,0.539672,0.486779,204.311,111.0928,92.8559,0.3411,0.08518,0,4
3,3,1783644634.857,1.516982,3.979725,0.079103,0.001276,0.016129,0.002365,0.034136,0.000551,0.016129,0.001065,198.715,114.7341,83.7352,0.2449,0.061136,4,4
3,4,1783644846.987,1.35128,3.244758,0.08493,0.074443,0.020848,0.01067,0.03785,0.111432,0.018993,0.006486,212.129,113.7708,98.0552,0.3023,0.075485,4,4
3,5,1783645041.123,1.321557,1.378235,0.801624,0.65097,0.519856,0.520956,0.648146,0.692785,0.497816,0.5113,194.137,109.4604,84.4116,0.2642,0.065953,4,4
3,6,1783645255.483,1.275862,0.986707,0.837821,0.695789,0.616959,0.598117,0.722182,0.742529,0.610382,0.613004,214.359,111.9206,102.22,0.218,0.054406,4,4
3,7,1783645470.608,1.256594,0.896256,0.83429,0.679125,0.651976,0.622536,0.76753,0.743749,0.674244,0.673014,215.125,112.0429,102.8645,0.2172,0.054201,4,4
3,8,1783645677.868,1.230141,0.563904,0.840293,0.727884,0.681005,0.660669,0.789363,0.752054,0.705047,0.695929,207.26,109.4716,97.5515,0.208,0.051901,4,4
3,9,1783645873.061,1.210782,0.702542,0.845414,0.714518,0.684222,0.654962,0.784982,0.755835,0.703793,0.69606,195.192,111.1078,83.801,0.2829,0.070627,4,4
3,10,1783646080.781,1.193452,0.523841,0.83632,0.759115,0.696327,0.676994,0.807963,0.764686,0.724001,0.717753,207.72,105.5705,101.8988,0.2324,0.058016,4,4
3,11,1783646290.546,1.196475,1.428475,0.823431,0.684312,0.659259,0.613053,0.78185,0.745449,0.693149,0.676364,209.765,111.2147,98.3305,0.2193,0.054732,4,4
3,12,1783646481.064,1.176268,0.498334,0.847268,0.75616,0.709284,0.691067,0.804814,0.760607,0.739774,0.72499,190.517,106.3249,83.9381,0.2334,0.058258,4,4
3,13,1783646691.263,1.172438,0.5819,0.851594,0.740467,0.704962,0.684084,0.795605,0.759695,0.732662,0.718474,210.198,109.0441,100.9416,0.212,0.052904,4,4
3,14,1783646883.061,1.17021,0.514808,0.84868,0.752761,0.704994,0.681041,0.808159,0.770207,0.744684,0.734213,191.797,107.9586,83.3252,0.5128,0.125902,4,4
3,15,1783647071.914,1.164894,0.495483,0.85539,0.751032,0.710999,0.691242,0.796139,0.766755,0.741271,0.722907,188.853,104.8852,83.7218,0.2284,0.057009,4,4
3,16,1783647262.348,1.153441,0.576557,0.862806,0.751363,0.713669,0.694638,0.789732,0.755806,0.735514,0.713569,190.434,107.0286,83.2023,0.2023,0.050487,4,4
3,17,1783647467.229,1.15077,0.507229,0.85848,0.747515,0.710711,0.690211,0.795385,0.763083,0.744357,0.721749,204.881,107.1148,97.5648,0.2011,0.050184,4,4
3,18,1783647659.013,1.148489,0.444841,0.885936,0.7712,0.737155,0.736701,0.72493,0.741686,0.716551,0.667979,191.783,108.4569,83.0932,0.2171,0.054171,3,4
3,19,1783647870.112,1.143296,0.490376,0.878079,0.762006,0.73121,0.72175,0.763997,0.755707,0.735203,0.697824,211.098,109.9015,100.9856,0.2108,0.052599,4,4
3,20,1783648059.214,1.140579,0.495118,0.850358,0.752267,0.719689,0.697932,0.812979,0.768608,0.760666,0.739666,189.102,106.3232,82.5743,0.2038,0.050854,4,4
3,21,1783648250.393,1.147231,0.460985,0.885583,0.766672,0.738789,0.735127,0.741016,0.74492,0.735759,0.686857,191.179,107.954,83.014,0.2108,0.052616,3,4
3,22,1783648437.442,1.140038,0.565674,0.804008,0.75114,0.700139,0.662218,0.857574,0.795243,0.779706,0.773265,187.048,103.9229,82.913,0.212,0.052902,3,4
3,23,1783648625.388,1.131822,0.488638,0.851064,0.760046,0.711699,0.690314,0.803103,0.773451,0.753352,0.734306,187.946,104.2978,83.3127,0.3351,0.083681,4,4
3,24,1783648815.374,1.133817,0.499356,0.870133,0.76222,0.72604,0.709051,0.7851,0.762887,0.746639,0.716967,189.986,105.2753,84.4899,0.2201,0.054932,4,4
3,25,1783649017.697,1.134013,0.499774,0.863865,0.762177,0.719456,0.703707,0.790305,0.768333,0.755254,0.728175,202.323,104.1664,97.9274,0.2287,0.05708,4,4
3,26,1783649211.233,1.126628,0.542218,0.868632,0.755054,0.714662,0.695348,0.790023,0.765197,0.748676,0.724552,193.536,108.5779,84.7339,0.2237,0.055824,4,4
3,27,1783649405.846,1.130627,1.029116,0.845149,0.688102,0.677029,0.636164,0.714338,0.709658,0.676582,0.631616,194.613,108.5393,85.8623,0.211,0.045531,4,3
