worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1783647254.783,1.76856,4.130531,0.030469,0.000491,0.016129,0.000954,0.027447,0.000443,0.016129,0.000862,287.076,176.7624,110.1839,0.0834,0.083081,0,1
0,2,1783647482.565,1.442832,3.76696,0.027311,0.00044,0.016129,0.000858,0.024794,0.0004,0.016129,0.00078,227.779,124.4607,103.0187,0.2673,0.263306,1,1
0,3,1783647710.695,1.344235,3.75728,0.027311,0.000441,0.016129,0.000858,0.024794,0.0004,0.016129,0.000781,228.127,126.2722,101.7405,0.076,0.075686,1,1
0,4,1783647932.81,1.27084,0.479171,0.877984,0.779291,0.685624,0.698117,0.857613,0.795174,0.673024,0.684671,222.111,119.1022,102.9325,0.0596,0.059196,0,1
0,5,1783648140.273,1.244121,0.471203,0.885927,0.835851,0.697951,0.717337,0.861758,0.808869,0.685039,0.701589,207.462,118.1967,89.1881,0.0616,0.061166,1,1
0,6,1783648365.327,1.255394,2.516429,0.47032,0.627222,0.300632,0.330679,0.45183,0.663611,0.29414,0.321539,225.052,118.8625,106.1383,0.0511,0.050686,1,1
0,7,1783648572.228,1.274744,3.86959,0.027311,0.000441,0.016129,0.000858,0.024802,0.016529,0.016136,0.000794,206.9,121.7234,85.1199,0.0565,0.056114,3,1
0,8,1783648788.048,1.210761,0.443354,0.892754,0.836933,0.724762,0.740822,0.870889,0.822691,0.714203,0.72831,215.82,119.9594,95.7834,0.0572,0.056775,1,1
0,9,1783648993.58,1.190834,0.631534,0.793312,0.794505,0.714189,0.709163,0.769586,0.768402,0.700408,0.694278,205.532,120.2396,85.2367,0.0554,0.055062,2,1
0,10,1783649196.862,1.180798,0.437599,0.897678,0.819452,0.738725,0.753253,0.876165,0.81974,0.728857,0.742007,203.281,118.0033,85.1803,0.0687,0.068369,0,1
0,11,1783649406.194,1.171773,2.017735,0.665211,0.618287,0.541136,0.518024,0.639321,0.629182,0.530642,0.508515,209.332,121.836,87.4002,0.095,0.094641,0,1
0,12,1783649617.937,1.158409,0.692431,0.761031,0.756658,0.713872,0.687464,0.738936,0.733856,0.702427,0.672647,211.741,120.4998,91.1522,0.0875,0.087265,3,1
0,13,1783649820.873,1.145898,0.506309,0.862843,0.807126,0.762843,0.764861,0.837035,0.786005,0.751623,0.749898,202.933,119.5552,83.3158,0.0616,0.060368,3,1
0,14,1783650022.628,1.140831,0.522509,0.821133,0.792402,0.7375,0.729686,0.799177,0.778851,0.730937,0.718548,201.755,115.4323,86.2659,0.055,0.054624,2,1
0,15,1783650229.406,1.133779,0.507945,0.84719,0.794831,0.750798,0.751538,0.83037,0.783009,0.746924,0.745311,206.777,115.025,91.7007,0.0509,0.050534,1,1
0,16,1783650429.318,1.122047,0.37669,0.906735,0.84651,0.773223,0.795124,0.883663,0.837844,0.766698,0.787022,199.91,114.9024,84.9193,0.0559,0.055514,2,1
0,17,1783650632.069,1.121896,0.807976,0.77673,0.760934,0.734829,0.705011,0.752448,0.739928,0.720013,0.685079,202.75,118.272,84.4317,0.0462,0.045796,2,1
0,18,1783650835.575,1.120329,0.679132,0.89726,0.840353,0.76779,0.767126,0.871313,0.816885,0.754725,0.756505,203.505,118.9704,84.4615,0.0728,0.072387,0,1
0,19,1783651036.552,1.10517,0.406603,0.902229,0.847181,0.787686,0.798981,0.876942,0.830221,0.777396,0.784399,200.976,115.6913,85.1493,0.134,0.132973,1,1
0,20,1783651233.669,1.104765,0.348546,0.916163,0.858921,0.775899,0.794734,0.89047,0.849499,0.761646,0.779955,197.113,114.142,82.8563,0.0653,0.064934,0,1
0,21,1783651450.461,1.113371,0.528122,0.823502,0.79026,0.758876,0.748452,0.800849,0.774713,0.749582,0.735085,216.79,116.2444,100.4791,0.0662,0.065814,2,1
0,22,1783651671.227,1.103306,0.489467,0.863679,0.80937,0.765217,0.774286,0.838472,0.798197,0.758378,0.762658,220.766,115.1768,105.5214,0.067,0.066625,1,1
0,23,1783651891.861,1.101491,0.343336,0.913888,0.854125,0.768872,0.789964,0.887172,0.841841,0.75336,0.774921,220.633,113.7781,106.7592,0.0564,0.056089,0,1
0,24,1783652098.909,1.093943,0.798107,0.764654,0.760026,0.732112,0.69725,0.741456,0.747498,0.725921,0.684839,207.047,117.7055,89.278,0.0629,0.062537,2,1
0,25,1783652321.432,1.084184,0.846386,0.882722,0.8153,0.748738,0.75559,0.856922,0.818059,0.740933,0.743829,222.523,119.624,102.847,0.0518,0.051422,1,1
0,26,1783652533.389,1.082721,0.411022,0.907339,0.849997,0.800314,0.812547,0.884817,0.842708,0.78986,0.798922,211.956,119.2364,92.6481,0.0701,0.069773,2,1
0,27,1783652751.93,1.088567,0.426182,0.896795,0.829102,0.795069,0.803788,0.874697,0.820082,0.786812,0.793262,218.539,115.627,102.8084,0.1023,0.101981,1,1
0,28,1783652962.469,1.093641,0.44169,0.880074,0.810933,0.780822,0.782222,0.855634,0.795096,0.771871,0.769349,210.537,116.868,93.5813,0.0866,0.08627,1,1
0,29,1783653186.678,1.079572,0.383434,0.910543,0.852588,0.794263,0.806757,0.886827,0.835476,0.78367,0.7943,224.206,118.2208,105.8555,0.1284,0.053315,1,1
0,30,1783653395.369,1.078584,0.425871,0.886298,0.809434,0.799344,0.794519,0.862802,0.801032,0.790228,0.782961,208.689,117.591,90.9977,0.0998,0.099463,3,1
0,31,1783653623.677,1.07112,0.337847,0.923038,0.880392,0.795711,0.815825,0.900707,0.865794,0.784279,0.803641,228.306,117.6942,110.4994,0.0699,0.069628,1,1
0,32,1783653838.268,1.065639,0.385489,0.906085,0.855615,0.804345,0.813904,0.884354,0.845989,0.797334,0.804011,214.589,117.6664,96.8375,0.0849,0.084545,2,1
0,33,1783654042.48,1.068435,0.343322,0.922062,0.861463,0.799118,0.81774,0.901767,0.863745,0.789057,0.806283,204.211,118.8764,85.2191,0.1137,0.113459,1,1
0,34,1783654270.392,1.075578,0.467345,0.879378,0.827358,0.792027,0.78821,0.856262,0.811019,0.784052,0.775034,227.91,117.66,110.1336,0.1157,0.115299,1,1
0,35,1783654494.25,1.074728,0.338146,0.9183,0.848851,0.794881,0.809259,0.895015,0.857799,0.785683,0.799239,223.857,115.6357,108.1308,0.0895,0.040345,0,1
0,36,1783654714.201,1.068022,0.589715,0.835671,0.806547,0.773239,0.761866,0.812045,0.795055,0.763568,0.748919,219.949,121.3572,98.5083,0.0829,0.082546,1,1
0,37,1783654919.199,1.055657,0.369819,0.914909,0.86334,0.809964,0.822131,0.893783,0.849595,0.80078,0.8106,204.996,118.8203,86.0823,0.0929,0.092522,2,1
0,38,1783655139.228,1.056647,0.317433,0.922991,0.857443,0.800284,0.818849,0.901987,0.848478,0.791499,0.808654,220.025,119.2285,100.6957,0.0629,0.062514,1,1
