worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1781980701.388,1.658357,4.120717,0.005293,0.004899,18.349,11.2777,6.9627,0.1009,0.025191,0,4
2,2,1781980719.995,1.434131,4.104342,0.007449,0.049454,18.607,11.7714,6.7428,0.0842,0.02102,2,4
2,3,1781980738.63,1.314136,3.957702,0.007449,0.049454,18.635,11.7664,6.7771,0.0831,0.020733,4,4
2,4,1781980757.246,1.257115,0.745352,0.846614,0.761288,18.616,11.6851,6.8333,0.0895,0.022344,4,4
2,5,1781980775.864,1.224539,0.489943,0.87239,0.732153,18.618,11.6804,6.8378,0.0918,0.022925,3,4
2,6,1781980794.416,1.204096,0.468285,0.858767,0.795338,18.552,11.5956,6.8639,0.0842,0.021027,4,4
2,7,1781980812.943,1.184818,1.365561,0.841517,0.728133,18.527,11.6551,6.795,0.0764,0.019059,4,4
2,8,1781980831.342,1.165401,0.699691,0.882682,0.721789,18.399,11.8043,6.5059,0.0883,0.022042,3,4
2,9,1781980849.816,1.168426,0.426537,0.879937,0.790062,18.474,12.1305,6.2517,0.0833,0.020788,4,4
2,10,1781980868.241,1.152559,0.418542,0.876899,0.796531,18.425,12.4166,5.9141,0.0859,0.021437,4,4
2,11,1781980886.739,1.147841,0.46388,0.884642,0.779133,18.497,12.6822,5.7332,0.0815,0.020341,4,4
2,12,1781980905.413,1.137513,0.508921,0.885328,0.769696,18.675,12.9139,5.6747,0.0857,0.021397,4,4
2,13,1781980924.098,1.126164,0.953275,0.882192,0.739446,18.685,12.9682,5.6261,0.0899,0.022436,4,4
2,14,1781980942.748,1.12807,0.663276,0.891208,0.755981,18.65,12.9601,5.6046,0.0851,0.021237,4,4
2,15,1781980961.451,1.119416,0.399751,0.882388,0.803762,18.703,13.0257,5.5882,0.0805,0.020105,4,4
2,16,1781980980.089,1.118138,0.42538,0.890914,0.774431,18.638,12.9971,5.5639,0.0769,0.019194,4,4
2,17,1781980998.812,1.109937,0.613887,0.892973,0.753209,18.722,13.0232,5.6189,0.0798,0.019915,4,4
2,18,1781981017.268,1.109079,0.408867,0.887778,0.799287,18.456,12.8861,5.4967,0.0729,0.017642,4,3
2,19,1781981029.522,1.10253,0.405214,0.885524,0.817808,12.255,9.0411,3.1636,0.0496,0.01651,4,3
2,20,1781981042.637,1.096754,0.361433,0.9015,0.685792,13.114,8.0569,4.9897,0.0599,0.01994,1,3
2,21,1781981057.367,1.110799,0.425272,0.869254,0.857448,14.73,9.7213,4.9494,0.0589,0.019583,3,3
2,22,1781981072.147,1.104075,0.43456,0.862197,0.867011,14.78,9.8224,4.8932,0.0645,0.021454,3,3
2,23,1781981088.855,1.089642,0.419285,0.877389,0.849518,16.707,9.0041,3.6809,4.0221,1.339791,3,2
2,24,1781981098.907,1.106215,0.508849,0.849946,0.887439,10.052,6.1051,3.9087,0.0381,0.019011,3,2
2,25,1781981109.937,1.099105,0.713168,0.877193,0.785697,11.03,7.2811,3.7083,0.0403,0.020112,1,2
2,26,1781981121.085,1.099566,0.509749,0.840929,0.892299,11.148,7.4861,3.6193,0.0421,0.020978,2,2
2,27,1781981132.236,1.098152,0.503037,0.858081,0.880766,11.151,7.604,3.5102,0.0362,0.018032,2,2
2,28,1781981143.536,1.091331,0.499265,0.844065,0.895997,11.3,7.7519,3.5078,0.0397,0.019821,2,2
2,29,1781981154.8,1.082681,0.508113,0.846516,0.895651,11.264,7.7347,3.4866,0.0423,0.021081,2,2
