worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1783635426.667,1.719605,4.124809,0.006455,0.004223,0.018332,0.000728,0.003007,0.000104,0.01594,0.000204,280.247,174.1914,105.7824,0.2304,0.230021,0,1
1,2,1783635651.72,1.353787,0.687377,0.824672,0.72405,0.618079,0.637909,0.635655,0.64298,0.555216,0.524174,225.048,120.2152,104.6962,0.1172,0.116822,0,1
1,3,1783635879.26,1.473538,4.065236,0.074423,0.0012,0.016129,0.002234,0.034136,0.000551,0.016129,0.001065,227.54,121.6692,105.7135,0.1567,0.156308,2,1
1,4,1783636105.463,1.377485,3.773065,0.074479,0.001313,0.016219,0.00243,0.034136,0.000588,0.016129,0.001135,226.203,122.8444,103.285,0.0735,0.073116,1,1
1,5,1783636331.349,1.28745,0.785925,0.837968,0.738082,0.638436,0.659252,0.626854,0.656156,0.587424,0.544918,225.886,122.6293,102.7844,0.4714,0.471038,0,1
1,6,1783636540.881,1.313325,4.107873,0.06499,0.025757,0.022361,0.003481,0.051205,0.03396,0.027498,0.004685,209.532,122.0217,87.3312,0.1787,0.178316,1,1
1,7,1783636762.236,1.250002,0.492935,0.867152,0.771201,0.68688,0.706324,0.659711,0.680297,0.631567,0.589085,221.352,117.0235,104.249,0.054,0.053658,1,1
1,8,1783636986.428,1.222186,0.898405,0.865442,0.75763,0.699728,0.700991,0.71382,0.678281,0.644289,0.59381,224.191,121.6881,102.4464,0.0565,0.056155,0,1
1,9,1783637206.332,1.196897,0.485215,0.865718,0.771753,0.71759,0.716468,0.809337,0.77295,0.717782,0.717918,219.904,116.9257,102.8682,0.0612,0.060835,2,1
1,10,1783637429.051,1.192235,0.66368,0.874766,0.775861,0.711953,0.720374,0.714872,0.698685,0.667461,0.625601,222.718,117.781,104.7512,0.1849,0.184555,0,1
1,11,1783637630.603,1.187901,0.500093,0.83863,0.761892,0.71446,0.698705,0.868259,0.816563,0.747855,0.759302,201.552,114.8142,86.2132,0.5237,0.523334,1,1
1,12,1783637850.624,1.173889,0.425309,0.876365,0.779304,0.740822,0.745626,0.806934,0.769214,0.737428,0.724288,220.021,116.2929,103.6528,0.0547,0.054306,2,1
1,13,1783638073.273,1.161733,0.424667,0.880613,0.779519,0.726298,0.736257,0.687095,0.700475,0.677252,0.625878,222.649,116.2604,105.8666,0.5039,0.503563,1,1
1,14,1783638280.419,1.151026,1.828108,0.761061,0.747932,0.566246,0.589654,0.52709,0.647064,0.505739,0.488725,207.145,121.9161,85.1754,0.0533,0.0529,1,1
1,15,1783638501.842,1.162149,0.462634,0.858325,0.768454,0.732118,0.723521,0.869727,0.818865,0.769482,0.7804,221.423,117.9322,103.3184,0.1721,0.171672,1,1
1,16,1783638728.666,1.14988,1.4507,0.818493,0.723346,0.639842,0.632599,0.666565,0.685461,0.60722,0.575759,226.823,121.2269,105.0717,0.5241,0.523748,0,1
1,17,1783638949.324,1.138094,0.494349,0.85838,0.773415,0.732246,0.720171,0.873747,0.823465,0.766751,0.775843,220.658,118.2033,101.9231,0.5314,0.531006,1,1
1,18,1783639153.798,1.131317,0.420477,0.881717,0.798467,0.757799,0.755044,0.827951,0.783715,0.762921,0.742029,204.474,116.089,87.8861,0.4799,0.479538,2,1
1,19,1783639356.185,1.142093,0.397065,0.886682,0.797144,0.741149,0.752556,0.748318,0.730285,0.709801,0.659395,202.387,116.6866,85.6216,0.0622,0.061825,0,1
1,20,1783639579.423,1.130491,0.415121,0.885524,0.786143,0.749067,0.752565,0.819111,0.771753,0.755585,0.742277,223.237,117.7536,105.4292,0.0542,0.05385,2,1
1,21,1783639802.943,1.127205,0.397686,0.888999,0.800685,0.754988,0.758649,0.76581,0.738523,0.721948,0.685105,223.52,116.8806,104.9437,1.6949,1.688298,0,1
1,22,1783640023.995,1.128562,0.45564,0.860035,0.790932,0.746863,0.737042,0.876793,0.832411,0.779437,0.79109,221.048,118.0867,102.8958,0.0645,0.064114,1,1
1,23,1783640230.072,1.126796,0.535005,0.871566,0.785711,0.735988,0.728605,0.857629,0.837137,0.761438,0.768859,206.077,118.5596,87.3333,0.1835,0.1831,1,1
1,24,1783640453.411,1.123229,0.433061,0.888337,0.798218,0.74763,0.757017,0.7965,0.771059,0.743546,0.72483,223.339,118.7055,104.5727,0.0608,0.060413,2,1
1,25,1783640672.474,1.114009,0.422948,0.888613,0.79289,0.760352,0.762827,0.823429,0.775764,0.763278,0.746704,219.062,116.1295,102.7451,0.187,0.186675,2,1
1,26,1783640874.691,1.12275,0.481549,0.854243,0.787581,0.747118,0.73934,0.886042,0.843131,0.782819,0.791314,202.217,116.4052,85.7547,0.0568,0.056434,1,1
1,27,1783641080.265,1.11138,0.48779,0.891647,0.811867,0.752184,0.761187,0.755384,0.761997,0.71761,0.67456,205.573,117.8647,87.151,0.5569,0.556529,0,1
1,28,1783641305.023,1.10528,0.511153,0.892199,0.796049,0.752545,0.76114,0.687354,0.70289,0.691987,0.628314,224.758,119.564,104.997,0.1962,0.195835,1,1
