worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1780400154.766,1.794435,4.131171,0.007368,10.009,2.4758,7.4558,0.0768,0.024674,0,3
4,2,1780400164.467,1.592674,4.074598,0.020924,9.701,2.3188,7.3122,0.0696,0.022337,3,3
4,3,1780400174.15,1.443481,3.678075,0.046171,9.683,2.2086,7.4086,0.0657,0.021034,3,3
4,4,1780400183.902,1.34985,1.824414,0.701213,9.752,2.1214,7.5409,0.0889,0.028476,3,3
4,5,1780400193.531,1.318849,1.200364,0.769635,9.629,2.1559,7.4057,0.0668,0.021497,4,3
4,6,1780400203.32,1.269004,0.698423,0.851614,9.789,2.3177,7.4046,0.066,0.021219,3,3
4,7,1780400213.121,1.251744,1.032193,0.849403,9.802,2.3779,7.3487,0.0746,0.023992,2,3
4,8,1780400223.019,1.236329,0.465616,0.86183,9.898,2.4328,7.3943,0.0703,0.022367,3,3
4,9,1780400232.903,1.219011,0.447102,0.866988,9.884,2.4328,7.3814,0.0692,0.022227,3,3
4,10,1780400242.878,1.206274,0.865149,0.867921,9.974,2.4562,7.444,0.074,0.023791,4,3
4,11,1780400252.942,1.198663,0.530025,0.876713,10.064,2.4894,7.5051,0.0696,0.022401,3,3
4,12,1780400262.765,1.184561,0.482176,0.873668,9.822,2.2921,7.4572,0.0727,0.023465,3,3
4,13,1780400272.453,1.18015,0.462593,0.880102,9.688,2.2332,7.3818,0.0724,0.02249,3,3
4,14,1780400282.134,1.172051,0.443436,0.867528,9.681,2.3017,7.3099,0.0693,0.022291,4,3
4,15,1780400291.854,1.171419,0.573801,0.876271,9.72,2.304,7.3432,0.0725,0.02334,4,3
4,16,1780400301.61,1.162963,0.471308,0.877843,9.756,2.2591,7.4207,0.0761,0.024619,3,3
4,17,1780400311.362,1.153643,0.727202,0.878972,9.752,2.1845,7.4912,0.0757,0.024353,4,3
4,18,1780400321.251,1.14697,0.412177,0.876566,9.888,2.1396,7.6777,0.0707,0.022729,4,3
4,19,1780400331.229,1.147928,0.421941,0.881723,9.979,2.1602,7.7465,0.0715,0.022993,5,3
4,20,1780400341.065,1.139063,0.408916,0.878825,9.835,2.1423,7.6266,0.0663,0.021335,5,3
4,21,1780400350.681,1.142883,0.434939,0.880593,9.616,2.1583,7.3812,0.076,0.024019,2,3
4,22,1780400360.3,1.133747,0.529571,0.879022,9.618,2.3148,7.2352,0.0672,0.02165,5,3
4,23,1780400370.034,1.130963,0.408942,0.882656,9.734,2.3979,7.2662,0.0696,0.022359,4,3
4,24,1780400379.849,1.126873,0.448549,0.879955,9.815,2.426,7.3057,0.0835,0.027008,4,3
4,25,1780400389.58,1.124464,0.408395,0.881183,9.73,2.4265,7.2273,0.0762,0.024513,4,3
4,26,1780400399.388,1.127976,0.446779,0.884916,9.808,2.424,7.3088,0.0748,0.024112,3,3
4,27,1780400409.124,1.12612,0.435334,0.882656,9.736,2.4198,7.2455,0.0705,0.022552,4,3
4,28,1780400418.86,1.128184,0.416657,0.886193,9.736,2.3388,7.3262,0.0709,0.022417,3,3
4,29,1780400428.623,1.115788,0.414258,0.886733,9.763,2.3051,7.3885,0.0691,0.022236,4,3
4,30,1780400438.314,1.119536,0.433864,0.877106,9.69,2.3278,7.2912,0.0708,0.022519,3,3
4,31,1780400448.106,1.115216,0.416032,0.88133,9.792,2.3298,7.3889,0.0731,0.023335,4,3
4,32,1780400457.846,1.115685,0.437012,0.884916,9.74,2.2798,7.3855,0.0741,0.023793,4,3
4,33,1780400467.628,1.114845,0.394273,0.887519,9.782,2.2151,7.4895,0.0768,0.024785,4,3
4,34,1780400476.032,1.116497,0.41874,0.884375,8.404,2.2169,6.1253,0.0621,0.019909,4,3
4,35,1780400483.746,1.106768,0.401084,0.886979,7.713,1.8238,5.826,0.0631,0.020221,4,3
4,36,1780400491.385,1.114565,0.418788,0.881821,7.639,1.8041,5.7846,0.0499,0.023658,3,2
4,37,1780400497.143,1.105497,0.405019,0.884916,5.758,1.2223,4.4878,0.0479,0.022624,3,2
4,38,1780400502.847,1.110256,0.423774,0.879611,5.704,1.2267,4.4355,0.0412,0.0194,3,2
4,39,1780400507.368,1.112424,0.411819,0.888452,4.521,1.2821,3.2184,0.0202,0.01761,2,1
4,40,1780400511.355,1.106417,0.400719,0.88914,3.986,0.8733,3.09,0.0225,0.018986,2,1
4,41,1780400515.375,1.106282,0.418809,0.887175,4.02,0.9059,3.0943,0.0195,0.017141,1,1
4,42,1780400519.36,1.103392,0.51102,0.885112,3.985,0.8795,3.0847,0.0204,0.018221,1,1
