worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,19,1780400021.596,1.377808,0.558235,0.822603,2.418,1.7434,0.5847,0.09,0.021398,4,3
2,20,1780400024.099,1.349086,0.560881,0.826958,2.502,1.6947,0.6819,0.1254,0.030186,4,3
2,21,1780400026.46,1.325294,0.567247,0.831366,2.361,1.6677,0.6205,0.0722,0.023268,4,3
2,22,1780400028.899,1.334054,0.623609,0.831208,2.439,1.6971,0.6476,0.0944,0.021874,3,3
2,23,1780400031.35,1.303634,0.828916,0.8204,2.451,1.7592,0.6,0.0915,0.021297,3,3
2,24,1780400033.771,1.313656,0.527566,0.829634,2.421,1.7309,0.6176,0.072,0.023202,6,3
2,25,1780400036.235,1.326282,0.527455,0.834514,2.464,1.7004,0.6779,0.085,0.020132,3,3
2,26,1780400038.672,1.337636,0.526877,0.837085,2.437,1.7121,0.64,0.0848,0.020084,3,3
2,27,1780400041.149,1.331097,0.5174,0.834566,2.477,1.7247,0.6564,0.0957,0.022482,4,3
2,28,1780400043.654,1.305308,0.714127,0.82869,2.505,1.7586,0.6633,0.0825,0.02662,2,3
2,29,1780400046.104,1.295219,0.521155,0.830107,2.449,1.7235,0.6531,0.0724,0.023296,4,3
2,30,1780400048.548,1.259377,0.509213,0.835196,2.444,1.7263,0.6351,0.0826,0.019087,4,3
2,31,1780400051.016,1.302397,0.814856,0.826749,2.468,1.7112,0.6447,0.1114,0.02666,5,3
2,32,1780400053.481,1.293189,0.515643,0.834514,2.465,1.7556,0.618,0.0912,0.021267,4,3
2,33,1780400055.869,1.302289,0.651975,0.831733,2.387,1.7392,0.5623,0.0856,0.020056,6,3
2,34,1780400058.288,1.295514,0.674273,0.842122,2.419,1.7148,0.6117,0.0922,0.021797,3,3
2,35,1780400060.344,1.311067,0.69073,0.83189,2.056,1.5281,0.4571,0.0702,0.02262,5,3
2,36,1780400062.24,1.297086,0.492302,0.841282,1.896,1.3401,0.4838,0.0715,0.023007,3,3
2,37,1780400064.148,1.275974,0.520337,0.838187,1.908,1.345,0.4951,0.0676,0.021752,3,3
2,38,1780400065.785,1.300166,0.677905,0.837347,1.637,1.2111,0.3805,0.0453,0.021527,4,2
2,39,1780400067.228,1.276994,0.823873,0.819665,1.442,1.008,0.3893,0.0448,0.021112,2,2
2,40,1780400068.661,1.273304,0.495707,0.843643,1.434,0.9846,0.4005,0.0482,0.021857,2,2
2,41,1780400070.094,1.279232,0.508941,0.84018,1.432,0.9834,0.4053,0.0433,0.020521,2,2
2,42,1780400071.541,1.271873,0.519157,0.840548,1.447,1.0025,0.3957,0.0486,0.023111,3,2
2,43,1780400072.977,1.286035,0.576305,0.837767,1.436,1.0087,0.384,0.0435,0.020475,2,2
2,44,1780400074.4,1.304452,0.490834,0.841545,1.423,0.9981,0.3777,0.0468,0.022245,2,2
2,45,1780400075.83,1.267325,0.491618,0.843276,1.43,0.9796,0.4053,0.0447,0.021187,2,2
2,46,1780400077.258,1.28496,0.516866,0.842542,1.428,0.9785,0.4027,0.0465,0.022106,2,2
2,47,1780400078.373,1.265354,0.57895,0.838869,1.115,0.7887,0.3006,0.0253,0.023016,1,1
2,48,1780400079.389,1.292903,0.579164,0.838921,1.015,0.7127,0.2785,0.0234,0.021148,1,1
2,49,1780400080.398,1.272157,0.562012,0.840076,1.01,0.7244,0.2623,0.0226,0.020352,1,1
2,50,1780400081.401,1.272983,0.744827,0.836035,1.003,0.7235,0.2555,0.0237,0.021435,1,1
2,51,1780400082.429,1.270621,0.718259,0.823233,1.028,0.7475,0.2572,0.0229,0.020646,1,1
2,52,1780400083.457,1.277963,0.490388,0.842804,1.027,0.7493,0.2536,0.0241,0.021677,1,1
2,53,1780400084.593,1.275531,0.725051,0.831523,1.136,0.8102,0.2974,0.028,0.025111,1,1
2,54,1780400085.871,1.278597,0.886614,0.830579,1.278,0.8752,0.3758,0.027,0.024302,1,1
2,55,1780400086.821,1.23508,0.497337,0.842542,0.95,0.6212,0.3252,0.0029,0.0,1,0
2,56,1780400087.661,1.266756,0.521817,0.838292,0.84,0.5558,0.2814,0.0027,0.0,0,0
2,57,1780400088.361,1.286091,0.530394,0.839918,0.7,0.4686,0.2283,0.0024,0.0,0,0
2,58,1780400089.093,1.297305,1.40991,0.7694,0.732,0.4885,0.2402,0.0027,0.0,0,0
2,59,1780400089.781,1.287867,0.518172,0.84081,0.688,0.4464,0.2387,0.0022,0.0,0,0
2,60,1780400090.466,1.291253,0.954649,0.825017,0.685,0.4566,0.226,0.0024,0.0,0,0
2,61,1780400091.169,1.317097,0.533522,0.843906,0.703,0.4499,0.25,0.0026,0.0,0,0
