worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1781979723.257,1.651827,4.126382,0.069783,0.029583,18.143,11.2809,6.8291,0.0248,0.024732,0,1
2,2,1781979741.755,1.324812,0.561587,0.852494,0.570028,18.498,11.8166,6.6527,0.0199,0.019767,0,1
2,3,1781979760.192,1.256667,0.566736,0.876703,0.616538,18.437,11.7034,6.7114,0.0223,0.022198,0,1
2,4,1781979778.674,1.374658,4.073953,0.080565,0.034136,18.481,11.5713,6.8898,0.0199,0.019749,2,1
2,5,1781979797.162,1.304524,3.733529,0.090366,0.065266,18.488,11.5043,6.9636,0.0199,0.019766,1,1
2,6,1781979815.555,1.240918,1.546046,0.777418,0.752448,18.393,11.456,6.9174,0.0195,0.019442,1,1
2,7,1781979833.844,1.194145,0.423466,0.884446,0.654395,18.289,11.5336,6.7212,0.0246,0.024462,0,1
2,8,1781979852.139,1.17974,0.946086,0.879055,0.662859,18.294,11.7825,6.4906,0.0206,0.020442,1,1
2,9,1781979870.426,1.162041,0.428379,0.890032,0.65829,18.287,12.0641,6.203,0.0195,0.019434,0,1
2,10,1781979888.681,1.14919,0.419773,0.897873,0.660315,18.255,12.3376,5.8871,0.0202,0.020137,0,1
2,11,1781979907.02,1.145994,1.007981,0.863962,0.755824,18.339,12.6461,5.6737,0.0194,0.019277,1,1
2,12,1781979925.458,1.128131,0.44657,0.897481,0.665269,18.437,12.8414,5.5773,0.0185,0.018351,1,1
2,13,1781979944.025,1.121555,1.011472,0.887484,0.668865,18.567,12.9897,5.558,0.0194,0.019274,1,1
2,14,1781979962.594,1.126578,1.485491,0.772812,0.574723,18.569,13.0208,5.526,0.0219,0.021729,0,1
2,15,1781979981.088,1.111794,0.387301,0.90101,0.663565,18.494,12.9756,5.4909,0.0187,0.018617,0,1
2,16,1781979999.653,1.11097,0.455858,0.885524,0.7927,18.565,13.0616,5.4841,0.0189,0.018788,2,1
2,17,1781980018.221,1.120143,0.495104,0.842007,0.884008,18.568,12.9591,5.5892,0.0194,0.019317,1,1
2,18,1781980036.75,1.108931,0.408744,0.898853,0.750281,18.528,12.8421,5.6671,0.0185,0.018432,2,1
2,19,1781980055.311,1.10542,0.406471,0.896795,0.744361,18.562,12.6824,5.8578,0.0212,0.021092,2,1
2,20,1781980073.875,1.103785,0.645467,0.87043,0.826091,18.563,12.5698,5.9736,0.0195,0.019428,1,1
2,21,1781980092.323,1.105406,0.457812,0.904636,0.68452,18.448,12.5066,5.9231,0.0182,0.018064,0,1
2,22,1781980110.753,1.097503,0.408064,0.904538,0.682863,18.43,12.5806,5.8278,0.021,0.020869,0,1
2,23,1781980129.148,1.083438,1.646985,0.662256,0.47872,18.395,12.6622,5.715,0.0179,0.017752,0,1
2,24,1781980147.584,1.092238,0.4376,0.874155,0.848223,18.435,12.7394,5.6779,0.0179,0.01777,1,1
2,25,1781980166.158,1.085756,0.378821,0.903754,0.692669,18.574,12.8064,5.7365,0.0229,0.02281,1,1
2,26,1781980184.742,1.078481,0.658611,0.890326,0.677886,18.584,12.7396,5.8241,0.0195,0.019371,0,1
2,27,1781980203.348,1.075533,0.414506,0.884936,0.820815,18.606,12.6838,5.9006,0.021,0.020857,1,1
2,28,1781980221.948,1.085388,0.377988,0.905224,0.69709,18.6,12.6147,5.9574,0.0199,0.019753,0,1
2,29,1781980240.55,1.065407,0.392229,0.906008,0.690683,18.601,12.529,6.0543,0.0178,0.017667,0,1
