worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1781981635.188,1.550339,4.12494,0.072431,0.031813,28.626,16.1261,12.4475,0.0444,0.044251,0,1
3,2,1781981665.187,1.235382,0.455701,0.885609,0.57316,29.999,18.0768,11.8915,0.0212,0.02106,0,1
3,3,1781981695.091,1.271848,4.112866,0.076899,0.034136,29.904,18.2288,11.6453,0.0299,0.029748,1,1
3,4,1781981725.193,1.307294,4.300806,0.003989,0.024794,30.101,18.5131,11.5622,0.0258,0.025652,2,1
3,5,1781981755.173,1.178017,0.463566,0.888322,0.603434,29.98,18.6493,11.3083,0.0219,0.021796,0,1
3,6,1781981785.394,1.236616,4.171406,0.076899,0.034136,30.221,19.0279,11.1701,0.023,0.022852,1,1
3,7,1781981815.823,1.213435,3.108237,0.096203,0.044264,30.429,19.1646,11.2245,0.0389,0.038771,1,1
3,8,1781981846.095,1.204265,2.969349,0.173421,0.161214,30.272,19.3206,10.9322,0.0191,0.019023,2,1
3,9,1781981876.391,1.195726,3.861489,0.025846,0.029748,30.296,19.3998,10.872,0.0237,0.023548,1,1
3,10,1781981906.479,1.135089,0.373038,0.901883,0.619788,30.087,19.4254,10.6351,0.0184,0.018223,0,1
3,11,1781981936.918,1.098216,0.351873,0.912572,0.643883,30.44,19.6324,10.7696,0.0297,0.029585,0,1
3,12,1781981967.407,1.181419,3.745949,0.134493,0.088906,30.488,19.6502,10.812,0.0259,0.025796,3,1
3,13,1781981997.802,1.121591,0.898268,0.881461,0.620047,30.395,19.5889,10.7855,0.02,0.019851,1,1
3,14,1781982024.273,1.07898,0.721986,0.901563,0.667844,26.471,17.4777,8.9749,0.0184,0.018241,1,1
3,15,1781982054.6,1.075223,0.341335,0.914486,0.654121,30.327,16.5194,9.7938,4.0049,1.999677,0,1
3,16,1781982080.087,1.061153,0.36077,0.913369,0.676253,25.487,15.7319,9.7289,0.0258,0.025671,1,1
3,17,1781982106.542,1.061447,0.342976,0.918156,0.679747,26.455,16.625,9.8075,0.0227,0.022589,1,1
3,18,1781982132.858,1.051036,0.350462,0.917198,0.685776,26.316,16.6068,9.6908,0.0181,0.017966,2,1
3,19,1781982158.311,1.044249,0.513399,0.911774,0.681599,25.453,15.8912,9.5364,0.0248,0.024729,1,1
3,20,1781982184.66,1.044732,0.341944,0.921187,0.676496,26.349,16.7208,9.6083,0.0193,0.01917,0,1
3,21,1781982211.185,1.032606,0.329989,0.917996,0.685635,26.524,16.813,9.6847,0.0184,0.01828,2,1
3,22,1781982237.607,1.038667,0.327422,0.921506,0.686546,26.423,16.92,9.474,0.0204,0.020255,3,1
3,23,1781982261.383,1.033194,0.375748,0.919113,0.656554,23.775,16.7838,6.9728,0.0183,0.018159,0,1
3,24,1781982287.522,1.029219,0.975383,0.815731,0.580799,26.139,14.1447,7.9887,4.0051,2.00084,0,1
3,25,1781982309.731,1.038554,0.361422,0.912412,0.889206,22.209,13.9556,8.2334,0.0196,0.01944,2,1
3,26,1781982331.957,1.040252,0.352558,0.916401,0.890344,22.227,13.9146,8.294,0.0178,0.017713,1,1
3,27,1781982352.933,1.029807,0.315852,0.923261,0.707382,20.975,13.1281,7.8146,0.0237,0.023566,0,1
3,28,1781982375.217,1.018614,0.333167,0.922942,0.69409,22.284,14.4015,7.8647,0.0178,0.017639,1,1
3,29,1781982397.598,1.023571,0.313769,0.923899,0.689937,22.38,14.4354,7.9026,0.0337,0.033612,1,1
3,30,1781982418.823,1.01801,0.313578,0.921347,0.681819,21.225,13.6314,7.5675,0.0176,0.017473,0,1
3,31,1781982441.012,1.019363,0.316368,0.92007,0.821616,22.189,14.6844,7.484,0.0204,0.020274,2,1
3,32,1781982463.211,1.02176,0.704548,0.883854,0.721538,22.199,14.8126,7.3629,0.0229,0.022794,2,1
3,33,1781982484.625,1.016244,0.347832,0.920868,0.7052,21.414,14.8108,6.586,0.0172,0.017047,0,1
3,34,1781982506.725,1.012094,0.470421,0.912572,0.691641,22.1,14.5499,7.5282,0.0213,0.021171,0,1
3,35,1781982528.866,1.003131,0.306396,0.925016,0.695331,22.141,14.6672,7.4487,0.0172,0.017095,0,1
3,36,1781982551.103,1.002335,0.312911,0.924856,0.687802,22.237,14.8201,7.3962,0.02,0.019836,0,1
3,37,1781982573.367,0.999874,0.317852,0.924697,0.697631,22.264,14.9175,7.3262,0.0198,0.019656,2,1
3,38,1781982594.523,1.000666,0.322023,0.926133,0.696116,21.156,14.8853,6.2509,0.019,0.018882,0,1
3,39,1781982611.974,1.00007,0.34229,0.922144,0.693604,17.451,11.5165,5.9133,0.0214,0.021243,0,1
3,40,1781982629.498,1.009245,0.308083,0.92358,0.835222,17.524,11.9417,5.5628,0.0194,0.019273,2,1
3,41,1781982645.731,1.012624,0.328297,0.921825,0.808591,16.232,11.3042,4.9097,0.0181,0.017977,2,1
3,42,1781982664.264,1.001917,0.302564,0.926133,0.721247,18.533,9.6015,4.9408,3.9823,1.98995,0,1
3,43,1781982678.139,1.000392,0.343631,0.92358,0.695794,13.874,9.6637,4.1929,0.0174,0.01732,1,1
3,44,1781982686.449,1.001112,0.314508,0.924059,0.828226,8.31,5.6992,2.5903,0.0206,0.020254,2,1
3,45,1781982697.414,0.999291,0.311224,0.924537,0.704713,10.965,6.9295,4.0171,0.018,0.017844,1,1
3,46,1781982705.442,1.000213,0.564459,0.893108,0.65975,8.028,4.9277,3.0822,0.0175,0.017372,0,1
3,47,1781982713.455,0.996311,0.333904,0.924856,0.697105,8.012,4.8814,3.1109,0.0198,0.019675,1,1
3,48,1781982725.408,0.987955,0.327162,0.925335,0.701078,11.953,4.8956,3.073,3.9844,1.990973,1,1
