worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1781980699.324,1.659299,4.131894,0.002108,0.004954,17.288,10.5592,6.6122,0.1095,0.027341,0,4
1,2,1781980718.93,1.38137,4.030157,0.01903,0.050647,19.606,12.8999,6.6115,0.0855,0.021349,1,4
1,3,1781980738.461,1.294095,4.132926,0.017357,0.049454,19.531,12.6743,6.7689,0.0872,0.021771,4,4
1,4,1781980758.053,1.233757,0.739551,0.831391,0.750304,19.592,12.5809,6.9158,0.0872,0.02178,4,4
1,5,1781980777.508,1.177772,0.516338,0.829407,0.746088,19.455,12.3824,6.9753,0.0895,0.022336,5,4
1,6,1781980796.977,1.158634,0.436784,0.863253,0.794843,19.468,12.3035,7.0741,0.0825,0.020587,4,4
1,7,1781980816.455,1.145606,1.503532,0.814654,0.737562,19.478,12.3153,7.0767,0.086,0.021478,4,4
1,8,1781980835.921,1.12645,0.469376,0.840751,0.757574,19.466,12.2941,7.0864,0.0849,0.021197,5,4
1,9,1781980855.333,1.122285,0.413743,0.869204,0.80019,19.412,12.3098,7.0042,0.0893,0.022285,4,4
1,10,1781980874.757,1.099464,0.448068,0.840131,0.762254,19.423,12.4495,6.887,0.0865,0.021604,5,4
1,11,1781980894.153,1.094667,0.541724,0.847012,0.770301,19.396,12.5086,6.8086,0.0784,0.019564,4,4
1,12,1781980913.521,1.092136,1.240884,0.806162,0.719787,19.368,12.6014,6.6782,0.0884,0.022074,4,4
1,13,1781980932.86,1.090111,1.100169,0.802628,0.710429,19.338,12.7116,6.5365,0.0897,0.022399,3,4
1,14,1781980952.229,1.077768,0.403798,0.867716,0.796626,19.369,12.8899,6.3809,0.0878,0.021911,4,4
1,15,1781980971.565,1.071226,0.393739,0.867902,0.798329,19.336,13.0686,6.1742,0.0842,0.021021,4,4
1,16,1781980990.893,1.069086,0.496949,0.844471,0.767027,19.327,13.1831,6.0581,0.0859,0.021442,4,4
1,17,1781981010.147,1.06552,0.481959,0.853769,0.779526,19.254,13.2581,5.9083,0.0872,0.021768,4,4
1,18,1781981029.853,1.062331,0.417576,0.867468,0.799436,19.706,11.6468,4.0573,4.0016,0.99968,4,3
1,19,1781981044.009,1.055984,0.323462,0.917989,0.870426,14.156,9.1281,4.9575,0.0598,0.019892,5,3
1,20,1781981059.321,1.058219,0.439528,0.844161,0.760668,15.311,10.4706,4.7776,0.0627,0.020851,2,3
1,21,1781981074.704,1.048872,0.332997,0.914208,0.863627,15.383,10.5892,4.7343,0.0588,0.019547,3,3
1,22,1781981090.609,1.046266,0.35135,0.908567,0.853907,15.905,8.9128,3.0112,3.9811,1.325988,3,2
1,23,1781981102.236,1.03713,0.519536,0.906893,0.856192,11.627,7.7321,3.8544,0.0404,0.020159,3,2
1,24,1781981113.859,1.038312,0.289329,0.928217,0.889261,11.623,7.7549,3.8197,0.0397,0.019792,2,2
1,25,1781981125.429,1.03923,0.401491,0.918671,0.875929,11.57,7.6524,3.879,0.0382,0.019023,2,2
1,26,1781981136.982,1.039387,0.290163,0.930511,0.895793,11.553,7.5815,3.9338,0.0372,0.018557,2,2
1,27,1781981148.562,1.03,0.296105,0.931441,0.896601,11.58,7.5379,4.004,0.0376,0.018769,2,2
1,28,1781981160.159,1.027007,0.352562,0.92549,0.884817,11.597,7.5039,4.0387,0.0536,0.026739,2,2
1,29,1781981173.066,1.02493,0.688059,0.876767,0.809494,12.907,5.8418,3.0952,3.9702,1.983761,2,1
1,30,1781981181.135,1.025779,0.314579,0.929643,0.896452,8.069,5.0558,2.9917,0.021,0.020919,1,1
1,31,1781981189.367,1.034473,0.309835,0.928031,0.893492,8.232,5.3044,2.908,0.019,0.018931,0,1
1,32,1781981197.635,1.023191,0.499939,0.914518,0.870065,8.268,5.3851,2.8652,0.0176,0.0175,1,1
1,33,1781981205.872,1.020341,0.271889,0.931441,0.899914,8.236,5.4253,2.785,0.0177,0.017573,1,1
1,34,1781981214.028,1.018286,0.278398,0.928775,0.896939,8.156,5.4149,2.7242,0.017,0.016916,1,1
1,35,1781981222.152,1.020496,0.33538,0.930201,0.895926,8.124,5.4537,2.6502,0.0195,0.019365,1,1
1,36,1781981230.26,1.009894,0.270705,0.931751,0.899428,8.108,5.494,2.5873,0.019,0.018883,1,1
1,37,1781981238.41,1.012957,0.334923,0.929457,0.895219,8.15,5.5519,2.5793,0.0183,0.018223,1,1
1,38,1781981246.573,1.015373,0.475194,0.917121,0.869099,8.163,5.5936,2.5506,0.0183,0.0182,1,1
1,39,1781981254.735,1.013224,0.27325,0.934602,0.903487,8.162,5.5759,2.5682,0.0179,0.017794,1,1
1,40,1781981262.908,1.013052,0.310174,0.933238,0.899294,8.172,5.5732,2.5815,0.0171,0.016941,1,1
1,41,1781981271.044,1.008867,0.278336,0.931751,0.904327,8.136,5.5598,2.5583,0.0177,0.017608,1,1
1,42,1781981279.213,1.005888,0.272526,0.933052,0.900174,8.169,5.5765,2.5752,0.0174,0.017344,1,1
1,43,1781981287.365,1.011654,0.270955,0.93485,0.900613,8.152,5.5645,2.5699,0.0173,0.017153,1,1
1,44,1781981295.519,1.00584,0.392783,0.926482,0.887196,8.153,5.5667,2.5682,0.0181,0.017963,1,1
1,45,1781981303.683,1.003171,0.270123,0.934044,0.902278,8.164,5.5659,2.573,0.0177,0.017597,1,1
1,46,1781981311.851,1.005589,0.275795,0.934726,0.90439,8.168,5.5791,2.5712,0.0174,0.017306,1,1
1,47,1781981320.008,0.999481,0.354122,0.927473,0.888358,8.157,5.5706,2.5677,0.0177,0.017556,1,1
1,48,1781981328.15,1.001991,0.261093,0.933796,0.901163,8.142,5.5698,2.5472,0.0178,0.017654,1,1
1,49,1781981336.358,1.00031,0.259485,0.933982,0.901995,8.208,5.5917,2.59,0.0182,0.018022,1,1
1,50,1781981344.541,0.99184,0.269532,0.933424,0.90373,8.182,5.5265,2.6377,0.0178,0.01767,1,1
1,51,1781981352.745,1.00552,0.280228,0.935284,0.902921,8.205,5.4772,2.7099,0.0172,0.017047,1,1
1,52,1781981360.986,1.002958,0.266782,0.935532,0.902089,8.241,5.4366,2.7861,0.018,0.017934,1,1
1,53,1781981369.242,0.993951,0.26186,0.93547,0.906439,8.255,5.3762,2.8606,0.0184,0.018313,1,1
1,54,1781981377.573,0.994426,0.264155,0.933424,0.90512,8.331,5.391,2.9228,0.0172,0.017041,1,1
1,55,1781981385.909,0.9996,0.338767,0.930511,0.896633,8.336,5.3429,2.9745,0.0181,0.017971,1,1
1,56,1781981394.254,0.995689,0.277397,0.936586,0.904704,8.345,5.2846,3.0419,0.0181,0.018004,1,1
1,57,1781981402.618,0.994288,0.262462,0.934168,0.903997,8.363,5.2349,3.11,0.0181,0.018026,1,1
1,58,1781981410.996,0.994156,0.273273,0.934106,0.905646,8.378,5.2161,3.1434,0.0181,0.018009,1,1
