worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1780398874.161,2.859902,4.127143,0.004232,4.949,1.3726,3.4697,0.1064,0.034542,0,3
1,2,1780398879.599,2.258161,3.787707,0.053182,5.438,1.8721,3.4711,0.0949,0.030787,2,3
1,3,1780398885.025,2.145809,3.742495,0.053182,5.426,1.7976,3.5382,0.0898,0.029064,4,3
1,4,1780398890.514,1.631609,2.420158,0.498599,5.489,1.8104,3.593,0.0853,0.027603,3,3
1,5,1780398895.916,1.514363,1.401274,0.7505,5.401,1.8072,3.5082,0.0856,0.027657,4,3
1,6,1780398901.357,1.448494,0.903403,0.801624,5.442,1.818,3.54,0.0832,0.02696,3,3
1,7,1780398906.796,1.370817,0.702209,0.819466,5.438,1.8252,3.5354,0.077,0.024776,5,3
1,8,1780398912.277,1.332917,0.622068,0.839767,5.481,1.8474,3.5401,0.0932,0.029463,4,3
1,9,1780398917.696,1.307229,0.56089,0.849488,5.419,1.7621,3.5598,0.097,0.031039,3,3
1,10,1780398923.177,1.278692,0.533044,0.856636,5.481,1.7843,3.6132,0.0828,0.026565,3,3
1,11,1780398928.626,1.276839,0.504981,0.861154,5.449,1.8256,3.5356,0.087,0.027669,3,3
1,12,1780398934.058,1.258017,0.499661,0.866415,5.432,1.9277,3.4235,0.0801,0.025904,3,3
1,13,1780398939.544,1.235971,0.471322,0.870818,5.486,2.0364,3.3672,0.0822,0.026607,3,3
1,14,1780398945.002,1.230961,0.461324,0.871161,5.458,2.0354,3.3368,0.0861,0.027823,4,3
1,15,1780398950.453,1.222291,0.452338,0.873163,5.45,2.0541,3.3082,0.0874,0.02831,4,3
1,16,1780398955.935,1.21143,0.452481,0.874535,5.482,2.016,3.387,0.079,0.025506,3,3
1,17,1780398961.408,1.20647,0.440257,0.876537,5.473,1.9533,3.4321,0.0871,0.028142,4,3
1,18,1780398966.828,1.196167,0.424689,0.878024,5.42,1.8579,3.4782,0.0839,0.027161,3,3
1,19,1780398972.293,1.190274,0.434991,0.877738,5.465,1.8764,3.5034,0.0847,0.027172,3,3
1,20,1780398977.71,1.184964,0.416945,0.879854,5.417,1.8468,3.4887,0.081,0.026117,4,3
1,21,1780398983.169,1.174437,0.440305,0.880368,5.459,1.8373,3.5347,0.0863,0.027886,1,3
1,22,1780398988.659,1.184415,0.453451,0.885,5.49,1.7665,3.6298,0.0929,0.030152,1,3
1,23,1780398994.157,1.165235,0.404167,0.883456,5.498,1.7084,3.7044,0.0846,0.027034,3,3
1,24,1780398999.595,1.174497,0.412637,0.885057,5.438,1.5576,3.7922,0.0878,0.028388,3,3
1,25,1780399005.06,1.164066,0.39616,0.885458,5.465,1.5194,3.8577,0.0878,0.028483,3,3
1,26,1780399010.421,1.159742,0.413446,0.884657,5.361,1.5109,3.7504,0.099,0.03221,3,3
