worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,36,1780401302.846,1.139196,0.396327,0.891348,9.532,1.907,7.5385,0.086,0.02773,4,3
1,37,1780401312.286,1.130439,0.387164,0.890261,9.44,1.8563,7.4961,0.0875,0.028383,4,3
1,38,1780401319.487,1.126673,0.401013,0.89009,7.201,1.8018,5.3439,0.0548,0.026224,3,2
1,39,1780401325.008,1.130349,0.383695,0.891405,5.521,1.0208,4.4468,0.0535,0.025629,4,2
1,40,1780401330.551,1.139105,0.377613,0.889689,5.542,1.0499,4.4368,0.0553,0.026166,2,2
1,41,1780401336.032,1.132461,0.391345,0.892892,5.481,1.0684,4.3561,0.056,0.026776,2,2
1,42,1780401341.512,1.130254,0.3855,0.89232,5.48,1.0783,4.3424,0.0592,0.027525,2,2
1,43,1780401347.025,1.13222,0.389869,0.891291,5.513,1.0567,4.4022,0.0538,0.0257,2,2
1,44,1780401352.596,1.130767,0.386466,0.891519,5.57,1.0699,4.448,0.0522,0.02484,2,2
1,45,1780401358.179,1.131145,0.376747,0.893464,5.583,1.06,4.4681,0.0549,0.02591,2,2
1,46,1780401363.733,1.126361,0.395925,0.892434,5.554,1.0319,4.4672,0.0543,0.025898,2,2
1,47,1780401369.306,1.133558,0.385422,0.893978,5.573,1.015,4.5015,0.0559,0.026723,2,2
1,48,1780401374.854,1.133423,0.39283,0.892663,5.548,1.016,4.4765,0.0552,0.026513,1,2
1,49,1780401380.395,1.130288,0.386188,0.89232,5.541,1.0493,4.4368,0.0541,0.025738,2,2
1,50,1780401385.261,1.129226,0.378743,0.89232,4.866,1.0926,3.7448,0.0283,0.025555,2,1
1,51,1780401389.09,1.118301,0.378684,0.893635,3.828,0.7297,3.0716,0.0269,0.024526,2,1
1,52,1780401392.875,1.130832,2.251177,0.43295,3.785,0.7415,3.0172,0.0264,0.023898,1,1
1,53,1780401396.664,1.137547,0.407847,0.892892,3.789,0.7654,2.995,0.0285,0.026203,1,1
1,54,1780401400.502,1.121908,0.386978,0.892148,3.838,0.7728,3.0364,0.0281,0.025806,1,1
1,55,1780401403.657,1.128983,0.373213,0.891748,3.155,0.7553,2.3968,0.0023,0.0,1,0
1,56,1780401406.145,1.142371,0.385388,0.89375,2.488,0.3832,2.1027,0.0022,0.0,1,0
1,57,1780401408.607,1.148343,0.402927,0.882427,2.461,0.3792,2.0797,0.0022,0.0,0,0
1,58,1780401411.1,1.143337,1.877111,0.516898,2.494,0.3944,2.0964,0.0024,0.0,0,0
1,59,1780401413.59,1.136569,0.388287,0.889575,2.489,0.3935,2.0932,0.0024,0.0,0,0
1,60,1780401416.112,1.143029,0.401503,0.887574,2.523,0.3865,2.1335,0.0023,0.0,0,0
1,61,1780401418.551,1.155812,0.556285,0.874593,2.439,0.3894,2.047,0.0022,0.0,0,0
1,62,1780401421.068,1.147614,0.403073,0.887974,2.517,0.3975,2.1166,0.0021,0.0,0,0
1,63,1780401423.569,1.147249,0.427281,0.884143,2.501,0.3648,2.1332,0.0022,0.0,0,0
1,64,1780401426.019,1.143108,0.400115,0.885343,2.45,0.3776,2.0705,0.0022,0.0,0,0
