worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1780400970.081,1.970894,4.120174,0.058371,6.287,0.7739,5.3011,0.2117,0.069735,0,3
3,2,1780400979.245,1.584482,4.153855,0.064328,9.163,1.7114,7.3678,0.0838,0.02658,1,3
3,3,1780400988.412,1.673922,4.056952,0.064328,9.167,1.6354,7.443,0.0885,0.028317,2,3
3,4,1780400997.504,1.555509,4.052803,0.064328,9.092,1.5342,7.4722,0.0855,0.027726,3,3
3,5,1780401006.647,1.476132,3.382497,0.299418,9.142,1.5055,7.5489,0.0875,0.028335,3,3
3,6,1780401015.77,1.44026,0.979108,0.790749,9.123,1.5341,7.5037,0.0847,0.027464,4,3
3,7,1780401024.875,1.396376,0.757862,0.809961,9.105,1.6013,7.4175,0.0864,0.027972,4,3
3,8,1780401033.986,1.367616,0.604443,0.824018,9.111,1.6189,7.4095,0.0824,0.026599,4,3
3,9,1780401043.178,1.344998,0.589814,0.826494,9.191,1.6519,7.4311,0.1077,0.035101,4,3
3,10,1780401052.306,1.327766,0.554907,0.834862,9.129,1.6444,7.4019,0.0821,0.026619,2,3
3,11,1780401061.39,1.332997,0.557079,0.830377,9.083,1.6742,7.3229,0.0856,0.0277,1,3
3,12,1780401070.43,1.302299,0.539447,0.839146,9.04,1.6972,7.2602,0.0821,0.026587,3,3
3,13,1780401079.534,1.294065,0.533787,0.835531,9.104,1.7471,7.2746,0.0821,0.026478,3,3
3,14,1780401088.649,1.296545,0.525109,0.836067,9.115,1.7918,7.2419,0.0815,0.026337,3,3
3,15,1780401097.685,1.29482,0.53829,0.837405,9.036,1.7724,7.1844,0.0786,0.025432,4,3
3,16,1780401106.787,1.28296,0.532822,0.838075,9.101,1.7595,7.2515,0.0902,0.028876,2,3
3,17,1780401115.967,1.287045,0.515547,0.841154,9.18,1.7188,7.3705,0.0902,0.029018,2,3
3,18,1780401125.144,1.268621,0.552624,0.843162,9.176,1.6871,7.4016,0.0872,0.028191,4,3
3,19,1780401134.346,1.269632,0.515986,0.840619,9.202,1.6287,7.4825,0.0906,0.029254,4,3
3,20,1780401143.529,1.267763,0.521716,0.838945,9.183,1.5838,7.5121,0.0871,0.028193,3,3
3,21,1780401152.754,1.261728,0.512841,0.846844,9.225,1.5213,7.5948,0.1085,0.035466,3,3
3,22,1780401161.909,1.263701,0.513084,0.845572,9.155,1.4806,7.5901,0.0835,0.027094,4,3
3,23,1780401170.981,1.263043,0.518845,0.846308,9.072,1.5239,7.4618,0.0855,0.027622,2,3
3,24,1780401180.088,1.258502,0.511623,0.843162,9.107,1.5476,7.4742,0.0849,0.027527,1,3
3,25,1780401189.214,1.247546,0.508176,0.846108,9.125,1.6005,7.4355,0.089,0.028856,4,3
3,26,1780401198.354,1.24846,0.512243,0.848383,9.141,1.5731,7.475,0.0923,0.030019,3,3
3,27,1780401207.491,1.252296,0.540983,0.845438,9.136,1.5287,7.5232,0.084,0.027167,3,3
3,28,1780401216.622,1.243409,0.537913,0.846643,9.131,1.4911,7.5173,0.1225,0.039806,3,3
3,29,1780401225.794,1.248417,0.760154,0.842493,9.172,1.5001,7.5708,0.101,0.032705,3,3
3,30,1780401234.879,1.241193,0.495096,0.849053,9.084,1.5529,7.4456,0.0856,0.027461,2,3
3,31,1780401243.958,1.242955,0.513215,0.846375,9.079,1.6309,7.3623,0.0856,0.027753,3,3
3,32,1780401253.046,1.244997,0.495457,0.848919,9.087,1.6958,7.2998,0.0913,0.029624,2,3
3,33,1780401262.164,1.248363,0.520985,0.847982,9.118,1.7315,7.3068,0.0795,0.02573,2,3
3,34,1780401271.33,1.233703,0.514727,0.845237,9.166,1.7822,7.2971,0.0859,0.027786,4,3
3,35,1780401280.5,1.238869,0.501395,0.851864,9.17,1.7728,7.3164,0.0804,0.025851,3,3
3,36,1780401289.698,1.236436,0.506851,0.849187,9.198,1.7191,7.39,0.0886,0.028716,3,3
3,37,1780401298.864,1.234638,0.510175,0.847112,9.166,1.6924,7.3814,0.0916,0.029759,4,3
3,38,1780401308.033,1.235132,0.506765,0.848517,9.169,1.6717,7.4082,0.0888,0.028792,2,3
3,39,1780401316.558,1.241707,0.52113,0.844769,8.525,1.6633,6.7788,0.0829,0.026844,1,3
