worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780400964.865,1.686285,4.129467,0.005544,3.643,0.5306,3.0635,0.0484,0.04562,0,1
0,2,1780400971.411,1.320584,0.531053,0.857415,6.545,0.4905,5.9631,0.0915,0.029656,0,3
0,3,1780400979.985,1.247862,1.904716,0.769491,8.573,1.3079,7.1752,0.09,0.02921,0,3
0,4,1780400988.776,1.53708,4.076832,0.07623,8.792,1.3151,7.3895,0.0867,0.028109,3,3
0,5,1780400997.597,1.368077,4.112347,0.07623,8.82,1.2076,7.5269,0.0854,0.027693,3,3
0,6,1780401006.403,1.282143,2.110556,0.794958,8.806,1.1591,7.5638,0.0823,0.026509,3,3
0,7,1780401015.087,1.244684,0.779803,0.85473,8.684,1.1307,7.4728,0.08,0.025865,2,3
0,8,1780401023.861,1.224854,0.518614,0.86807,8.774,1.1928,7.5019,0.0788,0.025407,1,3
0,9,1780401032.504,1.193925,0.459747,0.885482,8.644,1.206,7.3587,0.0787,0.02545,0,3
0,10,1780401041.278,1.188804,0.43607,0.879678,8.774,1.3365,7.3557,0.0813,0.026325,3,3
0,11,1780401049.967,1.160655,0.41497,0.882536,8.689,1.3278,7.2768,0.0839,0.027056,4,3
0,12,1780401058.704,1.155518,0.397337,0.885915,8.736,1.2846,7.372,0.0793,0.025657,4,3
0,13,1780401067.488,1.142299,0.406536,0.887474,8.784,1.2737,7.4296,0.0806,0.026088,3,3
0,14,1780401076.264,1.142526,0.391262,0.891199,8.776,1.2825,7.4043,0.0888,0.028887,3,3
0,15,1780401085.003,1.129887,0.404891,0.892412,8.738,1.232,7.4117,0.0945,0.03064,3,3
0,16,1780401093.732,1.129587,0.402269,0.890419,8.729,1.2629,7.3736,0.0919,0.029634,2,3
0,17,1780401102.494,1.125959,0.378554,0.892672,8.762,1.3131,7.3629,0.086,0.027474,3,3
0,18,1780401111.286,1.120212,0.386368,0.888254,8.792,1.3395,7.3707,0.0811,0.026255,3,3
0,19,1780401120.082,1.112063,0.371053,0.897523,8.796,1.2665,7.4277,0.1012,0.032844,3,3
0,20,1780401128.806,1.111116,0.383791,0.894404,8.724,1.2717,7.3665,0.0859,0.027761,4,3
0,21,1780401137.452,1.105,0.379537,0.896223,8.645,1.3321,7.234,0.0786,0.025391,3,3
0,22,1780401146.204,1.109685,0.370208,0.89631,8.752,1.3809,7.2924,0.0782,0.025247,3,3
0,23,1780401154.909,1.098516,0.372767,0.895617,8.705,1.3898,7.2274,0.0879,0.02795,3,3
0,24,1780401163.715,1.10031,0.36132,0.898475,8.805,1.3934,7.3255,0.0862,0.027928,2,3
0,25,1780401172.527,1.111403,0.380522,0.898389,8.812,1.3114,7.4169,0.0838,0.027058,3,3
0,26,1780401181.42,1.090632,0.366619,0.901161,8.893,1.2331,7.5748,0.0846,0.027319,4,3
0,27,1780401190.203,1.097679,0.363303,0.902547,8.783,1.1558,7.5393,0.0872,0.02824,2,3
0,28,1780401198.986,1.100082,0.368687,0.898909,8.783,1.1952,7.5001,0.0872,0.027783,3,3
0,29,1780401207.768,1.099145,0.378883,0.895444,8.782,1.1853,7.512,0.0842,0.027227,3,3
0,30,1780401216.629,1.092605,0.37926,0.896223,8.86,1.1453,7.5912,0.1234,0.040417,3,3
0,31,1780401225.338,1.092446,0.377228,0.898822,8.709,1.1531,7.4701,0.086,0.02789,4,3
0,32,1780401233.983,1.09114,0.35869,0.905146,8.645,1.1644,7.3974,0.0832,0.026979,1,3
0,33,1780401242.667,1.086354,0.369771,0.895097,8.684,1.3014,7.2937,0.0882,0.02819,3,3
0,34,1780401251.427,1.092939,0.369875,0.897696,8.76,1.3563,7.3197,0.0834,0.026961,2,3
0,35,1780401260.219,1.088309,0.374454,0.900554,8.792,1.3151,7.3925,0.0845,0.027321,3,3
0,36,1780401268.967,1.088707,0.370332,0.898389,8.748,1.2717,7.4027,0.0729,0.023455,2,3
0,37,1780401277.676,1.084156,0.405294,0.898129,8.709,1.2836,7.3477,0.0773,0.024975,3,3
0,38,1780401286.417,1.086058,0.377898,0.898909,8.74,1.3631,7.296,0.0811,0.026224,3,3
0,39,1780401295.153,1.08903,0.367953,0.899342,8.736,1.4068,7.2463,0.0831,0.026858,2,3
0,40,1780401304.136,1.084314,0.372357,0.900641,8.983,1.3792,7.5234,0.0797,0.025764,3,3
0,41,1780401312.969,1.082468,0.366494,0.896916,8.833,1.2638,7.4911,0.0778,0.025207,4,3
