worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1783673598.984,1.719393,4.130783,0.006517,0.000105,0.016129,0.000209,0.027447,0.000443,0.016129,0.000862,250.542,147.413,102.9946,0.115,0.114645,0,1
4,2,1783673805.58,1.375925,0.596651,0.83783,0.716715,0.598305,0.622384,0.567484,0.601421,0.52677,0.48191,206.595,105.3695,101.1307,0.0659,0.065529,0,1
4,3,1783674010.685,1.304611,0.552831,0.847378,0.720671,0.633252,0.642197,0.605821,0.636263,0.570399,0.51803,205.105,103.3837,101.4771,0.2168,0.216396,0,1
4,4,1783674213.958,1.45901,4.067451,0.07957,0.001283,0.016129,0.002378,0.034136,0.000551,0.016129,0.001065,203.272,106.9508,96.2668,0.0544,0.054,2,1
4,5,1783674417.472,1.370393,3.785398,0.024856,0.10058,0.043899,0.026833,0.063225,0.26585,0.05397,0.042274,203.514,107.0575,96.3963,0.0599,0.059568,1,1
4,6,1783674603.95,1.356639,3.432967,0.1214,0.184908,0.06234,0.05615,0.11786,0.312247,0.05995,0.066743,186.477,104.066,82.3474,0.0636,0.063266,1,1
4,7,1783674804.826,1.354246,4.027642,0.07957,0.001283,0.016129,0.002378,0.034136,0.000551,0.016129,0.001065,200.876,106.181,94.6493,0.0455,0.04512,1,1
4,8,1783675007.175,1.319052,4.001164,0.081691,0.004349,0.024814,0.006919,0.043063,0.007357,0.024027,0.008392,202.349,107.9326,94.363,0.0526,0.052252,1,1
4,9,1783675208.037,1.263744,0.709369,0.857381,0.74596,0.642981,0.662147,0.626862,0.649834,0.579429,0.547199,200.862,105.7268,95.0695,0.0648,0.064384,1,1
4,10,1783675408.793,1.228599,1.74606,0.665353,0.649556,0.47473,0.4759,0.420669,0.608505,0.419794,0.385141,200.756,106.4925,94.2101,0.0525,0.052171,0,1
4,11,1783675599.146,1.290529,1.458966,0.674144,0.554512,0.529225,0.473123,0.792818,0.745561,0.581704,0.599674,190.353,100.1202,90.1827,0.05,0.049671,1,1
4,12,1783675783.079,1.232573,0.555777,0.862231,0.748777,0.683636,0.688817,0.723092,0.726085,0.673141,0.649088,183.932,101.9894,81.8804,0.0621,0.061762,2,1
