worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
7,1,1781982856.979,1.584632,4.130995,0.004937,0.040928,29.391,16.9468,12.2455,0.1874,0.026745,0,7
7,2,1781982887.106,1.430554,3.901273,0.008182,0.049454,30.127,18.0275,11.9263,0.165,0.023541,5,7
7,3,1781982917.275,1.279143,4.088712,0.081958,0.034136,30.168,18.2245,11.7755,0.1679,0.023967,6,7
7,4,1781982947.567,1.254162,2.140805,0.657215,0.391007,30.292,18.3529,11.771,0.1594,0.022758,6,7
7,5,1781982977.946,1.202764,0.502047,0.867259,0.743183,30.379,18.6335,11.578,0.1593,0.022733,7,7
7,6,1781983008.376,1.178265,0.476797,0.864156,0.776825,30.43,18.8506,11.3973,0.1746,0.024916,7,7
7,7,1781983038.722,1.160025,0.449063,0.86599,0.790423,30.346,19.081,11.1013,0.1553,0.02216,7,7
7,8,1781983069.073,1.142891,0.416854,0.874453,0.782533,30.35,19.2141,10.9688,0.1589,0.02267,7,7
7,9,1781983099.472,1.133678,0.418137,0.871068,0.784888,30.4,19.3203,10.9177,0.1614,0.023033,7,7
7,10,1781983129.864,1.122236,0.798118,0.87671,0.782392,30.392,19.5284,10.7048,0.1585,0.022618,7,7
7,11,1781983160.504,1.120771,0.414733,0.870221,0.789748,30.639,19.6063,10.8694,0.1552,0.022157,7,7
7,12,1781983191.039,1.106607,0.451911,0.865143,0.808983,30.535,19.621,10.7594,0.1548,0.022089,7,7
7,13,1781983221.477,1.106704,0.426535,0.871491,0.810035,30.438,19.7374,10.5268,0.1733,0.024729,7,7
7,14,1781983252.002,1.098503,0.411685,0.872761,0.80881,30.524,19.7864,10.5731,0.1533,0.021871,7,7
7,15,1781983282.515,1.092094,0.424827,0.868388,0.810357,30.513,19.6033,10.7367,0.1729,0.024684,7,7
7,16,1781983313.023,1.092021,0.411257,0.873043,0.807382,30.508,19.6399,10.701,0.1584,0.02261,7,7
7,17,1781983343.535,1.09183,0.407758,0.873889,0.799483,30.511,19.5111,10.8496,0.1415,0.020188,7,7
7,18,1781983374.05,1.083148,0.444725,0.839611,0.829325,30.515,19.4961,10.8612,0.1578,0.022516,6,7
7,19,1781983404.608,1.085995,0.413921,0.867259,0.81853,30.558,19.4362,10.958,0.1631,0.023278,7,7
7,20,1781983434.993,1.072546,0.404142,0.894625,0.776802,30.385,19.4326,10.7784,0.1651,0.023569,8,7
7,21,1781983465.514,1.080706,0.488205,0.841727,0.8414,30.521,19.4248,10.9415,0.1541,0.021987,6,7
7,22,1781983495.98,1.073708,0.423267,0.862181,0.820933,30.466,19.317,10.9969,0.1515,0.021624,7,7
7,23,1781983526.553,1.069169,0.418425,0.876569,0.811708,30.573,19.2656,11.144,0.1628,0.023229,7,7
7,24,1781983560.2,1.071476,0.427541,0.870786,0.822079,33.647,19.1214,10.4313,4.0945,0.584133,7,6
7,25,1781983583.894,1.070234,0.364138,0.903654,0.752031,23.693,15.4484,8.1116,0.1252,0.020846,7,6
7,26,1781983610.335,1.064083,0.529918,0.799972,0.870669,26.441,17.2337,9.0782,0.1293,0.021518,5,6
7,27,1781983636.804,1.067358,0.469179,0.840739,0.846998,26.469,17.2978,9.0307,0.1399,0.0233,6,6
7,28,1781983663.377,1.066294,0.453742,0.852024,0.834028,26.572,17.2605,9.1766,0.135,0.022485,6,6
7,29,1781983688.751,1.067139,0.48436,0.842009,0.841589,25.374,15.6311,5.688,4.0548,0.675405,6,5
7,30,1781983710.153,1.063811,0.50557,0.820285,0.866312,21.401,13.7096,7.5906,0.101,0.020167,5,5
7,31,1781983732.498,1.065091,0.516418,0.813514,0.866846,22.345,14.5489,7.6923,0.1035,0.020663,5,5
7,32,1781983754.892,1.062555,0.531513,0.809987,0.872593,22.394,14.5632,7.7326,0.0976,0.019497,5,5
7,33,1781983777.338,1.061282,0.533843,0.806884,0.874603,22.446,14.5534,7.7929,0.0993,0.019841,5,5
7,34,1781983799.685,1.060842,0.533453,0.80773,0.866704,22.347,14.4297,7.8132,0.1037,0.020716,5,5
