worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1781979724.719,1.6064,4.123738,0.072743,0.031813,18.93,12.0507,6.8312,0.0372,0.037089,0,1
4,2,1781979743.385,1.297957,0.578937,0.860177,0.597365,18.665,12.0124,6.6141,0.0304,0.030299,0,1
4,3,1781979762.141,1.374037,4.027022,0.079735,0.034136,18.756,11.9831,6.7511,0.0219,0.021772,3,1
4,4,1781979780.95,1.224228,0.473875,0.876195,0.621421,18.809,12.0006,6.779,0.0217,0.021551,0,1
4,5,1781979799.732,1.218991,1.937126,0.663274,0.692238,18.782,11.8371,6.9228,0.0215,0.021347,1,1
4,6,1781979818.526,1.200316,1.916518,0.577345,0.617064,18.794,11.7121,7.0607,0.021,0.02086,1,1
4,7,1781979837.339,1.177114,0.82849,0.811593,0.822416,18.812,11.5839,7.2038,0.0245,0.024369,1,1
4,8,1781979856.111,1.164566,0.588762,0.823805,0.82763,18.772,11.413,7.3394,0.0196,0.019472,1,1
4,9,1781979874.915,1.147656,0.452941,0.866726,0.781481,18.804,11.4167,7.3593,0.0202,0.020118,1,1
4,10,1781979893.469,1.127675,1.510368,0.839027,0.60173,18.554,11.42,7.1134,0.0204,0.020275,1,1
4,11,1781979911.989,1.123124,0.988396,0.882478,0.636236,18.519,11.598,6.9021,0.0187,0.018631,0,1
4,12,1781979930.58,1.12093,0.774973,0.892566,0.668841,18.591,11.8984,6.669,0.0234,0.023274,1,1
4,13,1781979949.202,1.107808,0.385312,0.900796,0.675562,18.622,12.1176,6.4764,0.0199,0.019746,1,1
4,14,1781979967.842,1.120435,0.999577,0.833717,0.783554,18.64,12.2612,6.3568,0.0219,0.021824,1,1
4,15,1781979986.521,1.112204,0.557933,0.89177,0.676873,18.678,12.4461,6.2093,0.0226,0.022511,0,1
4,16,1781980005.204,1.096298,0.985656,0.849027,0.629146,18.683,12.5176,6.1426,0.0221,0.021968,0,1
4,17,1781980023.949,1.091813,0.373144,0.902832,0.669422,18.745,12.6372,6.0798,0.02,0.019871,0,1
4,18,1781980042.691,1.09871,0.438504,0.878053,0.782329,18.742,12.7355,5.9874,0.0186,0.018469,2,1
4,19,1781980061.371,1.088092,0.846317,0.880088,0.661681,18.68,12.7419,5.9187,0.0191,0.019029,0,1
4,20,1781980080.144,1.083246,0.372589,0.900354,0.726013,18.773,12.8474,5.8979,0.0188,0.018679,2,1
4,21,1781980098.933,1.085523,0.460642,0.856637,0.832262,18.789,12.8124,5.9533,0.0229,0.022771,3,1
4,22,1781980117.708,1.083734,0.804514,0.879912,0.675782,18.775,12.6752,6.0784,0.0209,0.020812,0,1
4,23,1781980136.475,1.077449,0.378722,0.901327,0.684159,18.767,12.6072,6.1405,0.0188,0.018662,0,1
4,24,1781980155.249,1.07999,0.545091,0.861062,0.827276,18.774,12.493,6.2606,0.0205,0.0204,2,1
4,25,1781980174.002,1.080484,0.492486,0.901858,0.689207,18.753,12.3393,6.3905,0.0227,0.022552,0,1
4,26,1781980192.696,1.068029,0.375313,0.900796,0.691413,18.694,12.3012,6.3736,0.0192,0.01905,0,1
