worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780400741.042,1.928791,4.12802,0.005284,2.138,0.5345,1.6001,0.0029,0.0,0,0
0,2,1780400743.103,1.442283,0.688595,0.82008,2.061,0.26,1.6262,0.1746,0.085817,0,2
0,3,1780400746.946,1.339909,0.57944,0.852391,3.843,0.6644,3.0837,0.0947,0.030748,0,3
0,4,1780400751.734,1.465136,3.922329,0.07623,4.787,1.2494,3.4538,0.0837,0.027003,1,3
0,5,1780400756.496,1.580527,4.062247,0.008056,4.762,1.2431,3.4336,0.0851,0.02753,4,3
0,6,1780400761.224,1.319415,0.805588,0.834806,4.728,1.2165,3.4316,0.0793,0.025471,2,3
0,7,1780400765.975,1.34382,3.725215,0.008056,4.751,1.2342,3.4259,0.0909,0.028886,3,3
0,8,1780400770.662,1.29075,0.693589,0.845807,4.685,1.213,3.3821,0.0898,0.028843,3,3
0,9,1780400775.456,1.229971,2.535739,0.643105,4.794,1.2215,3.484,0.0879,0.028211,2,3
0,10,1780400780.273,1.224227,0.437859,0.872661,4.817,1.1149,3.6235,0.0781,0.02528,3,3
0,11,1780400785.009,1.213974,0.449286,0.877339,4.736,1.0333,3.6221,0.0801,0.025414,3,3
0,12,1780400789.722,1.203239,0.435067,0.877079,4.712,1.091,3.5302,0.0908,0.029381,1,3
0,13,1780400794.481,1.194794,0.440035,0.880804,4.76,1.2298,3.4446,0.0848,0.02744,3,3
0,14,1780400799.144,1.183321,0.402982,0.884182,4.662,1.1729,3.4044,0.0849,0.027529,3,3
0,15,1780400803.882,1.174482,0.401482,0.887647,4.738,1.2434,3.4088,0.0857,0.027793,1,3
0,16,1780400808.681,1.163346,0.386899,0.887994,4.798,1.2408,3.472,0.0852,0.027637,4,3
0,17,1780400813.421,1.153271,0.386002,0.886781,4.74,1.2174,3.4383,0.0843,0.027286,4,3
0,18,1780400818.171,1.150418,0.376907,0.887907,4.75,1.2043,3.4596,0.0858,0.027739,3,3
0,19,1780400823.085,1.142166,1.954482,0.837058,4.913,1.2901,3.5415,0.0812,0.026279,3,3
0,20,1780400827.819,1.155244,0.456335,0.890159,4.734,1.2178,3.4361,0.0797,0.025797,1,3
0,21,1780400832.755,1.137987,0.382544,0.888687,4.936,1.2234,3.6272,0.0851,0.027556,3,3
0,22,1780400837.623,1.13671,1.420967,0.864518,4.868,1.1717,3.608,0.088,0.028495,2,3
0,23,1780400842.457,1.136671,0.838437,0.883749,4.833,1.1787,3.5621,0.0923,0.029916,2,3
0,24,1780400847.268,1.125069,0.3792,0.895444,4.811,1.1961,3.5264,0.0879,0.028448,3,3
0,25,1780400852.213,1.125114,1.135012,0.881497,4.945,1.269,3.5696,0.1063,0.034257,3,3
0,26,1780400857.599,1.124259,0.361616,0.894924,5.385,1.4644,3.815,0.1057,0.034318,4,3
0,27,1780400861.961,1.124563,0.385174,0.893365,4.362,1.0977,3.1652,0.099,0.031918,1,3
0,28,1780400865.847,1.11892,0.382047,0.893971,3.885,0.7648,3.0289,0.0914,0.029629,3,3
0,29,1780400869.621,1.111878,0.368029,0.894491,3.774,0.8553,2.8261,0.0919,0.029815,2,3
0,30,1780400873.34,1.117136,0.366669,0.893538,3.719,1.0075,2.6206,0.0902,0.028808,2,3
0,31,1780400877.12,1.118198,0.369658,0.897436,3.78,1.0633,2.6179,0.0985,0.031987,3,3
0,32,1780400880.944,1.118044,0.371344,0.892065,3.824,1.0596,2.6821,0.0823,0.026187,3,3
0,33,1780400884.988,1.10706,0.47929,0.898216,4.044,0.9933,2.9684,0.0819,0.026504,3,3
0,34,1780400889.242,1.112877,0.497038,0.895617,4.253,0.8461,3.3047,0.1022,0.033207,3,3
0,35,1780400893.111,1.112513,1.549969,0.789155,3.869,0.7454,3.0327,0.0908,0.02939,3,3
