worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
5,1,1781982856.772,1.666304,4.131475,0.005811,0.002206,29.213,16.703,12.3343,0.1665,0.023758,0,7
5,2,1781982886.978,1.458136,4.002419,0.008929,0.049454,30.206,18.0227,12.0276,0.1484,0.021177,3,7
5,3,1781982916.991,1.36891,4.117175,0.080215,0.034136,30.012,18.0846,11.7742,0.1532,0.021865,7,7
5,4,1781982947.316,1.347195,2.047259,0.67928,0.442832,30.325,18.4052,11.7668,0.142,0.020263,6,7
5,5,1781982977.774,1.267462,0.580483,0.845805,0.744463,30.458,18.7403,11.5686,0.141,0.020123,7,7
5,6,1781983008.316,1.242979,0.576411,0.833759,0.782187,30.542,18.9007,11.4599,0.1722,0.024584,7,7
5,7,1781983038.556,1.228039,0.507074,0.855584,0.764373,30.24,18.9659,11.1122,0.153,0.021822,8,7
5,8,1781983068.92,1.205339,0.534917,0.831349,0.815178,30.364,19.2252,10.9914,0.1466,0.020919,6,7
5,9,1781983099.303,1.203677,0.495886,0.852324,0.781536,30.382,19.3223,10.8884,0.1629,0.023255,7,7
5,10,1781983129.673,1.184238,0.66316,0.855726,0.792072,30.371,19.3615,10.85,0.1588,0.022665,7,7
5,11,1781983160.242,1.187561,0.493101,0.85119,0.790517,30.568,19.4689,10.9342,0.1565,0.022331,7,7
5,12,1781983190.89,1.16458,0.510598,0.845238,0.807217,30.648,19.5922,10.8836,0.1721,0.024569,7,7
5,13,1781983221.443,1.16597,0.509511,0.846797,0.814408,30.553,19.6758,10.6963,0.1801,0.025705,7,7
5,14,1781983251.842,1.158649,0.465525,0.867489,0.779016,30.399,19.5851,10.6448,0.1609,0.022963,8,7
5,15,1781983282.403,1.15552,0.536752,0.825113,0.837914,30.561,19.6577,10.7093,0.194,0.027691,6,7
5,16,1781983313.064,1.149421,0.495316,0.851332,0.807915,30.66,19.6259,10.8509,0.1833,0.026157,7,7
5,17,1781983343.801,1.147952,0.465361,0.862954,0.776597,30.737,19.5897,10.9689,0.1707,0.024266,8,7
5,18,1781983374.219,1.141558,0.488288,0.848498,0.797458,30.418,19.4684,10.794,0.1549,0.022101,7,7
5,19,1781983404.671,1.143283,0.483694,0.852749,0.818648,30.452,19.4312,10.8494,0.1714,0.024463,7,7
5,20,1781983435.154,1.139368,0.529126,0.855442,0.804477,30.483,19.5258,10.7866,0.1701,0.024275,7,7
5,21,1781983465.718,1.134179,0.520026,0.850624,0.812234,30.563,19.5076,10.9055,0.1499,0.021393,7,7
5,22,1781983496.414,1.129991,0.495071,0.845805,0.819166,30.696,19.4461,11.0969,0.1524,0.021754,7,7
5,23,1781983526.885,1.134726,0.499982,0.853883,0.813003,30.471,19.3392,10.9704,0.1614,0.023033,7,7
5,24,1781983560.401,1.124211,0.502921,0.850482,0.822299,33.515,19.1161,10.3,4.099,0.585181,7,6
5,25,1781983584.31,1.127043,0.453482,0.874858,0.766917,23.909,15.4184,8.3433,0.1392,0.02317,6,6
5,26,1781983610.843,1.128985,0.528295,0.819728,0.847124,26.533,17.318,9.074,0.1405,0.023394,6,6
5,27,1781983637.37,1.121087,0.537352,0.832058,0.847014,26.527,17.4098,8.9851,0.1315,0.021888,6,6
5,28,1781983663.979,1.120835,0.535394,0.82979,0.836274,26.609,17.3881,9.071,0.1496,0.024917,6,6
5,29,1781983689.093,1.124014,0.563878,0.830782,0.838213,25.114,15.7021,5.334,4.0776,0.679174,6,5
5,30,1781983710.826,1.126394,0.631973,0.78288,0.880412,21.733,14.0395,7.5785,0.1148,0.022928,6,5
5,31,1781983733.248,1.113698,0.541596,0.823554,0.84341,22.422,14.6822,7.6298,0.1096,0.021894,4,5
5,32,1781983755.655,1.114255,0.597691,0.797052,0.870143,22.407,14.56,7.7338,0.1129,0.022554,5,5
5,33,1781983778.1,1.117018,0.608534,0.793367,0.87461,22.445,14.5512,7.7836,0.1096,0.021897,5,5
5,34,1781983800.532,1.123659,0.61311,0.791525,0.866021,22.432,14.522,7.8014,0.1079,0.02156,5,5
