worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
6,1,1781981636.693,1.609024,4.129114,0.004903,0.006807,29.789,17.0937,12.6509,0.0338,0.033663,0,1
6,2,1781981667.245,1.446793,3.826362,0.078302,0.034136,30.552,18.4128,12.1069,0.0219,0.02178,2,1
6,3,1781981697.576,1.275715,0.508507,0.862025,0.600105,30.331,18.3924,11.906,0.0244,0.024288,0,1
6,4,1781981728.046,1.227968,0.57849,0.87001,0.601393,30.47,18.5551,11.8958,0.0186,0.018493,0,1
6,5,1781981758.306,1.189305,1.199087,0.794789,0.489703,30.26,18.623,11.5982,0.0382,0.038051,0,1
6,6,1781981788.885,1.26337,4.119657,0.078302,0.034136,30.579,19.0189,11.5424,0.0176,0.017468,3,1
6,7,1781981819.357,1.290517,3.367802,0.027875,0.075433,30.472,19.1281,11.32,0.0232,0.023045,3,1
6,8,1781981849.844,1.211632,0.473829,0.876453,0.65047,30.487,19.2363,11.2108,0.0297,0.029599,0,1
6,9,1781981880.333,1.17943,0.67011,0.875893,0.653218,30.489,19.3545,11.1175,0.0171,0.016992,0,1
6,10,1781981910.796,1.168758,0.444577,0.887519,0.654286,30.463,19.5566,10.8706,0.0259,0.025429,1,1
6,11,1781981941.293,1.152833,1.685629,0.803894,0.571629,30.497,19.6404,10.8379,0.0185,0.018346,0,1
6,12,1781981972.168,1.138413,0.432157,0.892142,0.661375,30.874,19.8921,10.9563,0.0184,0.01821,0,1
6,13,1781982002.822,1.163092,0.639199,0.7784,0.853028,30.655,19.9324,10.6989,0.0233,0.023127,3,1
6,14,1781982029.17,1.14157,1.870242,0.711444,0.526965,26.347,17.1632,9.1649,0.0188,0.018712,1,1
6,15,1781982059.082,1.144651,0.621275,0.788206,0.852627,29.913,17.1458,8.8025,3.9641,1.980795,1,1
6,16,1781982085.657,1.133108,0.415078,0.885978,0.724977,26.574,18.1568,8.3881,0.0199,0.019766,3,1
6,17,1781982112.275,1.124006,0.457638,0.892002,0.686051,26.618,18.1916,8.4057,0.0201,0.019967,1,1
6,18,1781982138.156,1.120659,0.39713,0.890741,0.669085,25.881,18.3241,7.5284,0.0201,0.019934,0,1
6,19,1781982164.758,1.122661,0.554647,0.802773,0.85795,26.602,18.0343,8.5418,0.0254,0.025215,1,1
6,20,1781982191.424,1.104343,0.465798,0.895924,0.682651,26.666,18.0522,8.5963,0.0171,0.016976,1,1
6,21,1781982218.182,1.113528,0.487055,0.872811,0.778592,26.759,18.0222,8.7175,0.0186,0.018449,2,1
6,22,1781982244.836,1.101833,0.41999,0.892282,0.674533,26.654,18.048,8.5873,0.0186,0.018444,0,1
6,23,1781982268.095,1.111793,0.513299,0.819442,0.827904,23.258,15.8727,7.3622,0.0232,0.023039,1,1
6,24,1781982289.969,1.098886,0.440095,0.886399,0.755792,21.874,15.1414,6.7134,0.0188,0.018657,3,1
6,25,1781982312.484,1.099357,0.483246,0.892842,0.677752,22.515,14.6916,7.8047,0.0184,0.018327,0,1
6,26,1781982334.672,1.08427,0.394738,0.898865,0.677988,22.188,14.6659,7.493,0.0203,0.020162,0,1
6,27,1781982356.49,1.086824,0.400469,0.897465,0.678223,21.818,14.0213,7.7765,0.0203,0.020225,0,1
6,28,1781982379.047,1.093281,0.449406,0.881916,0.768582,22.557,14.7478,7.7891,0.0193,0.019223,3,1
6,29,1781982405.492,1.089527,0.454623,0.872531,0.795762,26.445,14.7309,7.7233,3.9903,1.993978,2,1
6,30,1781982428.033,1.078094,0.402076,0.899005,0.688367,22.541,15.1787,7.3432,0.0186,0.018487,1,1
6,31,1781982450.596,1.089684,0.404712,0.898865,0.691382,22.563,15.2071,7.3385,0.017,0.0169,0,1
6,32,1781982473.116,1.073868,0.391323,0.898025,0.699445,22.52,15.1928,7.2998,0.0185,0.018374,1,1
6,33,1781982494.723,1.082108,0.425898,0.884298,0.768479,21.606,14.4959,7.0923,0.018,0.017909,2,1
6,34,1781982517.245,1.083008,0.466154,0.867769,0.811739,22.522,15.336,7.1623,0.023,0.02293,2,1
6,35,1781982539.709,1.079439,0.406561,0.895644,0.696414,22.464,15.2976,7.1464,0.0193,0.019156,2,1
6,36,1781982562.108,1.065594,0.389887,0.899005,0.686938,22.399,15.2527,7.1206,0.0176,0.017529,0,1
6,37,1781982584.628,1.081244,0.470014,0.85138,0.81937,22.52,15.3238,7.1771,0.019,0.018894,1,1
6,38,1781982603.368,1.090903,0.653605,0.776159,0.885994,18.74,12.6527,6.0685,0.019,0.018864,2,1
6,39,1781982625.818,1.072054,0.420853,0.894383,0.700583,22.449,12.4122,6.0553,3.9812,1.989322,0,1
6,40,1781982642.898,1.073443,0.496727,0.842135,0.835724,17.081,12.2294,4.8322,0.0187,0.0186,1,1
6,41,1781982657.696,1.075888,0.389899,0.898305,0.6915,14.798,9.9643,4.8152,0.0177,0.017579,1,1
6,42,1781982671.084,1.075248,0.533005,0.825326,0.857479,13.388,8.7327,4.6364,0.0183,0.018156,1,1
6,43,1781982686.436,1.071491,0.389469,0.901107,0.694161,15.352,8.215,3.1482,3.9808,1.989191,0,1
6,44,1781982697.619,1.057158,0.382799,0.901807,0.701533,11.183,7.1169,4.0414,0.0175,0.017375,2,1
6,45,1781982705.715,1.06397,0.387255,0.900826,0.690974,8.096,4.9573,3.1211,0.0172,0.017056,1,1
6,46,1781982713.787,1.060628,0.392186,0.901387,0.702397,8.072,4.9267,3.1267,0.0182,0.018056,1,1
6,47,1781982725.727,1.054319,0.389384,0.900266,0.696626,11.94,4.9666,2.9905,3.9823,1.989939,1,1
6,48,1781982733.779,1.053374,0.387251,0.899706,0.702554,8.052,5.0176,3.0178,0.0166,0.016495,1,1
6,49,1781982741.889,1.050082,0.424542,0.893823,0.691665,8.11,5.0986,2.9928,0.0182,0.018132,1,1
6,50,1781982749.956,1.053688,0.37388,0.900406,0.693384,8.067,5.0709,2.9704,0.0177,0.017618,1,1
6,51,1781982760.525,1.046629,0.377461,0.901247,0.695402,10.569,4.5699,2.0204,3.9786,3.9761,1,0
6,52,1781982765.357,1.050763,0.382087,0.901807,0.682612,4.831,2.8002,2.0309,0.0001,0.0,0,0
6,53,1781982770.209,1.045857,0.405489,0.903348,0.689003,4.852,2.8646,1.9866,0.0001,0.0,0,0
6,54,1781982775.078,1.040669,0.383827,0.902227,0.690259,4.87,2.8173,2.0521,0.0001,0.0,0,0
6,55,1781982779.912,1.040676,0.414414,0.896904,0.690628,4.833,2.8179,2.0152,0.0001,0.0,0,0
6,56,1781982784.794,1.040712,0.397108,0.902367,0.691256,4.882,2.8037,2.0776,0.0001,0.0,0,0
6,57,1781982789.596,1.035776,0.397912,0.900406,0.683005,4.802,2.7862,2.0154,0.0001,0.0,0,0
6,58,1781982794.322,1.034668,0.376725,0.901527,0.689678,4.727,2.7656,1.9608,0.0001,0.0,0,0
6,59,1781982799.057,1.03197,0.381394,0.903628,0.688924,4.734,2.7606,1.9733,0.0001,0.0,0,0
