worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1780400569.224,3.122263,4.130765,0.003949,1.257,0.7233,0.4937,0.0399,0.037035,0,1
3,2,1780400570.269,1.909877,3.244509,0.099739,1.044,0.6361,0.3476,0.0605,0.028294,2,2
3,3,1780400571.726,1.758236,2.211664,0.614164,1.457,0.8953,0.4792,0.0826,0.026658,1,3
3,4,1780400573.748,1.821826,3.329933,0.092643,2.021,1.3065,0.619,0.0956,0.031018,2,3
3,5,1780400575.83,1.784057,3.474766,0.064328,2.082,1.3487,0.6469,0.0859,0.027798,3,3
3,6,1780400577.848,1.823295,3.291288,0.085883,2.018,1.2714,0.6636,0.0825,0.026659,3,3
3,7,1780400579.854,1.738652,1.151798,0.699913,2.006,1.2619,0.6543,0.0893,0.026957,1,3
3,8,1780400581.847,1.62974,0.765447,0.768525,1.993,1.3223,0.5874,0.0829,0.026814,4,3
3,9,1780400583.885,1.645087,0.755724,0.777361,2.038,1.3885,0.5617,0.0871,0.028223,2,3
3,10,1780400585.934,1.588437,0.699376,0.785394,2.049,1.4006,0.5652,0.0828,0.026575,4,3
3,11,1780400587.977,1.561688,0.699094,0.791418,2.044,1.379,0.5829,0.0814,0.026328,2,3
3,12,1780400590.068,1.558654,0.875802,0.787938,2.09,1.2715,0.7267,0.0912,0.029542,3,3
3,13,1780400592.065,1.486819,0.725302,0.759823,1.997,1.2633,0.6464,0.0874,0.028331,2,3
3,14,1780400594.122,1.501198,1.42125,0.766651,2.057,1.3411,0.6316,0.0841,0.027255,2,3
3,15,1780400596.162,1.486488,0.641733,0.80494,2.04,1.3525,0.6043,0.0827,0.026748,3,3
3,16,1780400598.264,1.471215,1.356166,0.7706,2.102,1.4266,0.5858,0.0888,0.028816,2,3
3,17,1780400600.352,1.453449,0.612308,0.805743,2.087,1.3302,0.659,0.0977,0.031742,4,3
3,18,1780400602.451,1.417606,1.125593,0.794565,2.1,1.2841,0.6844,0.131,0.042702,2,3
3,19,1780400604.506,1.429721,0.589105,0.813575,2.054,1.3449,0.6272,0.0818,0.0265,3,3
3,20,1780400606.549,1.42198,0.59481,0.813374,2.043,1.3765,0.584,0.0825,0.02672,2,3
3,21,1780400608.656,1.396295,0.595053,0.814312,2.106,1.4465,0.5809,0.0787,0.025222,4,3
3,22,1780400610.784,1.418862,0.594677,0.811098,2.128,1.3872,0.6548,0.0858,0.02781,3,3
3,23,1780400612.89,1.402675,0.575734,0.814178,2.106,1.3007,0.7186,0.0862,0.027914,4,3
3,24,1780400614.908,1.393418,0.580667,0.821809,2.018,1.306,0.6237,0.0881,0.028587,2,3
3,25,1780400616.919,1.405162,0.836799,0.823014,2.01,1.3186,0.6065,0.0849,0.027507,4,3
3,26,1780400618.907,1.391045,0.575122,0.814646,1.988,1.3383,0.5638,0.0861,0.027807,3,3
3,27,1780400621.006,1.385562,0.562528,0.821742,2.098,1.3527,0.6529,0.0926,0.030113,4,3
3,28,1780400623.136,1.381875,0.553336,0.824285,2.13,1.3821,0.654,0.094,0.030436,4,3
3,29,1780400624.958,1.37888,0.54996,0.82703,1.822,1.2791,0.4614,0.0811,0.026245,3,3
3,30,1780400626.605,1.366726,0.607183,0.822612,1.647,1.1096,0.4597,0.0775,0.025078,4,3
3,31,1780400628.249,1.377662,0.551151,0.822344,1.643,1.0334,0.5259,0.0834,0.027035,3,3
3,32,1780400629.891,1.349721,0.569777,0.816387,1.643,1.0154,0.5438,0.0831,0.026901,3,3
3,33,1780400631.484,1.363064,0.561266,0.81893,1.593,0.9663,0.5407,0.0856,0.027627,2,3
3,34,1780400633.046,1.374942,1.013496,0.825825,1.562,1.007,0.4752,0.0795,0.025735,1,3
3,35,1780400634.628,1.3362,1.517258,0.80909,1.582,1.0525,0.447,0.0819,0.02643,3,3
3,36,1780400636.261,1.347242,0.589578,0.827833,1.633,1.0926,0.4552,0.0845,0.027306,3,3
3,37,1780400637.914,1.371098,0.555398,0.821072,1.653,1.0434,0.5239,0.0857,0.027838,3,3
3,38,1780400639.537,1.350349,0.560364,0.823281,1.623,1.0077,0.5291,0.0856,0.027746,3,3
3,39,1780400641.098,1.373482,0.548135,0.828168,1.561,1.0153,0.4629,0.082,0.026579,1,3
3,40,1780400642.757,1.312132,0.537831,0.827432,1.659,1.1104,0.4602,0.0881,0.028492,3,3
3,41,1780400644.406,1.358945,0.555592,0.824821,1.649,1.0838,0.4811,0.0842,0.027241,3,3
3,42,1780400646.1,1.344212,1.031947,0.828436,1.694,1.0414,0.5494,0.1026,0.033348,3,3
3,43,1780400647.756,1.324849,0.582986,0.830109,1.655,1.0175,0.5523,0.0851,0.027561,3,3
3,44,1780400649.318,1.355984,0.540143,0.830712,1.562,0.9299,0.5263,0.1058,0.034473,1,3
3,45,1780400650.898,1.320281,0.550966,0.821139,1.579,1.0239,0.4676,0.0875,0.028165,2,3
3,46,1780400652.52,1.321742,2.535427,0.65011,1.622,1.0752,0.4652,0.081,0.026213,1,3
3,47,1780400654.178,1.306381,0.557026,0.841957,1.658,1.0983,0.4758,0.0839,0.027084,2,3
3,48,1780400655.848,1.314184,0.577757,0.834125,1.67,1.064,0.5109,0.0947,0.030783,2,3
3,49,1780400657.447,1.328204,0.548208,0.83359,1.599,1.066,0.4518,0.0806,0.026052,2,3
3,50,1780400659.104,1.327682,0.528611,0.834192,1.657,1.054,0.5162,0.0867,0.027938,2,3
3,51,1780400660.739,1.314899,0.51779,0.834059,1.635,1.0288,0.5222,0.0836,0.027095,2,3
3,52,1780400662.348,1.34278,0.953714,0.830511,1.609,1.0193,0.5035,0.0856,0.027733,1,3
3,53,1780400663.969,1.325401,2.043267,0.792824,1.621,1.0049,0.528,0.0877,0.028444,1,3
