worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
5,1,1783673620.954,1.679227,4.127277,0.005952,9.6e-05,0.016129,0.000191,0.019777,0.001233,0.016111,0.000699,272.017,167.3316,104.5864,0.082,0.081671,0,1
5,2,1783673835.625,1.437082,3.984327,0.004252,6.9e-05,0.016129,0.000137,0.002654,4.3e-05,0.016129,8.5e-05,214.671,111.8435,102.702,0.1041,0.103728,2,1
5,3,1783674046.772,1.412322,4.096376,0.009495,0.000153,0.016129,0.000303,0.024966,0.001885,0.016201,0.000981,211.146,112.6945,98.355,0.0957,0.095274,2,1
5,4,1783674240.574,1.407726,3.801695,0.080215,0.001294,0.016129,0.002395,0.034136,0.000551,0.016129,0.001065,193.802,110.3898,83.318,0.0719,0.07152,1,1
5,5,1783674434.952,1.269174,1.11177,0.78699,0.6854,0.630044,0.611452,0.587167,0.58763,0.546053,0.488499,194.378,108.2661,86.0378,0.0546,0.054212,0,1
5,6,1783674625.129,1.329865,3.334,0.059666,0.251466,0.075698,0.077241,0.201545,0.441474,0.100243,0.113153,190.177,105.0768,85.0331,0.0664,0.066047,1,1
5,7,1783674817.041,1.29578,3.048202,0.115505,0.112518,0.024875,0.01708,0.049776,0.123964,0.026393,0.016009,191.912,106.0428,85.8182,0.05,0.049661,1,1
5,8,1783675011.054,1.290556,4.081259,0.009495,0.000153,0.016129,0.000304,0.024817,0.001452,0.01614,0.000803,194.013,109.8834,84.0645,0.065,0.064641,3,1
5,9,1783675203.287,1.242357,1.002472,0.84538,0.668697,0.637205,0.61702,0.618799,0.582939,0.574462,0.508183,192.232,107.693,84.4284,0.0936,0.085031,0,1
5,10,1783675392.0,1.249983,1.552861,0.76644,0.675736,0.452039,0.496174,0.467053,0.600331,0.372469,0.354235,188.713,104.6784,83.9856,0.0483,0.047966,1,1
5,11,1783675585.72,1.24828,2.488052,0.641015,0.588478,0.482475,0.457011,0.575398,0.724405,0.501588,0.511771,193.72,108.386,85.282,0.0516,0.051267,3,1
5,12,1783675776.869,1.220588,2.511394,0.455215,0.465591,0.409765,0.330489,0.447464,0.614562,0.421398,0.393641,191.148,108.1603,82.9319,0.0555,0.05508,1,1
5,13,1783675965.569,1.198811,0.503943,0.878827,0.761086,0.70304,0.712413,0.661391,0.677321,0.64016,0.587841,188.7,105.5356,83.0839,0.0541,0.05379,1,1
5,14,1783676153.767,1.182395,0.690428,0.868622,0.767518,0.703749,0.697741,0.65555,0.635494,0.617852,0.563642,188.197,105.2378,82.9126,0.0466,0.046258,0,1
5,15,1783676345.938,1.167336,0.462479,0.882653,0.76,0.715999,0.725061,0.654443,0.668066,0.632949,0.581328,192.171,106.4585,85.6429,0.0533,0.052928,0,1
5,16,1783676536.734,1.159295,0.875662,0.866071,0.754004,0.674838,0.680367,0.639251,0.608844,0.595324,0.538965,190.796,103.6548,87.0917,0.049,0.048601,0,1
5,17,1783676723.415,1.148889,0.433437,0.88322,0.806057,0.714554,0.725593,0.644707,0.675609,0.634163,0.575408,186.681,102.4536,84.1605,0.0475,0.047109,0,1
5,18,1783676914.607,1.165085,1.423914,0.824546,0.653116,0.642018,0.589581,0.72628,0.704114,0.657928,0.615312,191.192,107.3381,83.786,0.0675,0.067106,1,1
5,19,1783677102.85,1.161778,0.495307,0.884921,0.767251,0.723407,0.728331,0.674494,0.671913,0.664809,0.603232,188.243,104.5553,83.6337,0.0537,0.053391,1,1
5,20,1783677291.289,1.165252,0.557854,0.848214,0.724574,0.708638,0.682355,0.806416,0.76697,0.755674,0.7351,188.438,104.8613,83.5216,0.055,0.054602,2,1
5,21,1783677477.581,1.157177,0.440779,0.889598,0.78885,0.742104,0.749564,0.678294,0.707662,0.692249,0.623933,186.292,103.0353,83.2052,0.0508,0.050438,1,1
5,22,1783677667.133,1.157055,0.485303,0.871599,0.759034,0.714593,0.699875,0.774352,0.759005,0.735881,0.708892,189.552,103.7657,85.7316,0.0542,0.053821,2,1
5,23,1783677853.891,1.138195,0.472039,0.875992,0.755371,0.72023,0.713637,0.748915,0.74802,0.720691,0.685014,186.758,103.2997,83.4093,0.0481,0.04775,2,1
5,24,1783678039.75,1.133183,0.433884,0.886763,0.772187,0.726755,0.731978,0.675311,0.700808,0.66543,0.611439,185.859,100.8883,84.9186,0.0517,0.051339,0,1
5,25,1783678225.556,1.135654,0.488262,0.866355,0.757552,0.722204,0.711895,0.751458,0.748524,0.722269,0.684215,185.805,101.5765,84.1729,0.0553,0.054865,2,1
5,26,1783678412.157,1.129906,0.4336,0.886763,0.78802,0.731043,0.738098,0.689168,0.721486,0.680134,0.62617,186.601,103.8993,82.6481,0.0533,0.052977,0,1
