worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1780399370.419,2.481453,4.128814,0.028753,9.603,2.0675,7.4542,0.0813,0.026245,0,3
2,2,1780399380.014,1.877725,3.64885,0.066006,9.595,2.1801,7.3426,0.0719,0.023056,1,3
2,3,1780399389.595,1.695584,3.92123,0.049111,9.581,2.2208,7.2908,0.0691,0.021976,3,3
2,4,1780399399.133,1.568149,2.671592,0.387743,9.538,2.2112,7.2543,0.0717,0.023038,3,3
2,5,1780399408.709,1.459791,1.063788,0.779055,9.576,2.1199,7.3777,0.0783,0.025146,2,3
2,6,1780399418.264,1.399578,0.713677,0.805079,9.555,2.0414,7.4371,0.0758,0.024471,2,3
2,7,1780399427.779,1.364447,0.641716,0.813841,9.515,2.0769,7.3668,0.0707,0.022783,4,3
2,8,1780399437.311,1.34315,0.60522,0.822184,9.532,2.0837,7.3819,0.066,0.021223,4,3
2,9,1780399446.884,1.315473,0.564755,0.827903,9.573,2.1656,7.3399,0.0672,0.021611,5,3
2,10,1780399456.608,1.304186,0.542972,0.834829,9.723,2.1893,7.4608,0.073,0.02353,2,3
2,11,1780399466.272,1.279336,0.531778,0.837032,9.664,2.2311,7.361,0.0719,0.022687,4,3
2,12,1780399475.963,1.277202,0.516522,0.837295,9.691,2.2547,7.3651,0.0712,0.022434,4,3
2,13,1780399485.626,1.269088,0.51297,0.840128,9.663,2.2952,7.296,0.0711,0.022929,4,3
2,14,1780399495.334,1.261026,0.511037,0.840495,9.707,2.2813,7.356,0.0698,0.022386,3,3
2,15,1780399505.033,1.25014,0.502928,0.842647,9.699,2.1981,7.435,0.0656,0.02104,2,3
2,16,1780399514.779,1.238471,0.491032,0.84464,9.746,2.1759,7.4954,0.0745,0.023987,4,3
2,17,1780399524.431,1.235005,0.49226,0.845427,9.652,2.2196,7.3635,0.0685,0.021987,5,3
2,18,1780399534.25,1.230291,0.482723,0.847264,9.818,2.3127,7.433,0.0724,0.022889,4,3
2,19,1780399543.935,1.221602,0.481145,0.84952,9.685,2.3035,7.3146,0.0665,0.021266,2,3
2,20,1780399553.628,1.230016,0.480729,0.847788,9.693,2.2842,7.3372,0.0713,0.022957,3,3
2,21,1780399563.245,1.220759,0.48206,0.847054,9.617,2.2582,7.2858,0.0729,0.023451,3,3
2,22,1780399572.84,1.213109,0.462461,0.852143,9.595,2.2838,7.2425,0.068,0.021822,3,3
2,23,1780399582.361,1.203495,0.464296,0.852668,9.52,2.2453,7.2004,0.0744,0.023851,3,3
2,24,1780399591.931,1.199435,0.468654,0.852038,9.57,2.2201,7.2778,0.0722,0.023153,4,3
