worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1783673641.039,1.769465,4.133969,0.011376,0.000186,0.015528,0.000368,0.011745,0.000218,0.015951,0.000426,293.476,177.8482,115.4599,0.1093,0.108914,0,1
0,2,1783673883.067,1.515057,4.093799,0.036037,0.000581,0.016129,0.001122,0.034136,0.000551,0.016129,0.001065,242.027,128.0306,113.8377,0.1317,0.13121,3,1
0,3,1783674106.138,1.496148,4.11731,0.036037,0.000581,0.016129,0.001122,0.034136,0.000551,0.016129,0.001065,223.071,129.029,93.9727,0.069,0.068595,3,1
0,4,1783674338.677,1.378046,4.229671,0.026789,0.000432,0.016129,0.000842,0.024794,0.0004,0.016129,0.00078,232.538,124.1838,108.2905,0.0635,0.063143,1,1
0,5,1783674565.524,1.331649,3.306541,0.083083,0.131924,0.041324,0.032665,0.077922,0.215675,0.041871,0.0339,226.847,124.5321,102.2422,0.0522,0.05182,1,1
0,6,1783674792.869,1.251708,0.672864,0.870679,0.794565,0.694633,0.711601,0.84688,0.799435,0.676677,0.693563,227.345,122.9594,104.316,0.0498,0.0494,1,1
0,7,1783675019.468,1.228163,2.102565,0.53622,0.615196,0.39211,0.402236,0.509111,0.64586,0.379997,0.391162,226.599,124.2003,102.339,0.0593,0.058974,0,1
0,8,1783675239.113,1.280072,3.880882,0.05211,0.036233,0.045248,0.014227,0.051016,0.035675,0.045303,0.013301,219.645,121.0654,98.5284,0.0507,0.050305,2,1
0,9,1783675449.649,1.244866,0.967345,0.758239,0.765538,0.643722,0.647227,0.737852,0.741468,0.633392,0.634561,210.536,119.5914,90.8878,0.0564,0.056025,2,1
0,10,1783675661.846,1.213245,2.279471,0.56433,0.635532,0.497701,0.471053,0.548343,0.681764,0.494613,0.472098,212.196,123.588,88.5541,0.0535,0.053086,1,1
0,11,1783675880.019,1.199208,0.616253,0.826936,0.797794,0.723977,0.727233,0.805419,0.779733,0.710324,0.71166,218.173,117.7308,100.3737,0.0483,0.047993,2,1
0,12,1783676090.489,1.176595,1.214978,0.858275,0.772992,0.707941,0.699975,0.838637,0.769053,0.69402,0.687779,210.469,120.0165,90.3869,0.0655,0.065108,0,1
0,13,1783676304.802,1.183816,0.756867,0.755303,0.742702,0.697865,0.682037,0.737531,0.739811,0.691267,0.671616,214.314,116.7217,97.5332,0.0582,0.05786,4,1
0,14,1783676511.658,1.174362,0.625577,0.79156,0.771322,0.718501,0.707486,0.77385,0.756076,0.710049,0.697353,206.855,117.7339,89.068,0.0529,0.052516,2,1
0,15,1783676718.77,1.163166,0.526411,0.884257,0.821176,0.701742,0.721271,0.862795,0.812694,0.691361,0.713382,207.112,116.4232,90.6148,0.0541,0.053708,1,1
0,16,1783676947.066,1.157781,1.671899,0.801541,0.742748,0.692477,0.670849,0.782941,0.752682,0.67974,0.653144,228.296,121.0312,107.2065,0.0574,0.056992,2,1
0,17,1783677162.964,1.153417,1.307805,0.790312,0.761395,0.726489,0.710437,0.770639,0.740982,0.711041,0.69277,215.898,123.1158,92.7236,0.0576,0.057242,1,1
0,18,1783677383.74,1.14804,0.530226,0.878532,0.81676,0.770348,0.779768,0.857377,0.796132,0.75635,0.762101,220.776,116.3593,104.3647,0.0509,0.050558,1,1
0,19,1783677604.867,1.139686,1.189357,0.841394,0.794944,0.716269,0.69565,0.816826,0.765664,0.698907,0.671882,221.127,117.8164,103.1551,0.1549,0.058465,0,1
0,20,1783677832.369,1.12434,0.978714,0.862459,0.817305,0.7347,0.726679,0.842484,0.783945,0.726319,0.716555,227.502,122.4207,105.0259,0.0549,0.054485,1,1
0,21,1783678059.555,1.119308,0.391745,0.912514,0.85364,0.800587,0.81575,0.890265,0.830663,0.786186,0.798589,227.186,117.8504,109.2664,0.0471,0.046729,2,1
0,22,1783678291.665,1.118065,2.047231,0.508183,0.667002,0.485752,0.479175,0.490645,0.725675,0.475664,0.472867,232.11,121.8373,110.2154,0.0567,0.056285,0,1
0,23,1783678518.786,1.109412,0.395259,0.912147,0.839449,0.76982,0.781111,0.894591,0.856819,0.754551,0.769831,227.121,117.4327,109.6325,0.0548,0.054415,0,1
0,24,1783678746.858,1.10419,0.357023,0.914128,0.851344,0.794014,0.810427,0.902654,0.836803,0.782796,0.800597,228.072,116.7427,111.2553,0.0548,0.054395,0,1
0,25,1783678950.361,1.102167,0.542561,0.835523,0.796032,0.772213,0.760718,0.815437,0.797519,0.759341,0.746009,203.502,113.9081,89.5242,0.0697,0.069286,2,1
0,26,1783679177.106,1.105751,0.38585,0.913028,0.860358,0.79373,0.807805,0.894489,0.840353,0.783944,0.798415,226.745,116.6951,110.0033,0.0466,0.046171,1,1
0,27,1783679381.101,1.088575,0.409404,0.90378,0.842958,0.807162,0.816946,0.882807,0.825191,0.792369,0.799255,203.995,115.9031,88.0269,0.0644,0.064009,2,1
0,28,1783679606.782,1.089549,0.34597,0.91633,0.855936,0.794978,0.813124,0.894324,0.847695,0.785338,0.802747,225.68,116.5652,109.0276,0.0688,0.068447,1,1
0,29,1783679820.777,1.082178,0.461903,0.914128,0.859484,0.791641,0.803782,0.894073,0.841322,0.782828,0.795843,213.995,118.7118,95.2214,0.0611,0.060714,1,1
0,30,1783680048.193,1.097474,0.386053,0.911706,0.849566,0.801612,0.811989,0.88769,0.852277,0.787414,0.799081,227.415,117.7719,109.588,0.055,0.054611,1,1
0,31,1783680265.682,1.081378,0.326857,0.921468,0.8692,0.803277,0.822819,0.899137,0.866007,0.78409,0.803597,217.489,120.5731,96.8435,0.0529,0.052483,1,1
0,32,1783680489.81,1.084266,0.503048,0.85189,0.802889,0.782399,0.768825,0.832395,0.793581,0.771129,0.757904,224.127,116.412,107.6528,0.062,0.029099,1,1
0,33,1783680721.761,1.090422,0.62968,0.894092,0.84446,0.778382,0.783599,0.868934,0.823665,0.759126,0.761457,231.951,121.597,110.0905,0.2628,0.26241,0,1
0,34,1783680935.032,1.074884,0.335681,0.920807,0.87423,0.815897,0.834869,0.897952,0.859442,0.794429,0.811199,213.271,115.989,97.2223,0.0595,0.059102,2,1
0,35,1783681162.599,1.07756,0.46509,0.881394,0.821712,0.803136,0.800927,0.863179,0.822172,0.793949,0.791308,227.566,118.3997,109.1149,0.051,0.05063,1,1
0,36,1783681374.289,1.07439,0.484762,0.853138,0.801754,0.78891,0.77497,0.832215,0.797474,0.775972,0.762428,211.69,118.0381,93.6031,0.0488,0.048416,2,1
0,37,1783681593.665,1.070354,0.475377,0.913101,0.842045,0.787813,0.798642,0.893217,0.858444,0.778934,0.791126,219.375,119.4142,99.9039,0.0566,0.056235,0,1
0,38,1783681825.979,1.069789,0.731747,0.884844,0.850893,0.760287,0.767186,0.862528,0.839455,0.753136,0.755722,232.314,121.1322,111.1261,0.055,0.054631,1,1
0,39,1783682031.436,1.067186,0.506065,0.846679,0.798503,0.790043,0.771731,0.82741,0.797065,0.778658,0.75951,205.457,118.7095,86.6944,0.052,0.051672,2,1
0,40,1783682251.063,1.066453,0.323792,0.92,0.867679,0.801606,0.821057,0.899059,0.86615,0.7934,0.811832,219.627,117.551,101.9898,0.0659,0.065507,1,1
0,41,1783682473.53,1.066757,0.325277,0.92345,0.871198,0.8171,0.833155,0.908095,0.855363,0.798784,0.816293,222.467,117.8196,104.5932,0.0533,0.052802,0,1
0,42,1783682697.644,1.059544,0.444342,0.880734,0.81542,0.807185,0.794649,0.857456,0.812615,0.793106,0.779312,224.114,116.7935,107.2502,0.07,0.032992,1,1
0,43,1783682914.172,1.055044,0.391615,0.914642,0.863848,0.815673,0.823657,0.894536,0.848524,0.802046,0.809465,216.527,116.8644,99.6074,0.0549,0.054498,1,1
0,44,1783683133.997,1.061307,0.523624,0.833101,0.791871,0.780874,0.76109,0.813199,0.792488,0.770471,0.750134,219.825,118.1243,101.6457,0.0548,0.054388,2,1
0,45,1783683351.838,1.069814,0.342282,0.921615,0.856683,0.800489,0.81558,0.902254,0.852521,0.785121,0.801454,217.84,115.9435,101.8376,0.0587,0.058319,0,1
0,46,1783683560.078,1.056713,0.392336,0.914936,0.867664,0.816943,0.826783,0.893304,0.850649,0.800795,0.811347,208.24,115.6565,92.5329,0.0504,0.049945,1,1
0,47,1783683764.92,1.057633,0.382501,0.91633,0.856179,0.806241,0.818622,0.901469,0.858789,0.799158,0.810451,204.842,117.7391,87.0468,0.0555,0.055142,0,1
