worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1783633121.707,1.614107,4.131966,0.012375,0.000475,0.024914,0.000927,0.054675,0.001572,0.021221,0.002892,279.42,170.207,108.783,0.3882,0.193575,0,2
2,2,1783633344.015,1.388155,3.69929,0.080385,0.001297,0.016129,0.0024,0.034136,0.000551,0.016129,0.001065,222.303,120.7067,101.4401,0.1246,0.06209,1,2
2,3,1783633559.574,1.417149,4.251086,0.080385,0.001297,0.016129,0.0024,0.034136,0.000551,0.016129,0.001065,215.558,121.7085,93.7336,0.1156,0.05758,2,2
2,4,1783633771.899,1.276497,0.911695,0.823788,0.659225,0.589522,0.569427,0.732663,0.731421,0.575609,0.587674,212.324,122.2554,89.9314,0.0968,0.048239,2,2
2,5,1783633988.893,1.259512,1.448707,0.776932,0.581531,0.582968,0.54062,0.740043,0.724864,0.57855,0.587293,216.995,121.3892,95.4221,0.1827,0.091179,2,2
2,6,1783634206.106,1.22497,0.556711,0.840023,0.728074,0.666615,0.640992,0.802694,0.764452,0.68403,0.691176,217.212,118.0878,98.9205,0.1848,0.092242,2,2
2,7,1783634417.849,1.196978,0.541019,0.840869,0.706558,0.686506,0.659184,0.805238,0.757374,0.702533,0.694018,211.743,116.5857,94.9323,0.2059,0.102759,2,2
2,8,1783634630.675,1.180733,0.503502,0.840658,0.734147,0.701744,0.681928,0.808622,0.757427,0.718493,0.709409,212.826,115.3911,97.2466,0.1693,0.084469,2,2
2,9,1783634847.478,1.170534,0.829091,0.845153,0.702228,0.686702,0.654495,0.811723,0.765269,0.718853,0.708857,216.803,118.626,97.8241,0.3525,0.176068,2,2
2,10,1783635062.37,1.160868,0.479083,0.851288,0.742075,0.693879,0.668847,0.812398,0.769182,0.729819,0.72427,214.891,115.9281,98.3002,0.6449,0.322094,2,2
2,11,1783635277.425,1.148087,1.398633,0.819028,0.663416,0.644541,0.605276,0.795362,0.754214,0.678514,0.66779,215.055,119.7199,94.8822,0.4526,0.226131,2,2
2,12,1783635492.893,1.147072,0.863564,0.856259,0.725095,0.69462,0.670755,0.81075,0.756729,0.739034,0.723744,215.467,116.725,98.5639,0.1778,0.088666,2,2
2,13,1783635703.906,1.137264,0.694688,0.856418,0.716047,0.679708,0.653202,0.806769,0.767807,0.729968,0.725749,211.013,117.2961,93.4983,0.2182,0.108862,2,2
2,14,1783635910.404,1.12456,0.438196,0.862341,0.761747,0.719555,0.705681,0.81371,0.763358,0.746527,0.730795,206.498,113.0958,92.9396,0.4436,0.221645,3,2
2,15,1783636110.601,1.131007,0.448698,0.863028,0.745462,0.712671,0.693177,0.819025,0.769318,0.758142,0.741803,200.196,114.4101,85.358,0.4277,0.213651,2,2
