worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1783644236.322,1.636949,4.120786,0.005979,9.6e-05,0.016129,0.000192,0.002512,4.1e-05,0.016129,8.1e-05,266.805,160.4632,105.9787,0.3137,0.078318,0,4
2,2,1783644437.203,1.410075,3.860724,0.080565,0.001299,0.016129,0.002405,0.034136,0.000551,0.016129,0.001065,200.88,112.3115,87.6885,0.8593,0.214422,1,4
2,3,1783644652.496,1.464619,4.038501,0.080565,0.001299,0.016129,0.002405,0.034136,0.000551,0.016129,0.001065,215.292,114.6454,100.4218,0.2246,0.056055,4,4
2,4,1783644868.77,1.322603,2.316475,0.54974,0.54255,0.253598,0.279186,0.394533,0.627682,0.231062,0.257901,216.275,109.931,106.1003,0.2258,0.056343,4,4
2,5,1783645068.027,1.291494,2.112181,0.73302,0.602216,0.45627,0.45431,0.590566,0.655382,0.435488,0.447357,199.256,115.479,83.5326,0.2279,0.056869,4,4
2,6,1783645285.26,1.243227,0.663357,0.860825,0.761407,0.657038,0.657713,0.735387,0.743611,0.637679,0.637924,217.233,110.5988,106.3971,0.2197,0.05484,4,4
2,7,1783645483.762,1.210906,1.32208,0.838185,0.716983,0.654818,0.632834,0.765849,0.741298,0.657369,0.652827,198.501,114.2991,83.9904,0.211,0.052663,4,4
2,8,1783645706.91,1.199325,0.493443,0.874547,0.762039,0.708443,0.709603,0.782258,0.743511,0.705274,0.691661,223.149,113.0601,109.6948,0.3746,0.093546,4,4
2,9,1783645915.318,1.173046,0.474638,0.881015,0.76332,0.717632,0.716277,0.761523,0.746403,0.698804,0.684635,208.407,111.7003,96.475,0.2121,0.052933,5,4
2,10,1783646133.421,1.155909,0.419642,0.878663,0.767179,0.733793,0.735838,0.796578,0.757895,0.729572,0.717438,218.102,107.5077,110.3588,0.2178,0.054355,4,4
2,11,1783646343.302,1.159501,0.632953,0.882192,0.768346,0.733533,0.731683,0.796971,0.759168,0.730244,0.717701,209.881,111.4963,98.1262,0.2579,0.063164,4,4
2,12,1783646560.217,1.141923,0.416686,0.880623,0.771147,0.73971,0.741161,0.809399,0.769732,0.741429,0.727507,216.914,107.708,108.937,0.2524,0.063004,4,4
2,13,1783646772.341,1.135175,0.769393,0.881505,0.761943,0.733241,0.725943,0.782454,0.758307,0.728334,0.71354,212.124,113.2863,98.5938,0.2437,0.060835,4,4
2,14,1783646992.784,1.129872,0.573485,0.890424,0.780918,0.744605,0.744118,0.779447,0.752126,0.730669,0.705628,220.443,111.4258,108.7971,0.219,0.054658,4,4
2,15,1783647201.677,1.127238,0.415181,0.871998,0.769705,0.744757,0.740147,0.831853,0.778934,0.754188,0.744041,208.893,111.0981,97.5723,0.2055,0.05127,5,4
2,16,1783647423.235,1.12101,1.05902,0.873959,0.765662,0.709126,0.695136,0.729899,0.721963,0.685685,0.652128,221.558,112.0435,109.2497,0.2647,0.066073,3,4
2,17,1783647629.345,1.120837,0.426728,0.878075,0.77107,0.747083,0.742304,0.835771,0.783039,0.764384,0.75396,206.11,106.7092,99.1809,0.219,0.054645,5,4
2,18,1783647851.171,1.110794,0.777648,0.893757,0.783451,0.744469,0.742552,0.724364,0.706207,0.697241,0.653023,221.826,112.598,109.022,0.2053,0.051211,3,4
2,19,1783648058.835,1.112308,0.414304,0.875331,0.77181,0.752374,0.749209,0.839084,0.78331,0.773391,0.759895,207.664,108.1208,99.3118,0.2099,0.052385,5,4
2,20,1783648276.154,1.092532,0.389982,0.900323,0.791245,0.763255,0.769887,0.749103,0.744607,0.73726,0.691474,217.319,108.3694,108.7147,0.2121,0.052933,3,4
2,21,1783648482.026,1.105721,0.394461,0.892777,0.780114,0.757691,0.758408,0.790078,0.760633,0.750786,0.722422,205.872,108.7176,96.9458,0.208,0.051899,5,4
2,22,1783648698.814,1.099257,0.396824,0.888464,0.777743,0.752608,0.753582,0.802435,0.772472,0.752991,0.734192,216.788,107.443,109.1283,0.2161,0.053937,4,4
2,23,1783648907.735,1.10368,0.434682,0.88719,0.779862,0.753259,0.753826,0.815115,0.771437,0.761636,0.741909,208.92,111.8444,96.8607,0.2148,0.053595,5,4
2,24,1783649125.18,1.08953,0.392419,0.896109,0.78558,0.755046,0.759128,0.756036,0.759818,0.737263,0.699712,217.445,108.03,109.1784,0.2363,0.058966,3,4
2,25,1783649334.329,1.091312,0.60695,0.88915,0.773164,0.737878,0.732998,0.791201,0.76548,0.738685,0.720827,209.149,112.1726,96.7786,0.1974,0.042224,5,3
2,26,1783649554.177,1.084166,0.757267,0.890816,0.772967,0.741262,0.7348,0.719599,0.718957,0.704207,0.654432,219.848,111.6123,108.11,0.1252,0.040502,3,2
2,27,1783649759.065,1.088648,0.417902,0.880721,0.777446,0.753538,0.751729,0.8376,0.793764,0.776277,0.767186,204.888,108.0485,96.7064,0.1324,0.066014,4,2
2,28,1783649975.369,1.088126,0.37042,0.906008,0.821622,0.770067,0.779826,0.703881,0.732856,0.710805,0.64994,216.303,106.4032,109.7717,0.1084,0.054036,1,2
2,29,1783650185.972,1.085991,0.454768,0.888464,0.777021,0.751655,0.747415,0.814102,0.786302,0.763863,0.752905,210.604,112.0078,98.4833,0.112,0.055804,3,2
