worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,23,1783678106.491,1.057199,0.408866,0.878671,0.823739,0.778462,0.777819,0.812257,0.765546,0.743008,0.723592,210.546,105.1604,105.328,0.057,0.056688,1,1
2,24,1783678317.175,1.05487,0.331715,0.923544,0.848531,0.804575,0.815655,0.881645,0.833896,0.778839,0.788246,210.684,105.8633,104.773,0.0467,0.046349,0,1
2,25,1783678513.634,1.051101,0.297409,0.923062,0.845325,0.792628,0.806904,0.888483,0.840498,0.77806,0.796817,196.458,106.0401,90.3354,0.0643,0.063955,1,1
2,26,1783678727.416,1.043976,1.528864,0.789408,0.708616,0.677297,0.626276,0.715116,0.735388,0.653598,0.599217,213.782,107.8194,105.9071,0.0546,0.054215,1,1
2,27,1783678915.538,1.044178,0.465801,0.85662,0.812973,0.773994,0.76785,0.791617,0.761172,0.747652,0.725018,188.122,104.7251,83.3324,0.0645,0.064088,1,1
2,28,1783679129.837,1.041975,0.362182,0.91767,0.856115,0.808509,0.821792,0.871682,0.816649,0.786745,0.789801,214.299,106.739,107.4894,0.0697,0.069328,2,1
2,29,1783679330.632,1.037123,0.416103,0.866442,0.81739,0.789078,0.78127,0.804634,0.769084,0.760862,0.732861,200.794,104.6584,96.079,0.0563,0.055941,1,1
2,30,1783679543.956,1.026896,0.313791,0.926914,0.852774,0.820038,0.829745,0.883137,0.836565,0.795047,0.79877,213.324,106.0749,107.1918,0.0567,0.056342,4,1
2,31,1783679734.371,1.03208,0.314148,0.930477,0.879452,0.806475,0.822065,0.895479,0.852974,0.789527,0.805942,190.415,106.0972,84.255,0.0628,0.062381,1,1
2,32,1783679946.565,1.025847,0.304347,0.927684,0.859546,0.798744,0.811674,0.894929,0.848464,0.783982,0.802864,212.194,105.9933,106.1426,0.0574,0.056991,1,1
2,33,1783680148.665,1.030854,0.395922,0.879249,0.827919,0.787343,0.788782,0.822338,0.786543,0.762594,0.750995,202.099,104.2817,97.7575,0.0596,0.059232,3,1
2,34,1783680355.833,1.029705,0.299856,0.929803,0.874424,0.803875,0.818622,0.895369,0.852492,0.782809,0.800041,207.168,106.0046,101.1151,0.0482,0.047865,1,1
