worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780400566.552,2.678554,4.13494,0.06956,0.939,0.5104,0.4256,0.0028,0.0,0,0
0,2,1780400567.133,2.006455,1.30236,0.680007,0.581,0.2578,0.3185,0.0042,0.0,0,0
0,3,1780400567.75,1.754579,1.141697,0.748527,0.618,0.3049,0.3098,0.0028,0.0,0,0
0,4,1780400568.335,1.65569,0.975568,0.79184,0.585,0.2578,0.28,0.0467,0.044492,0,1
0,5,1780400569.146,1.574273,1.373233,0.745495,0.81,0.4357,0.3441,0.0301,0.027638,0,1
0,6,1780400570.133,1.492566,0.62548,0.835586,0.987,0.4315,0.4011,0.1541,0.07556,0,2
0,7,1780400571.305,1.650578,3.7537,0.07623,1.171,0.5729,0.5075,0.0907,0.029376,1,3
0,8,1780400572.828,1.542496,0.69815,0.820166,1.523,0.8412,0.5991,0.0828,0.026863,1,3
0,9,1780400574.589,1.585472,3.08602,0.082034,1.761,1.0433,0.6253,0.0917,0.029574,2,3
0,10,1780400576.332,1.641992,3.737671,0.07623,1.742,1.0886,0.5714,0.0819,0.026486,4,3
0,11,1780400578.088,1.464643,0.67712,0.823112,1.756,1.0321,0.6445,0.0795,0.025749,3,3
0,12,1780400579.781,1.444891,0.620674,0.824931,1.693,0.9343,0.6595,0.0987,0.031986,1,3
0,13,1780400581.443,1.418391,0.588198,0.835586,1.661,0.9938,0.581,0.0861,0.027714,2,3
0,14,1780400583.202,1.40063,0.545751,0.845114,1.759,1.1071,0.5684,0.0831,0.026847,2,3
0,15,1780400584.964,1.392675,0.520591,0.850745,1.762,1.0077,0.6729,0.0811,0.026279,4,3
0,16,1780400586.571,1.375179,0.51531,0.862526,1.608,0.9668,0.5594,0.081,0.025954,1,3
0,17,1780400588.355,1.340282,0.501767,0.85369,1.783,1.1246,0.5739,0.0845,0.027372,2,3
0,18,1780400590.146,1.311462,0.508319,0.854816,1.791,1.0423,0.6523,0.0965,0.031265,2,3
0,19,1780400591.888,1.290567,0.501914,0.842689,1.741,0.9561,0.6822,0.1023,0.033346,3,3
0,20,1780400593.573,1.325543,0.479571,0.865298,1.686,1.0348,0.5711,0.0793,0.025607,1,3
0,21,1780400595.331,1.302691,0.726087,0.863046,1.758,1.092,0.5812,0.0842,0.027288,2,3
0,22,1780400597.081,1.30939,0.468894,0.857415,1.75,1.0724,0.5951,0.0823,0.026638,2,3
0,23,1780400598.87,1.296541,0.885835,0.858368,1.788,1.0689,0.6333,0.0856,0.027513,1,3
0,24,1780400600.635,1.28376,0.424504,0.873267,1.765,1.0884,0.5886,0.0874,0.028193,2,3
0,25,1780400602.418,1.281781,0.487782,0.866424,1.783,0.9747,0.6811,0.1272,0.041606,0,3
0,26,1780400604.1,1.269514,0.832633,0.869109,1.682,1.0156,0.5874,0.0789,0.025532,1,3
0,27,1780400605.869,1.256934,0.51343,0.873527,1.769,1.0491,0.6203,0.0992,0.03229,1,3
0,28,1780400607.616,1.238135,0.418901,0.879418,1.746,1.0656,0.5978,0.0824,0.026637,1,3
0,29,1780400609.349,1.245038,0.429016,0.884702,1.733,1.0481,0.6092,0.0758,0.024384,1,3
0,30,1780400611.119,1.243464,0.433512,0.880371,1.77,1.1159,0.5706,0.0828,0.026769,1,3
0,31,1780400612.923,1.283194,0.471938,0.87604,1.804,0.9835,0.727,0.0931,0.030227,0,3
0,32,1780400614.624,1.19727,0.419363,0.881584,1.701,0.964,0.6534,0.0827,0.026827,1,3
0,33,1780400616.244,1.255944,1.66948,0.823631,1.619,0.9929,0.5466,0.0794,0.025374,0,3
0,34,1780400617.96,1.250418,0.455909,0.875866,1.716,1.0523,0.5895,0.0743,0.023972,0,3
0,35,1780400619.676,1.242783,0.868627,0.867983,1.716,0.9934,0.6362,0.0859,0.027848,0,3
0,36,1780400621.403,1.211571,1.39726,0.876992,1.727,1.0491,0.5963,0.0812,0.026217,1,3
0,37,1780400623.169,1.184212,0.420143,0.882363,1.766,1.0417,0.6423,0.0816,0.026341,1,3
