worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1781981633.476,1.760571,4.125067,0.020183,0.019706,27.4,15.4709,11.8863,0.0351,0.034938,0,1
0,2,1781981665.223,1.366011,0.678619,0.838385,0.830283,31.747,19.8159,11.8977,0.0239,0.023746,0,1
0,3,1781981696.991,1.368396,4.098869,0.040807,0.040001,31.767,19.7639,11.9803,0.0225,0.022374,1,1
0,4,1781981728.544,1.284778,0.856312,0.871853,0.856302,31.553,19.7745,11.7519,0.0265,0.026345,0,1
0,5,1781981760.069,1.35024,4.129529,0.031486,0.04958,31.525,20.0842,11.4215,0.0193,0.019146,3,1
0,6,1781981791.595,1.329659,4.035023,0.009394,0.01052,31.526,20.42,11.0841,0.0214,0.021261,1,1
0,7,1781981823.179,1.249456,0.446609,0.882789,0.869005,31.584,20.7539,10.8021,0.018,0.017827,0,1
0,8,1781981854.594,1.202752,0.955618,0.88,0.85609,31.415,21.0923,10.3021,0.0205,0.020409,1,1
0,9,1781981885.992,1.186407,1.857876,0.743853,0.738897,31.397,21.3068,10.0569,0.0334,0.033313,0,1
0,10,1781981917.556,1.178703,0.519675,0.878165,0.86555,31.564,21.5921,9.9521,0.0197,0.019542,1,1
0,11,1781981948.997,1.176006,0.390537,0.896734,0.87527,31.44,21.7678,9.6349,0.0286,0.028476,0,1
0,12,1781981980.825,1.158837,0.560726,0.833835,0.814926,31.828,21.9681,9.8413,0.0186,0.018497,2,1
0,13,1781982011.009,1.158377,0.526691,0.900697,0.88254,30.184,22.0142,8.1499,0.0194,0.019294,0,1
0,14,1781982037.712,1.147456,0.411735,0.905321,0.882548,26.703,18.9017,7.7804,0.0204,0.020297,0,1
0,15,1781982063.821,1.141046,0.394951,0.906275,0.884432,26.109,18.7228,7.3669,0.0188,0.018718,0,1
0,16,1781982091.176,1.125957,1.531499,0.812771,0.793367,27.355,19.3756,7.9563,0.0226,0.022477,1,1
0,17,1781982118.499,1.126952,0.411189,0.903339,0.881142,27.323,19.4423,7.8616,0.019,0.018883,2,1
0,18,1781982145.271,1.126929,0.440476,0.896514,0.873464,26.771,18.8784,7.8727,0.0199,0.019752,2,1
0,19,1781982172.843,1.111922,0.35007,0.914275,0.892079,27.572,19.5826,7.9585,0.0233,0.023217,1,1
0,20,1781982200.318,1.112623,0.489425,0.882789,0.865048,27.475,19.4028,8.0501,0.0217,0.021592,1,1
0,21,1781982227.799,1.119523,1.679431,0.672147,0.652346,27.481,19.3709,8.0891,0.0206,0.020494,1,1
0,22,1781982259.106,1.11784,0.34828,0.910459,0.887062,31.306,19.2996,7.9906,4.0079,2.002672,0,1
0,23,1781982282.408,1.100662,0.485348,0.871339,0.848089,23.302,15.4645,7.8138,0.0234,0.023332,1,1
0,24,1781982304.776,1.101069,0.682546,0.841688,0.821828,22.368,14.8071,7.5446,0.0156,0.015505,1,1
0,25,1781982328.138,1.098848,0.498489,0.902312,0.887368,23.362,15.6546,7.6897,0.0173,0.017219,0,1
0,26,1781982350.405,1.100124,0.424433,0.912661,0.897049,22.267,14.7061,7.5429,0.0177,0.017608,0,1
0,27,1781982373.807,1.087748,0.400829,0.903706,0.8813,23.401,15.6716,7.7068,0.0227,0.022572,1,1
0,28,1781982397.149,1.080543,0.431699,0.904587,0.884864,23.342,15.5663,7.7551,0.0205,0.020386,2,1
0,29,1781982419.452,1.088577,0.48086,0.85167,0.833039,22.302,14.6765,7.6066,0.0189,0.018812,2,1
0,30,1781982442.618,1.091431,0.464114,0.87633,0.858414,23.166,15.5941,7.5535,0.0183,0.018222,1,1
0,31,1781982465.783,1.076568,0.344943,0.918752,0.898203,23.165,15.6537,7.4825,0.0207,0.020538,1,1
0,32,1781982488.178,1.079716,0.328218,0.918165,0.894058,22.395,15.1619,7.2021,0.023,0.022888,0,1
0,33,1781982511.395,1.078726,0.392245,0.907817,0.887431,23.216,15.8389,7.3568,0.0204,0.020225,2,1
0,34,1781982534.513,1.087535,0.34363,0.919853,0.902105,23.118,15.8509,7.2478,0.0193,0.019231,0,1
0,35,1781982557.68,1.076085,0.423657,0.885945,0.866547,23.166,15.9654,7.1821,0.0185,0.01839,3,1
0,36,1781982580.911,1.077442,0.381627,0.917211,0.897426,23.231,16.0389,7.1628,0.0288,0.028655,0,1
0,37,1781982600.888,1.078093,0.595681,0.781064,0.762992,19.977,14.4858,5.4731,0.018,0.017852,2,1
0,38,1781982620.118,1.068874,0.439758,0.886092,0.863368,19.229,13.1803,6.0281,0.0207,0.020586,3,1
0,39,1781982637.989,1.081917,0.584906,0.794422,0.776597,17.872,12.339,5.5112,0.021,0.02087,2,1
0,40,1781982653.377,1.065939,0.330066,0.921321,0.900668,15.388,10.8344,4.5313,0.0218,0.021711,1,1
0,41,1781982667.594,1.069029,0.451052,0.870385,0.848066,14.217,9.8486,4.3507,0.0174,0.017301,2,1
