worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1780400573.094,3.180752,4.129071,0.003935,2.402,1.6298,0.6968,0.0752,0.0243,0,3
2,2,1780400575.462,2.035485,3.850227,0.049111,2.368,1.6909,0.6062,0.0702,0.022575,3,3
2,3,1780400577.919,1.775842,1.004777,0.715567,2.457,1.7106,0.6757,0.0707,0.022668,1,3
2,4,1780400580.308,1.659584,0.823911,0.754971,2.389,1.7138,0.608,0.0665,0.021356,5,3
2,5,1780400582.724,1.617738,0.773715,0.758224,2.415,1.6999,0.6475,0.0675,0.021664,3,3
2,6,1780400585.134,1.569252,0.751224,0.763524,2.411,1.6819,0.6488,0.0796,0.025591,2,3
2,7,1780400587.552,1.517513,0.652554,0.797838,2.417,1.7215,0.6232,0.0724,0.023327,5,3
2,8,1780400590.045,1.504371,0.685516,0.788132,2.493,1.6981,0.7139,0.081,0.026163,3,3
2,9,1780400592.488,1.501521,0.636544,0.795635,2.442,1.762,0.6059,0.0739,0.023801,3,3
2,10,1780400594.924,1.46982,0.607058,0.803347,2.436,1.7222,0.6409,0.073,0.023451,5,3
2,11,1780400597.378,1.489395,0.612336,0.803557,2.454,1.7163,0.6553,0.0822,0.01944,2,3
2,12,1780400599.816,1.43156,0.583437,0.812687,2.437,1.7585,0.6086,0.0698,0.022428,5,3
2,13,1780400602.331,1.453161,0.57251,0.815573,2.515,1.7531,0.6897,0.0719,0.022957,4,3
2,14,1780400604.706,1.411339,1.231605,0.810903,2.375,1.7059,0.5801,0.0884,0.02084,4,3
2,15,1780400607.145,1.413951,0.557797,0.820085,2.439,1.7801,0.5914,0.0677,0.021773,3,3
2,16,1780400609.623,1.406654,0.55449,0.821607,2.477,1.7906,0.6013,0.085,0.02013,4,3
2,17,1780400612.088,1.41214,0.559694,0.822446,2.465,1.8055,0.5815,0.0781,0.018413,3,3
2,18,1780400614.597,1.338462,0.536453,0.827955,2.509,1.7926,0.6424,0.0739,0.023516,4,3
2,19,1780400616.995,1.367744,0.543922,0.823758,2.398,1.7041,0.6124,0.081,0.019067,5,3
2,20,1780400619.442,1.367119,0.529529,0.827536,2.446,1.7464,0.6203,0.0795,0.018684,5,3
