worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1783604159.283,1.845785,4.129914,0.004284,0.000101,0.01411,0.0002,0.032676,0.000713,0.013706,0.001352,212.872,161.6538,50.9761,0.2035,0.202424,0,1
2,2,1783604326.588,1.414628,0.840707,0.818235,0.684536,0.567807,0.578239,0.500043,0.560515,0.463098,0.423843,167.3,115.7336,51.4593,0.0885,0.088094,0,1
2,3,1783604483.401,1.473674,4.087314,0.008779,0.000142,0.016129,0.000281,0.049478,0.001806,0.016141,0.00155,156.812,116.2189,40.3999,0.1923,0.191949,1,1
2,4,1783604638.392,1.345913,0.893281,0.827278,0.664181,0.586375,0.594127,0.560944,0.571288,0.476623,0.458604,154.991,114.4835,40.1537,0.3529,0.352471,0,1
2,5,1783604800.556,1.396177,3.7407,0.080385,0.001297,0.016129,0.0024,0.034136,0.000551,0.016129,0.001065,162.164,114.8819,47.0935,0.1885,0.188112,1,1
2,6,1783604965.424,1.29725,0.985623,0.826696,0.681234,0.615148,0.592975,0.75295,0.71792,0.601469,0.605003,164.867,114.3107,50.4462,0.1099,0.109511,2,1
2,7,1783605118.425,1.280644,0.849872,0.772436,0.656504,0.641117,0.603359,0.801352,0.722366,0.657151,0.654003,153.001,113.2715,39.662,0.067,0.066681,1,1
2,8,1783605272.206,1.246391,0.921314,0.84547,0.744706,0.629106,0.635172,0.628016,0.68137,0.564508,0.542365,153.78,113.4189,40.2411,0.1196,0.119297,1,1
2,9,1783605432.368,1.232641,0.553651,0.854302,0.733494,0.672234,0.646827,0.774093,0.750769,0.668759,0.664253,160.162,110.3957,49.3791,0.3598,0.359447,2,1
2,10,1783605588.127,1.201827,0.422887,0.884023,0.768269,0.711594,0.715809,0.686349,0.663795,0.643005,0.600941,155.759,108.6161,47.0562,0.0656,0.065245,1,1
2,11,1783605747.419,1.205412,0.612656,0.867894,0.768524,0.686305,0.691055,0.636071,0.639852,0.604249,0.544029,159.292,111.7627,47.4649,0.0638,0.063425,0,1
2,12,1783605907.912,1.203349,0.519182,0.835422,0.707203,0.684576,0.649137,0.811323,0.766589,0.704246,0.70166,160.491,109.6212,50.6908,0.1786,0.178291,1,1
2,13,1783606068.858,1.179622,0.45363,0.880427,0.778162,0.705406,0.715704,0.650336,0.681193,0.632993,0.575308,160.945,110.2981,50.5837,0.063,0.062613,0,1
2,14,1783606222.756,1.157966,0.499493,0.891163,0.80018,0.735181,0.743576,0.68032,0.674477,0.657923,0.606605,153.897,113.4713,40.3487,0.0766,0.076285,1,1
2,15,1783606374.033,1.17627,0.880585,0.870591,0.768904,0.69924,0.708973,0.634831,0.664451,0.614853,0.557735,151.277,111.3093,39.8711,0.0959,0.095506,0,1
2,16,1783606523.217,1.166484,0.412786,0.887197,0.774527,0.727375,0.733969,0.659334,0.677828,0.644406,0.585307,149.185,108.2807,40.6935,0.1812,0.180823,0,1
2,17,1783606673.221,1.160267,0.741604,0.884552,0.785563,0.711266,0.725502,0.658337,0.674443,0.621665,0.579259,150.003,110.4326,39.5193,0.0502,0.049843,0,1
2,18,1783606821.959,1.154845,0.408046,0.88799,0.784283,0.723365,0.730967,0.656429,0.672188,0.646549,0.5896,148.738,108.0408,40.6192,0.0595,0.058424,0,1
2,19,1783606975.314,1.147495,1.013941,0.885504,0.772341,0.715741,0.719636,0.678326,0.680063,0.6643,0.611705,153.354,113.4708,39.4642,0.4182,0.417866,1,1
2,20,1783607133.108,1.148334,0.461247,0.861865,0.746188,0.709289,0.69027,0.817109,0.764974,0.738271,0.730399,157.794,108.2927,49.444,0.0566,0.056207,2,1
2,21,1783607290.87,1.131828,0.552471,0.892697,0.779763,0.73454,0.742302,0.6938,0.694253,0.683982,0.632137,157.762,110.787,46.9112,0.0628,0.062472,1,1
2,22,1783607452.929,1.129046,0.411073,0.896875,0.787999,0.746652,0.753841,0.695111,0.710261,0.685921,0.628139,162.059,111.9797,50.0235,0.0556,0.055201,1,1
2,23,1783607613.284,1.130955,0.471445,0.881749,0.792815,0.727985,0.72911,0.652967,0.679725,0.653652,0.583444,160.353,110.0174,50.2781,0.0573,0.057011,0,1
2,24,1783607773.214,1.13143,0.387264,0.894706,0.784416,0.736027,0.7459,0.676622,0.673772,0.663094,0.608904,159.93,108.8205,50.7286,0.348,0.347611,0,1
2,25,1783607922.133,1.123345,0.437586,0.866571,0.755641,0.706326,0.686988,0.807295,0.765957,0.738218,0.727436,148.919,109.2458,39.618,0.0551,0.054768,2,1
2,26,1783608075.82,1.134682,1.292003,0.817177,0.698711,0.661096,0.614344,0.817376,0.770439,0.70893,0.704581,153.687,113.7617,39.8551,0.0688,0.068564,1,1
2,27,1783608233.719,1.123363,0.451969,0.867682,0.755667,0.720677,0.698726,0.810498,0.769642,0.746617,0.733068,157.896,108.2386,49.5593,0.0978,0.033407,2,1
2,28,1783608391.444,1.109551,0.422105,0.897668,0.798121,0.747133,0.75514,0.703237,0.711059,0.699116,0.645239,157.725,110.6097,47.0639,0.0511,0.050723,1,1
2,29,1783608550.62,1.109913,0.375564,0.900259,0.808947,0.75485,0.764047,0.691531,0.709383,0.697826,0.633005,159.174,109.102,49.9891,0.0508,0.050456,1,1
2,30,1783608700.011,1.109965,0.371037,0.899149,0.8165,0.742147,0.75369,0.692764,0.707135,0.688482,0.636136,149.391,109.3646,39.9456,0.0532,0.052806,1,1
2,31,1783608849.424,1.103299,0.386876,0.895288,0.803322,0.740076,0.745797,0.711371,0.705751,0.696818,0.646106,149.413,108.8789,40.4742,0.0596,0.059206,1,1
2,32,1783608997.75,1.101883,0.386236,0.89312,0.783794,0.737385,0.743829,0.677603,0.692252,0.671375,0.610894,148.325,108.4877,39.787,0.05,0.049681,0,1
2,33,1783609154.71,1.103713,0.380978,0.89862,0.793823,0.746171,0.755891,0.694483,0.710821,0.693313,0.64033,156.959,107.6877,49.2161,0.0544,0.054061,1,1
2,34,1783609311.152,1.109192,0.374594,0.900048,0.799929,0.747347,0.762258,0.689757,0.700811,0.691235,0.632313,156.441,110.1297,46.2632,0.048,0.047618,1,1
2,35,1783609472.409,1.093036,0.431341,0.897298,0.790496,0.744875,0.751679,0.710138,0.705002,0.699422,0.641636,161.257,110.9081,50.2997,0.0491,0.048747,1,1
2,36,1783609620.457,1.089793,0.377356,0.897086,0.789537,0.742925,0.752301,0.698016,0.717181,0.689674,0.638468,148.048,108.1459,39.8288,0.0729,0.07252,1,1
2,37,1783609769.776,1.091534,0.378332,0.898778,0.79502,0.751793,0.757729,0.707461,0.705119,0.699125,0.644077,149.317,109.1661,40.0999,0.0507,0.050314,1,1
2,38,1783609926.749,1.096382,0.371922,0.89587,0.803548,0.742129,0.74792,0.709259,0.711509,0.692342,0.644249,156.973,106.7145,50.2049,0.0534,0.053047,1,1
2,39,1783610081.848,1.090943,0.382908,0.901687,0.811768,0.756921,0.766405,0.691186,0.72254,0.699034,0.638098,155.099,108.3572,46.6669,0.074,0.073621,1,1
