worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
7,1,1783673624.368,1.59932,4.120396,0.004796,7.7e-05,0.016129,0.000154,0.00245,4e-05,0.016129,7.9e-05,275.984,174.7553,101.1021,0.0997,0.098638,0,1
7,2,1783673840.358,1.277917,0.699762,0.866131,0.738159,0.674725,0.678303,0.607218,0.59407,0.560277,0.514217,215.985,113.0492,102.843,0.0636,0.06328,0,1
7,3,1783674054.551,1.21245,0.566437,0.884892,0.792197,0.7038,0.71502,0.61642,0.631471,0.587462,0.535578,214.193,109.0431,105.0443,0.0868,0.086429,0,1
7,4,1783674269.847,1.236961,3.33237,0.082381,0.033584,0.016227,0.002647,0.034246,0.038455,0.016196,0.001201,215.295,109.102,106.1394,0.0534,0.053021,1,1
7,5,1783674471.853,1.179477,0.686638,0.874736,0.777237,0.668521,0.689577,0.60451,0.625284,0.551548,0.511003,202.006,109.8072,92.1318,0.0665,0.06607,0,1
7,6,1783674671.136,1.152694,0.409798,0.892227,0.789506,0.701692,0.714385,0.647416,0.650318,0.595519,0.557832,199.283,105.5196,93.6961,0.047,0.046611,0,1
7,7,1783674865.574,1.27451,4.079189,0.081958,0.001322,0.016129,0.002444,0.034136,0.000551,0.016129,0.001065,194.437,109.6643,84.7241,0.0483,0.047922,2,1
7,8,1783675072.851,1.201686,3.23298,0.119481,0.321133,0.152427,0.122041,0.14099,0.464748,0.14134,0.139084,207.277,109.1603,98.0474,0.0685,0.068119,1,1
7,9,1783675280.717,1.155287,0.487668,0.893638,0.791845,0.721091,0.732248,0.65657,0.666808,0.639695,0.582703,207.867,106.4515,101.3656,0.0489,0.048493,0,1
7,10,1783675485.155,1.146786,0.448602,0.896036,0.790157,0.725313,0.730555,0.66797,0.666007,0.628268,0.583988,204.438,105.7848,98.5975,0.0547,0.05438,0,1
7,11,1783675689.787,1.161326,0.77621,0.87798,0.758694,0.662096,0.659128,0.684018,0.696074,0.593248,0.594067,204.631,104.1391,100.4395,0.0521,0.051729,2,1
7,12,1783675899.317,1.161631,0.944894,0.787135,0.648819,0.640501,0.593857,0.829372,0.793579,0.681449,0.702059,209.53,104.0725,105.3982,0.0589,0.058547,1,1
7,13,1783676085.681,1.134137,0.481028,0.890817,0.794136,0.714804,0.723559,0.713663,0.706991,0.662781,0.630336,186.364,102.6646,83.6479,0.0513,0.050925,2,1
7,14,1783676280.738,1.127458,2.158902,0.547468,0.623169,0.452624,0.423019,0.42121,0.621553,0.408376,0.398782,195.056,110.2864,84.7119,0.0571,0.05669,1,1
7,15,1783676484.463,1.112408,0.426521,0.889124,0.76672,0.734814,0.723646,0.757409,0.741918,0.711329,0.686129,203.726,103.3119,100.3624,0.0507,0.05038,2,1
7,16,1783676686.845,1.104601,0.396357,0.899422,0.796274,0.735625,0.74092,0.67564,0.688132,0.65851,0.60499,202.381,104.6776,97.6342,0.0503,0.04997,0,1
7,17,1783676891.491,1.096519,0.429875,0.903936,0.832885,0.738436,0.754721,0.677588,0.694667,0.659064,0.609591,204.646,105.3577,99.2208,0.0665,0.066116,0,1
7,18,1783677081.023,1.086195,0.41258,0.901255,0.79282,0.750245,0.750517,0.736212,0.722729,0.700078,0.663311,189.532,103.316,86.1553,0.0603,0.059936,2,1
7,19,1783677273.691,1.089123,2.489101,0.397235,0.469907,0.285275,0.260897,0.216737,0.444263,0.235894,0.198323,192.668,107.9584,84.6257,0.0836,0.037636,0,1
7,20,1783677463.708,1.090497,0.766679,0.885174,0.770352,0.72672,0.710433,0.735073,0.709238,0.704648,0.661779,190.016,105.5953,84.3672,0.0533,0.052903,1,1
7,21,1783677652.098,1.087436,0.382811,0.904923,0.814461,0.747474,0.757021,0.682228,0.710263,0.669321,0.617952,188.389,103.6393,84.6818,0.0491,0.048764,0,1
7,22,1783677843.493,1.077615,0.859335,0.884892,0.749924,0.704677,0.685761,0.721593,0.709235,0.684886,0.640961,191.396,107.7548,83.5753,0.0651,0.064761,2,1
7,23,1783678030.326,1.092358,0.355102,0.909014,0.818705,0.753795,0.765289,0.68072,0.697554,0.677959,0.622493,186.832,102.2496,84.508,0.0549,0.054499,0,1
7,24,1783678215.344,1.071158,0.37337,0.907885,0.825917,0.754349,0.767512,0.677383,0.695656,0.668468,0.611464,185.018,101.5328,83.4359,0.0492,0.048804,0,1
7,25,1783678402.948,1.072924,0.357432,0.911976,0.821143,0.761797,0.776645,0.684018,0.700496,0.687081,0.626617,187.604,102.6169,84.9228,0.0637,0.063361,1,1
7,26,1783678592.465,1.05948,0.783549,0.892227,0.795169,0.724967,0.720471,0.662396,0.638457,0.647265,0.580258,189.517,105.5819,83.8789,0.0553,0.054965,0,1
7,27,1783678794.401,1.077017,0.465252,0.848921,0.727902,0.713092,0.680802,0.84425,0.793679,0.763991,0.761496,201.935,105.5313,96.3507,0.0529,0.052564,1,1
7,28,1783679002.274,1.060708,0.806772,0.890676,0.775411,0.719232,0.720524,0.671597,0.636259,0.648368,0.591097,207.873,108.2787,99.5228,0.0706,0.033504,0,1
7,29,1783679202.46,1.063964,0.364283,0.910142,0.831691,0.7576,0.770469,0.687598,0.702834,0.679933,0.627199,200.186,103.4308,96.7042,0.0508,0.050481,0,1
7,30,1783679401.055,1.043335,0.345385,0.913387,0.836083,0.767814,0.78185,0.679236,0.70061,0.679531,0.61986,198.595,102.6346,95.8724,0.0684,0.068023,0,1
7,31,1783679605.257,1.057558,0.564618,0.903654,0.805691,0.74255,0.75038,0.684371,0.675219,0.669954,0.61921,204.202,106.6748,97.4648,0.0618,0.061347,0,1
7,32,1783679807.777,1.041295,0.634695,0.902243,0.805934,0.758209,0.759901,0.686483,0.666469,0.66896,0.611194,202.52,105.0419,97.4269,0.0504,0.050062,0,1
7,33,1783680009.345,1.054844,0.42995,0.879955,0.76569,0.732827,0.721519,0.782941,0.754271,0.740826,0.711304,201.568,103.4545,98.0471,0.0659,0.065542,1,1
7,34,1783680195.425,1.06274,0.433073,0.869939,0.775033,0.739651,0.726092,0.800952,0.789787,0.759623,0.736467,186.08,102.7532,83.2796,0.0469,0.046553,1,1
7,35,1783680381.886,1.056971,0.360364,0.907603,0.808668,0.753304,0.764883,0.688799,0.717684,0.690131,0.634452,186.46,103.0573,83.353,0.0496,0.049243,0,1
7,36,1783680569.592,1.05798,0.508427,0.828467,0.755402,0.724116,0.688626,0.857236,0.807516,0.780404,0.773468,187.706,102.3962,85.231,0.0779,0.037052,1,1
7,37,1783680755.763,1.053813,0.345258,0.906898,0.803244,0.756608,0.765244,0.693894,0.713928,0.697631,0.63989,186.171,101.666,84.4251,0.0612,0.060784,0,1
7,38,1783680944.942,1.061718,0.532223,0.804486,0.737076,0.709991,0.665081,0.870284,0.818118,0.791964,0.789303,189.178,104.0217,85.0968,0.0594,0.059013,1,1
7,39,1783681131.759,1.05666,0.675949,0.767386,0.723934,0.695022,0.630282,0.895235,0.855582,0.806799,0.816024,186.817,103.1489,83.6149,0.0526,0.052212,2,1
7,40,1783681318.358,1.057441,0.425999,0.876287,0.768307,0.734569,0.723671,0.804163,0.787556,0.770301,0.742895,186.598,103.1352,83.4083,0.0542,0.053843,2,1
7,41,1783681509.257,1.059594,0.696165,0.770772,0.713722,0.705402,0.643667,0.891396,0.852314,0.802522,0.811957,190.899,102.4199,88.4233,0.0557,0.055337,2,1
7,42,1783681693.51,1.044823,0.349259,0.910425,0.809407,0.764839,0.773469,0.70783,0.759904,0.719524,0.659315,184.253,100.8963,83.3006,0.0554,0.055065,1,1
7,43,1783681884.891,1.047381,0.480845,0.838764,0.755365,0.730886,0.701202,0.84308,0.798624,0.785456,0.769869,191.381,100.9329,90.3901,0.0575,0.057123,1,1
7,44,1783682073.807,1.057993,0.703965,0.761885,0.702128,0.699785,0.632649,0.89372,0.858505,0.805739,0.815868,188.915,104.9674,83.9007,0.0468,0.046383,2,1
7,45,1783682260.852,1.048167,0.344476,0.909155,0.801754,0.756077,0.764021,0.699492,0.724181,0.707817,0.645609,187.045,104.147,82.8014,0.0764,0.076001,0,1
7,46,1783682447.236,1.051896,0.640194,0.778107,0.732348,0.710815,0.653558,0.886685,0.83233,0.806957,0.807216,186.384,102.8321,83.5018,0.0492,0.048806,2,1
7,47,1783682632.133,1.052495,0.472366,0.845394,0.748194,0.729546,0.697915,0.843308,0.796555,0.78927,0.769377,184.897,102.0658,82.7825,0.0483,0.047986,1,1
7,48,1783682833.358,1.057449,0.558997,0.808295,0.750918,0.726363,0.687252,0.862928,0.815294,0.798625,0.786109,201.224,103.9623,97.2119,0.0494,0.049068,1,1
7,49,1783683023.063,1.053772,0.553786,0.809564,0.745626,0.712614,0.664649,0.872577,0.829809,0.798578,0.798443,189.705,104.5171,85.1192,0.0683,0.032111,1,1
7,50,1783683226.822,1.047899,0.46273,0.88334,0.785865,0.733307,0.724719,0.780845,0.779823,0.750869,0.723839,203.759,104.9761,98.7356,0.0467,0.046276,2,1
7,51,1783683415.003,1.044361,0.570452,0.802652,0.727425,0.716249,0.669976,0.875553,0.827787,0.795981,0.794367,188.181,100.8142,87.3078,0.0581,0.057763,1,1
7,52,1783683599.725,1.042549,0.449203,0.866977,0.764316,0.732715,0.70953,0.823885,0.797113,0.778149,0.757403,184.722,101.8065,82.8658,0.0496,0.049191,2,1
7,53,1783683792.467,1.039754,0.489503,0.893497,0.759274,0.731011,0.714872,0.758524,0.759318,0.739717,0.702716,192.742,105.8498,86.8311,0.0603,0.059937,2,1
7,54,1783683976.67,1.034671,0.349473,0.912258,0.809971,0.765417,0.774393,0.708497,0.75191,0.720808,0.664897,184.203,100.911,83.2369,0.0541,0.053735,1,1
