worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1783635442.742,1.616012,4.127441,0.073351,0.00126,0.016273,0.002318,0.031789,0.000529,0.016161,0.001024,295.594,178.7829,116.5595,0.1994,0.199129,0,1
2,2,1783635679.574,1.311609,0.569144,0.849119,0.724027,0.611259,0.627841,0.581718,0.589173,0.493071,0.456866,236.83,123.8505,112.8679,0.0826,0.082259,0,1
2,3,1783635894.064,1.355468,4.121929,0.080385,0.001297,0.016129,0.0024,0.034136,0.000551,0.016129,0.001065,214.49,124.8895,89.5259,0.0739,0.073497,1,1
2,4,1783636125.904,1.344715,4.345424,0.008832,0.00018,0.01614,0.000304,0.065604,0.004714,0.023897,0.006834,231.841,126.9959,104.6323,0.2119,0.211538,1,1
2,5,1783636372.057,1.247501,2.620677,0.41779,0.527863,0.267211,0.279865,0.367486,0.620182,0.247976,0.289122,246.152,128.9629,117.0004,0.1811,0.179906,2,1
2,6,1783636607.477,1.20063,0.479487,0.876884,0.778328,0.687598,0.708081,0.633292,0.662307,0.59446,0.543638,235.417,123.1642,112.14,0.0832,0.082782,0,1
2,7,1783636828.147,1.198325,0.523909,0.843249,0.735174,0.688102,0.663254,0.795809,0.760159,0.700698,0.692559,220.67,120.8406,99.7723,0.0562,0.055809,1,1
2,8,1783637037.001,1.180247,0.466054,0.869745,0.75657,0.703912,0.692272,0.782101,0.753174,0.712276,0.700634,208.854,121.0005,87.6878,0.1465,0.146099,2,1
2,9,1783637255.016,1.167222,0.418892,0.890423,0.790626,0.726217,0.735166,0.680076,0.691719,0.660088,0.608453,218.014,126.6422,91.1535,0.1798,0.179412,1,1
2,10,1783637492.463,1.161429,1.361703,0.837009,0.696366,0.658726,0.623902,0.794953,0.761508,0.678395,0.667824,237.447,131.3723,106.0134,0.0607,0.060279,2,1
2,11,1783637719.56,1.145378,0.40405,0.887091,0.789673,0.719289,0.732518,0.659514,0.690186,0.649696,0.58999,227.096,122.3407,104.6711,0.0573,0.056967,0,1
2,12,1783637942.797,1.138624,0.648836,0.882648,0.784418,0.721095,0.725497,0.651467,0.663646,0.64076,0.57859,223.236,121.8185,101.2256,0.1918,0.19138,0,1
2,13,1783638161.014,1.137883,0.576991,0.862764,0.737987,0.713136,0.686895,0.814864,0.764119,0.734718,0.723578,218.217,128.6525,89.4164,0.1468,0.146454,2,1
2,14,1783638376.53,1.14017,0.562242,0.833994,0.728055,0.689041,0.656428,0.842578,0.793524,0.74974,0.747702,215.516,123.8486,91.5046,0.1622,0.16183,1,1
2,15,1783638582.86,1.116407,0.383721,0.897139,0.792442,0.739907,0.752556,0.693195,0.702909,0.680636,0.628592,206.329,117.7303,88.4296,0.1496,0.149245,1,1
2,16,1783638810.152,1.119731,0.484249,0.83648,0.735418,0.702575,0.678065,0.833455,0.780068,0.756211,0.744772,227.292,122.0098,105.2277,0.0544,0.054031,1,1
2,17,1783639039.238,1.120228,0.433471,0.896081,0.788649,0.738138,0.750156,0.677234,0.681926,0.670769,0.611684,229.085,120.5074,108.4212,0.1562,0.155782,0,1
2,18,1783639269.629,1.109055,0.672063,0.887355,0.777267,0.727756,0.735458,0.65741,0.680058,0.642343,0.587977,230.391,122.9012,107.4346,0.0547,0.054275,0,1
2,19,1783639497.134,1.11587,0.491683,0.839177,0.739461,0.698618,0.663917,0.841973,0.800306,0.756127,0.759895,227.505,119.287,108.0652,0.1515,0.151159,1,1
2,20,1783639708.835,1.097755,0.41914,0.897192,0.796572,0.738349,0.747937,0.703582,0.709534,0.698463,0.642453,211.701,123.1936,88.4331,0.0742,0.073791,1,1
2,21,1783639923.701,1.107938,0.44167,0.854831,0.749661,0.710926,0.6868,0.830613,0.781176,0.762077,0.750436,214.866,124.1089,90.6002,0.1559,0.155445,2,1
2,22,1783640137.448,1.09794,0.873426,0.8726,0.773419,0.679271,0.686293,0.651561,0.659523,0.627815,0.580979,213.742,124.7192,88.9673,0.0543,0.053912,0,1
2,23,1783640352.022,1.096512,0.692812,0.882384,0.782308,0.707772,0.71056,0.674879,0.673018,0.650319,0.599581,214.574,124.2313,90.2815,0.0604,0.060053,1,1
2,24,1783640563.369,1.094826,0.439185,0.89825,0.814574,0.749909,0.760619,0.69285,0.691947,0.685667,0.629878,211.347,123.3159,87.8549,0.1761,0.175675,0,1
2,25,1783640787.663,1.090645,0.373698,0.900259,0.809176,0.753376,0.760284,0.704941,0.717549,0.705528,0.648876,224.292,119.5174,104.601,0.1422,0.141837,1,1
2,26,1783641014.818,1.086044,0.408856,0.898778,0.808742,0.747885,0.758024,0.682432,0.709058,0.671642,0.62045,227.155,121.9793,105.1173,0.058,0.057602,0,1
2,27,1783641229.819,1.091902,0.533909,0.819398,0.732183,0.709054,0.671733,0.866477,0.824856,0.783466,0.783714,215.001,119.8226,95.0955,0.0822,0.08178,3,1
2,28,1783641450.531,1.089286,0.733122,0.880057,0.782368,0.705967,0.706529,0.658454,0.690415,0.643614,0.585337,220.712,125.9428,94.697,0.0713,0.070849,0,1
2,29,1783641671.878,1.087151,1.281455,0.796869,0.660528,0.59613,0.566851,0.605059,0.704616,0.569587,0.536013,221.347,123.8785,97.3637,0.1042,0.039396,1,1
2,30,1783641886.589,1.097777,0.52224,0.809403,0.732761,0.709899,0.669872,0.858987,0.818687,0.784414,0.779644,214.71,124.0783,90.4652,0.1662,0.165755,1,1
2,31,1783642098.758,1.086634,0.375424,0.899942,0.811855,0.752836,0.763859,0.691374,0.711703,0.699067,0.634343,212.169,121.7205,90.2854,0.1625,0.162156,0,1
2,32,1783642326.935,1.086006,0.510997,0.817865,0.739371,0.720795,0.684962,0.856019,0.795749,0.783637,0.776332,228.177,121.4841,106.5347,0.1576,0.157165,1,1
2,33,1783642543.907,1.088038,0.501256,0.838225,0.747498,0.716741,0.684221,0.84239,0.797627,0.77283,0.764956,216.972,120.5044,96.3051,0.1618,0.161394,1,1
2,34,1783642757.751,1.087227,0.515787,0.837643,0.740354,0.709088,0.674873,0.84374,0.796664,0.779026,0.767114,213.842,122.2232,91.4601,0.1585,0.158139,1,1
