worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780399359.248,2.122711,4.125188,0.066961,3.605,0.5087,3.0486,0.0475,0.044191,0,1
0,2,1780399365.885,1.452168,0.910917,0.795911,6.636,0.5366,6.0067,0.0924,0.029869,0,3
0,3,1780399374.485,1.320975,0.58359,0.860447,8.6,1.3184,7.1917,0.0899,0.02914,0,3
0,4,1780399383.216,1.75086,3.783221,0.008056,8.731,1.3166,7.3217,0.0924,0.02995,4,3
0,5,1780399391.969,1.468035,3.824615,0.07623,8.753,1.2288,7.4373,0.086,0.027832,3,3
0,6,1780399400.731,1.329081,2.054479,0.734581,8.762,1.1551,7.5228,0.0839,0.027079,4,3
0,7,1780399409.397,1.269144,0.791166,0.846414,8.666,1.1376,7.438,0.0898,0.029032,1,3
0,8,1780399418.066,1.245538,0.631038,0.85421,8.669,1.1941,7.3786,0.0959,0.030554,3,3
0,9,1780399426.703,1.205594,0.474595,0.872055,8.636,1.2204,7.3253,0.0905,0.029314,2,3
0,10,1780399435.36,1.194767,0.464046,0.870062,8.657,1.3316,7.2363,0.0893,0.028933,3,3
0,11,1780399443.975,1.168561,0.441894,0.87578,8.614,1.3213,7.2051,0.0877,0.028436,3,3
0,12,1780399452.756,1.170367,0.423696,0.880717,8.781,1.257,7.4303,0.0937,0.030405,3,3
0,13,1780399461.601,1.1548,0.41382,0.879418,8.845,1.2767,7.4766,0.0912,0.029522,3,3
0,14,1780399470.407,1.140597,0.399893,0.884789,8.805,1.2668,7.4534,0.0846,0.027408,2,3
0,15,1780399479.202,1.12976,0.389472,0.883316,8.795,1.293,7.4107,0.0909,0.029203,2,3
0,16,1780399487.911,1.12474,0.383253,0.895877,8.71,1.3444,7.2651,0.0997,0.031924,1,3
0,17,1780399496.796,1.113677,0.385223,0.892585,8.884,1.4136,7.382,0.0885,0.028654,1,3
0,18,1780399505.59,1.11463,0.378333,0.8899,8.794,1.3194,7.3737,0.1004,0.032596,3,3
0,19,1780399514.375,1.108507,0.371331,0.894231,8.785,1.2802,7.4127,0.0916,0.029715,2,3
0,20,1780399523.056,1.099998,0.363145,0.894231,8.681,1.2909,7.2975,0.0919,0.029847,3,3
0,21,1780399531.876,1.092528,0.358022,0.90376,8.82,1.3787,7.3505,0.0902,0.029225,1,3
0,22,1780399540.858,1.095539,0.350342,0.90272,8.983,1.3984,7.4953,0.0887,0.028636,2,3
0,23,1780399549.671,1.092705,0.359156,0.893971,8.812,1.2732,7.4498,0.0889,0.028822,2,3
0,24,1780399558.447,1.083532,0.366309,0.89501,8.776,1.1954,7.4952,0.0853,0.027517,2,3
0,25,1780399567.153,1.084437,0.346124,0.898649,8.706,1.1501,7.4725,0.0827,0.026709,2,3
0,26,1780399575.796,1.081271,0.348893,0.899168,8.642,1.1852,7.3652,0.0916,0.029696,3,3
0,27,1780399584.493,1.075617,0.350635,0.90298,8.697,1.2279,7.3794,0.0894,0.028716,3,3
0,28,1780399593.137,1.081687,0.348892,0.898822,8.645,1.2268,7.3291,0.0883,0.028601,2,3
0,29,1780399601.85,1.069929,0.351527,0.896137,8.713,1.2118,7.4098,0.0907,0.029253,3,3
0,30,1780399610.945,1.075204,0.352278,0.900121,9.095,1.2173,7.751,0.1259,0.040791,4,3
0,31,1780399620.035,1.071742,0.341341,0.904193,9.09,1.3231,7.664,0.102,0.033009,1,3
0,32,1780399629.123,1.064339,0.356564,0.898562,9.088,1.2763,7.6772,0.134,0.043443,3,3
0,33,1780399637.979,1.070143,0.34,0.90194,8.856,1.2735,7.4937,0.0881,0.028582,3,3
0,34,1780399646.803,1.059713,0.337089,0.904712,8.824,1.3433,7.3915,0.0887,0.028694,3,3
0,35,1780399655.644,1.064384,0.340269,0.902287,8.841,1.3901,7.3629,0.0876,0.028354,4,3
0,36,1780399664.557,1.062026,0.336593,0.902374,8.912,1.38,7.4462,0.086,0.027802,3,3
0,37,1780399673.457,1.061039,0.351864,0.905752,8.9,1.3133,7.4989,0.0869,0.028096,2,3
0,38,1780399682.374,1.057424,0.344321,0.900295,8.917,1.2777,7.5464,0.0929,0.030186,4,3
0,39,1780399691.428,1.057286,0.340886,0.904453,9.053,1.2631,7.6907,0.0992,0.032209,3,3
0,40,1780399700.152,1.05697,0.332357,0.912855,8.724,1.1771,7.458,0.0889,0.028769,0,3
0,41,1780399708.858,1.052972,0.330389,0.910776,8.706,1.1595,7.4563,0.0899,0.029194,1,3
0,42,1780399717.419,1.052152,0.342168,0.904453,8.56,1.2297,7.242,0.0882,0.028605,1,3
0,43,1780399725.938,1.05493,0.33648,0.906358,8.519,1.3413,7.0887,0.0889,0.028713,3,3
0,44,1780399734.652,1.053328,0.332671,0.909217,8.714,1.3727,7.2534,0.0871,0.028166,2,3
0,45,1780399743.441,1.052466,0.333348,0.905232,8.789,1.3995,7.2916,0.0974,0.031636,4,3
0,46,1780399752.188,1.04479,0.334293,0.905579,8.747,1.3637,7.2737,0.1092,0.035342,4,3
0,47,1780399760.989,1.049048,0.340878,0.908697,8.801,1.3467,7.3512,0.1031,0.033563,3,3
0,48,1780399769.785,1.0466,0.332646,0.905146,8.795,1.3099,7.4027,0.0822,0.026504,3,3
0,49,1780399778.616,1.040705,0.344131,0.90246,8.831,1.1776,7.5682,0.0849,0.027372,3,3
0,50,1780399787.447,1.045979,0.328959,0.909477,8.83,0.9909,7.7492,0.09,0.02913,1,3
0,51,1780399796.121,1.046915,0.326169,0.907918,8.675,0.9768,7.6135,0.0841,0.027202,3,3
0,52,1780399804.691,1.040305,0.322616,0.914501,8.57,1.1777,7.297,0.0947,0.030712,1,3
0,53,1780399813.237,1.037759,0.339812,0.906098,8.546,1.3435,7.1165,0.0858,0.027794,4,3
0,54,1780399821.763,1.04105,0.326155,0.908437,8.525,1.3783,7.0582,0.0884,0.028561,3,3
0,55,1780399829.427,1.041042,0.335182,0.906445,7.664,1.3783,6.1926,0.0933,0.03025,3,3
0,56,1780399836.2,1.03796,0.337921,0.905492,6.773,1.0743,5.6108,0.0871,0.028266,2,3
0,57,1780399843.077,1.03593,0.338222,0.900468,6.877,1.0853,5.7006,0.0907,0.029398,3,3
0,58,1780399849.947,1.040258,0.332793,0.904972,6.87,1.0077,5.7773,0.0846,0.027373,3,3
0,59,1780399856.828,1.036522,0.330747,0.905752,6.881,0.9588,5.8285,0.0929,0.030076,3,3
0,60,1780399863.662,1.042141,0.335761,0.907658,6.834,0.9664,5.7809,0.0863,0.027981,2,3
0,61,1780399870.583,1.034511,0.338988,0.904019,6.921,0.9517,5.8648,0.104,0.033695,3,3
