worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1783269773.953,1.658654,4.127283,0.003967,0.002528,248.955,148.2684,100.4212,0.2333,0.233025,0,1
1,2,1783269989.996,1.293502,0.536429,0.870072,0.809203,216.039,116.0778,99.8727,0.0675,0.0671,0,1
1,3,1783270197.307,1.413447,4.179665,0.014505,0.024794,207.311,118.7883,88.4395,0.0829,0.082494,2,1
1,4,1783270404.394,1.246589,0.831814,0.858604,0.798149,207.086,119.913,87.1149,0.0578,0.057471,0,1
1,5,1783270623.203,1.319335,4.240572,0.046925,0.034136,218.809,119.5147,99.0449,0.2494,0.248971,3,1
1,6,1783270836.549,1.202819,0.419523,0.887305,0.843716,213.346,111.2737,101.9849,0.0675,0.067132,0,1
1,7,1783271038.142,1.217792,2.602908,0.375713,0.290286,201.593,116.1667,85.3754,0.05,0.049598,2,1
1,8,1783271266.081,1.16352,2.051278,0.798723,0.72924,227.938,120.9048,106.9627,0.0703,0.069926,1,1
1,9,1783271465.502,1.173833,1.064039,0.777337,0.672563,199.421,113.0195,86.2696,0.1314,0.130992,2,1
1,10,1783271686.1,1.149671,0.483984,0.844037,0.755604,220.598,114.7625,105.6945,0.14,0.139649,1,1
1,11,1783271892.002,1.129323,0.67888,0.852219,0.776111,205.902,117.4103,88.4232,0.0683,0.067961,1,1
1,12,1783272091.74,1.11972,0.360432,0.91148,0.867772,199.738,114.611,85.0523,0.0536,0.05318,0,1
1,13,1783272292.058,1.112017,0.645968,0.897471,0.834853,200.318,114.4099,85.8435,0.0638,0.063434,0,1
1,14,1783272512.522,1.088702,0.477053,0.881354,0.813741,220.464,115.903,104.4338,0.1265,0.126074,1,1
1,15,1783272711.804,1.09576,0.512672,0.822465,0.73103,199.282,113.1882,86.0233,0.0702,0.069828,2,1
1,16,1783272912.34,1.080774,1.207032,0.87968,0.827457,200.535,114.9168,85.5579,0.0599,0.059532,2,1
1,17,1783273110.9,1.082859,0.381506,0.919229,0.86628,198.56,113.8327,84.6506,0.0763,0.075855,0,1
1,18,1783273329.721,1.0671,0.405053,0.877077,0.808371,218.821,112.0868,106.6675,0.0661,0.065677,1,1
1,19,1783273539.137,1.063458,0.297332,0.924312,0.887274,209.416,109.4842,99.862,0.0501,0.049731,1,1
1,20,1783273751.842,1.069725,0.309445,0.922328,0.878552,212.705,112.8901,99.7613,0.053,0.052562,0,1
1,21,1783273948.58,1.05095,0.342567,0.921832,0.879706,196.737,112.1622,84.5137,0.0607,0.060279,2,1
1,22,1783274167.946,1.056879,0.291767,0.926544,0.895282,219.367,113.6436,105.5067,0.197,0.196614,1,1
1,23,1783274385.805,1.049103,0.310777,0.921398,0.88623,217.858,113.6241,104.1852,0.0487,0.048312,0,1
1,24,1783274594.842,1.04468,0.461326,0.834676,0.750014,209.037,113.4482,95.5293,0.0591,0.058731,2,1
1,25,1783274816.96,1.049781,0.929479,0.824076,0.741362,222.116,116.4045,105.6573,0.054,0.053602,1,1
1,26,1783275023.929,1.039371,0.477964,0.838148,0.75339,206.969,112.4726,94.4441,0.0517,0.051303,2,1
1,27,1783275243.694,1.038245,0.31925,0.924312,0.893131,219.765,114.2768,105.3748,0.1126,0.112216,1,1
1,28,1783275443.745,1.035417,0.402207,0.884825,0.822291,200.051,114.6915,85.3078,0.0517,0.051284,3,1
1,29,1783275641.532,1.040133,0.311699,0.922948,0.880664,197.786,112.49,85.246,0.049,0.048563,0,1
1,30,1783275862.955,1.034863,0.353851,0.927907,0.897119,221.424,115.3764,105.9809,0.0659,0.06554,1,1
1,31,1783276063.814,1.037973,0.414542,0.87125,0.801289,200.858,115.4828,85.3078,0.067,0.066637,1,1
1,32,1783276283.446,1.027112,0.28588,0.92611,0.894835,219.632,112.4622,107.0867,0.0554,0.055016,1,1
1,33,1783276503.506,1.03325,0.296363,0.924374,0.884864,220.06,114.1604,105.7524,0.1467,0.146338,0,1
1,34,1783276705.0,1.023567,0.389333,0.885507,0.820776,201.494,114.2127,87.1888,0.092,0.091603,4,1
1,35,1783276903.935,1.032681,0.309357,0.928279,0.882658,198.935,112.4861,86.3781,0.0701,0.069745,0,1
1,36,1783277103.339,1.022014,0.32627,0.930883,0.892817,199.404,113.2236,85.9246,0.255,0.2546,2,1
1,37,1783277317.035,1.019832,0.302772,0.931379,0.891977,213.696,111.9923,101.6347,0.0682,0.067824,2,1
1,38,1783277532.986,1.022762,0.314245,0.927721,0.88685,215.951,114.068,101.823,0.0594,0.058995,0,1
1,39,1783277732.714,1.025792,0.478691,0.831577,0.743458,199.728,114.5954,85.0761,0.0558,0.055409,2,1
1,40,1783277953.379,1.018995,0.353928,0.908133,0.850665,220.665,113.0914,107.2928,0.2555,0.115352,1,1
1,41,1783278181.112,1.015081,0.29011,0.930325,0.890956,227.728,121.5906,106.0113,0.1261,0.125682,0,1
