worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1780399976.774,2.911858,4.123171,0.045119,1.979,1.266,0.623,0.0896,0.028936,0,3
1,2,1780399978.953,1.727097,3.703789,0.053182,2.179,1.4933,0.5911,0.094,0.030513,3,3
1,3,1780399981.283,1.610877,3.466111,0.068394,2.33,1.5691,0.665,0.0953,0.030766,3,3
1,4,1780399983.541,1.693794,3.596137,0.053182,2.258,1.5841,0.5898,0.0835,0.027033,4,3
1,5,1780399985.819,1.49313,0.824607,0.793275,2.278,1.6098,0.5848,0.0833,0.026976,4,3
1,6,1780399988.151,1.430287,0.798953,0.802882,2.331,1.5869,0.6455,0.0984,0.032094,3,3
1,7,1780399990.402,1.424551,0.634514,0.814891,2.251,1.5694,0.6012,0.0804,0.025927,3,3
1,8,1780399992.676,1.391568,0.667758,0.838566,2.274,1.5479,0.6407,0.0851,0.027643,4,3
1,9,1780399994.977,1.373803,0.585249,0.842512,2.3,1.5104,0.7052,0.0843,0.02721,2,3
1,10,1780399997.181,1.3494,0.67593,0.827643,2.204,1.4683,0.6485,0.0871,0.027543,2,3
1,11,1780399999.366,1.34587,0.518321,0.849717,2.185,1.4986,0.6063,0.0799,0.025838,4,3
1,12,1780400001.683,1.317994,0.591402,0.851204,2.317,1.5677,0.6529,0.0962,0.031228,2,3
1,13,1780400003.982,1.355616,0.494902,0.849774,2.298,1.5856,0.6267,0.0857,0.027731,4,3
1,14,1780400006.263,1.32598,0.558492,0.853663,2.281,1.6332,0.5654,0.0823,0.026596,5,3
1,15,1780400008.596,1.317157,0.52496,0.854978,2.333,1.6362,0.61,0.086,0.027788,4,3
1,16,1780400010.83,1.285631,0.56366,0.856408,2.234,1.5628,0.5912,0.0794,0.02562,4,3
1,17,1780400013.088,1.26659,0.525422,0.865443,2.258,1.5619,0.5889,0.1069,0.025574,4,3
1,18,1780400015.377,1.279484,0.860454,0.856293,2.289,1.5401,0.6411,0.1074,0.025565,3,3
1,19,1780400017.616,1.283356,0.515773,0.861783,2.239,1.5451,0.6087,0.0851,0.027104,3,3
1,20,1780400019.861,1.255544,0.452828,0.861211,2.245,1.5502,0.589,0.1052,0.025201,5,3
1,21,1780400022.142,1.246229,0.449463,0.868702,2.28,1.5574,0.6125,0.1102,0.02634,4,3
1,22,1780400024.354,1.234009,0.435941,0.870361,2.212,1.5747,0.5465,0.0905,0.029193,4,3
1,23,1780400026.617,1.252566,0.693821,0.866015,2.262,1.579,0.5789,0.1043,0.024906,4,3
1,24,1780400028.956,1.258522,0.561875,0.871619,2.339,1.5799,0.6455,0.1135,0.02718,3,3
1,25,1780400031.275,1.240012,0.577722,0.874707,2.319,1.5786,0.6329,0.1068,0.025544,4,3
1,26,1780400033.566,1.241343,0.438414,0.865557,2.291,1.5534,0.6376,0.1002,0.023952,3,3
1,27,1780400035.894,1.255865,0.432397,0.875279,2.327,1.5116,0.6961,0.1191,0.027426,4,3
1,28,1780400038.175,1.196131,0.461639,0.872991,2.281,1.534,0.6416,0.1055,0.024986,3,3
1,29,1780400040.444,1.229516,0.482762,0.871333,2.269,1.5204,0.6386,0.109,0.02614,4,3
1,30,1780400042.844,1.212854,0.446283,0.877395,2.4,1.6148,0.665,0.1197,0.028096,3,3
1,31,1780400045.154,1.229567,0.404985,0.87465,2.31,1.6506,0.5552,0.104,0.024857,5,3
1,32,1780400047.457,1.232257,0.402925,0.876937,2.303,1.6415,0.5575,0.1034,0.024693,5,3
1,33,1780400049.838,1.17431,0.926718,0.863155,2.381,1.6464,0.6221,0.1124,0.026718,3,3
1,34,1780400052.161,1.188594,0.498829,0.875565,2.323,1.6462,0.5709,0.1053,0.025091,4,3
1,35,1780400054.494,1.196522,0.505167,0.877738,2.333,1.6431,0.5843,0.1053,0.025085,4,3
1,36,1780400056.82,1.209726,0.696003,0.873163,2.325,1.5773,0.6438,0.1038,0.024795,4,3
1,37,1780400059.095,1.191813,0.48831,0.871447,2.276,1.5171,0.6451,0.1132,0.026917,5,3
1,38,1780400060.934,1.1943,0.47821,0.88054,1.838,1.2425,0.5009,0.0948,0.030842,4,3
1,39,1780400062.717,1.192287,0.439009,0.875622,1.783,1.2391,0.4607,0.0829,0.0268,3,3
1,40,1780400064.514,1.175456,0.38702,0.880883,1.797,1.2819,0.4345,0.0803,0.025349,3,3
1,41,1780400065.994,1.1898,0.719447,0.872248,1.48,1.0594,0.3698,0.0501,0.023917,3,2
1,42,1780400067.354,1.171374,0.951456,0.856293,1.36,0.9262,0.3813,0.0523,0.025014,2,2
1,43,1780400068.716,1.219731,0.419011,0.883342,1.361,0.9134,0.3918,0.0559,0.026748,2,2
1,44,1780400070.074,1.165496,0.394389,0.881969,1.358,0.8997,0.402,0.0559,0.02677,2,2
1,45,1780400071.408,1.191871,0.425305,0.883056,1.334,0.8552,0.4255,0.0532,0.024622,2,2
1,46,1780400072.729,1.16422,0.41467,0.882027,1.32,0.8541,0.4125,0.0535,0.0255,1,2
1,47,1780400074.01,1.176856,0.439441,0.882198,1.281,0.8606,0.3663,0.0542,0.025803,1,2
1,48,1780400075.334,1.178903,0.389937,0.882255,1.324,0.9149,0.3534,0.0554,0.026527,2,2
1,49,1780400076.686,1.174668,0.391443,0.883571,1.352,0.9452,0.354,0.0525,0.025062,2,2
