worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1783239880.706,1.716703,4.131496,0.008279,0.00928,256.82,156.265,100.2301,0.2261,0.22524,0,1
0,2,1783240111.359,1.344075,0.563706,0.852557,0.818671,230.65,127.912,102.4844,0.1633,0.162989,0,1
0,3,1783240344.52,1.26253,0.828299,0.866157,0.832427,233.159,130.8619,102.1953,0.09,0.089607,0,1
0,4,1783240563.088,1.272748,3.668627,0.038408,0.034749,218.563,131.5593,86.5765,0.4106,0.409319,2,1
0,5,1783240773.442,1.219303,0.434163,0.895687,0.865943,210.347,126.0737,84.0138,0.1622,0.16184,0,1
0,6,1783240987.806,1.188867,0.47275,0.889978,0.87253,214.361,129.0017,85.2619,0.085,0.083914,0,1
0,7,1783241210.124,1.174282,1.297706,0.844128,0.803825,222.309,130.9149,91.3011,0.0848,0.0845,2,1
0,8,1783241439.341,1.170036,0.416968,0.885973,0.850932,229.212,125.6614,103.3168,0.1274,0.125714,1,1
0,9,1783241650.489,1.150751,0.428322,0.88149,0.845938,211.141,125.4185,85.5885,0.1263,0.125928,1,1
0,10,1783241860.817,1.146076,0.491521,0.860747,0.825298,210.324,126.3982,83.8356,0.078,0.077577,2,1
0,11,1783242091.073,1.131337,0.421095,0.886332,0.856302,230.251,123.5111,106.6331,0.0958,0.095489,1,1
0,12,1783242305.344,1.122426,0.363817,0.904235,0.870991,214.269,127.2359,86.6697,0.2497,0.248169,1,1
0,13,1783242519.229,1.115371,0.379083,0.912126,0.890485,213.882,127.7542,85.9186,0.1886,0.188274,0,1
0,14,1783242737.833,1.113246,1.456756,0.867412,0.846174,218.599,132.5699,85.9237,0.093,0.092636,0,1
0,15,1783242949.351,1.100953,0.368551,0.904295,0.870332,211.515,125.9966,85.3038,0.1887,0.1874,1,1
0,16,1783243181.87,1.100571,0.40932,0.885614,0.851842,232.513,125.0891,107.2234,0.1811,0.179904,1,1
0,17,1783243415.085,1.101682,0.370204,0.918672,0.887651,233.211,127.7099,105.2944,0.182,0.180645,0,1
0,18,1783243647.914,1.096593,0.33031,0.918582,0.886905,232.826,127.6879,104.8526,0.1529,0.151506,0,1
0,19,1783243865.754,1.084121,0.350703,0.914278,0.881229,217.835,130.002,87.6048,0.2053,0.204039,1,1
0,20,1783244094.251,1.078356,0.406738,0.886989,0.852753,228.493,124.8097,103.5531,0.1083,0.107244,1,1
0,21,1783244321.905,1.077151,0.445933,0.878561,0.845632,227.648,127.0366,100.3761,0.224,0.100007,1,1
0,22,1783244553.826,1.077641,0.373591,0.909675,0.877036,231.917,126.5981,105.2153,0.0885,0.086785,1,1
0,23,1783244779.185,1.08075,0.43216,0.879666,0.84429,225.354,124.4233,100.8091,0.1078,0.107445,1,1
0,24,1783245011.019,1.075612,0.409283,0.890785,0.856741,231.827,126.3181,105.3686,0.1324,0.13132,1,1
0,25,1783245238.099,1.073519,0.62221,0.863885,0.829121,227.076,127.7799,99.1178,0.1564,0.131139,1,0
0,26,1783245465.859,1.071071,0.445453,0.917088,0.88857,227.757,128.2349,99.4913,0.0011,0.0,0,0
0,27,1783245694.831,1.075456,0.324841,0.923753,0.895031,228.961,125.7232,103.1279,0.0016,0.0,0,0
0,28,1783245921.255,1.069644,0.312178,0.920913,0.893037,226.412,125.163,101.1207,0.0004,0.0,0,0
0,29,1783246149.63,1.060996,0.8111,0.896464,0.863399,228.364,128.3306,100.0147,0.001,0.0,0,0
0,30,1783246376.219,1.063483,0.389177,0.921571,0.891804,226.579,125.7598,100.8049,0.0005,0.0,0,0
0,31,1783246602.092,1.058973,0.300125,0.92462,0.896923,225.864,126.0641,99.656,0.0013,0.0,0,0
0,32,1783246833.2,1.060777,1.16562,0.832681,0.795471,231.097,128.9052,102.1584,0.0012,0.0,0,0
0,33,1783247060.81,1.05413,0.872475,0.882446,0.84648,227.599,127.9163,99.6558,0.0014,0.0,0,0
0,34,1783247287.305,1.059368,0.512127,0.907822,0.877319,226.483,125.6702,100.7897,0.0013,0.0,0,0
0,35,1783247513.787,1.056574,0.355304,0.925158,0.897324,226.472,127.0106,99.4339,0.0014,0.0,0,0
0,36,1783247737.483,1.05431,0.308363,0.923813,0.895212,223.687,123.9026,99.7583,0.0011,0.0,0,0
0,37,1783247961.283,1.048691,0.35984,0.926383,0.90066,223.788,124.5875,99.177,0.0003,0.0,0,0
0,38,1783248187.103,1.042081,0.302165,0.926054,0.898972,225.81,125.218,100.5724,0.0013,0.0,0,0
0,39,1783248414.579,1.042156,0.426176,0.916281,0.88557,227.464,127.645,99.7908,0.0013,0.0,0,0
0,40,1783248639.994,1.040054,0.345408,0.926503,0.899121,225.404,125.7985,99.5848,0.0012,0.0,0,0
