worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1783604217.959,2.97721,4.120816,0.002959,4.8e-05,0.016129,9.5e-05,0.002528,4.1e-05,0.016129,8.1e-05,206.912,196.4774,10.1963,0.1961,0.195821,0,1
0,2,1783604363.99,2.295833,3.879941,0.038617,0.000623,0.016129,0.001199,0.034136,0.000551,0.016129,0.001065,146.028,135.3957,10.4102,0.1558,0.153902,2,1
0,3,1783604512.717,1.734234,1.264096,0.722689,0.574837,0.424565,0.425192,0.683672,0.553614,0.413442,0.4108,148.722,137.8358,10.6908,0.1283,0.128072,0,1
0,4,1783604660.114,1.653094,1.175805,0.728906,0.581269,0.442305,0.443444,0.686114,0.569855,0.429351,0.424415,147.395,136.2774,10.9015,0.1482,0.147928,1,1
0,5,1783604807.192,1.665041,3.080349,0.094539,0.255803,0.043565,0.043084,0.084164,0.265944,0.043754,0.043152,147.072,138.211,8.7801,0.0739,0.073541,1,1
0,6,1783604952.695,1.561537,1.074403,0.670443,0.628184,0.485137,0.492101,0.627184,0.602928,0.46605,0.468027,145.501,132.705,12.5657,0.1765,0.175339,3,1
0,7,1783605099.803,1.499708,0.880372,0.720716,0.691203,0.561576,0.568404,0.677862,0.640777,0.540808,0.542178,147.102,137.1511,9.7264,0.1465,0.146184,2,1
0,8,1783605249.443,1.479129,0.778689,0.809367,0.691526,0.618239,0.61981,0.771314,0.697238,0.600767,0.597883,149.635,136.5746,12.8395,0.1305,0.130131,1,1
0,9,1783605398.651,1.419238,0.651727,0.832203,0.774394,0.624478,0.631079,0.795793,0.739018,0.604734,0.610232,149.204,138.9029,10.0821,0.1439,0.143511,1,1
0,10,1783605541.144,1.406816,0.70604,0.801656,0.745506,0.625014,0.635852,0.760244,0.700444,0.599801,0.605129,142.49,132.4704,9.8395,0.1789,0.178655,1,1
0,11,1783605690.381,1.398497,0.641092,0.815704,0.746278,0.637333,0.643811,0.772994,0.701176,0.613847,0.613308,149.234,138.256,10.7243,0.1576,0.156179,1,1
0,12,1783605836.09,1.377166,0.725139,0.831784,0.686966,0.627067,0.617642,0.796288,0.70268,0.605812,0.598766,145.704,134.9129,10.6369,0.153,0.152708,0,1
0,13,1783605984.146,1.349067,0.622578,0.81131,0.769621,0.661803,0.674285,0.768291,0.724842,0.637892,0.641905,148.054,136.9328,10.8777,0.1518,0.151454,2,1
0,14,1783606131.308,1.347113,0.740647,0.826882,0.75432,0.654645,0.663269,0.789191,0.729367,0.637887,0.640887,147.16,138.2492,8.7319,0.1744,0.173987,2,1
0,15,1783606274.977,1.336847,0.533432,0.860896,0.740791,0.66435,0.672368,0.82569,0.751108,0.64468,0.649495,143.665,134.5211,8.9115,0.1387,0.137765,0,1
0,16,1783606415.358,1.353294,0.537957,0.864871,0.76746,0.671022,0.682799,0.833015,0.769248,0.647955,0.659129,140.377,131.0348,9.129,0.1882,0.18685,0,1
0,17,1783606558.657,1.301871,0.57396,0.827629,0.771721,0.681529,0.687881,0.788445,0.756216,0.664797,0.663752,143.294,132.4932,10.6262,0.1652,0.164848,2,1
0,18,1783606707.435,1.330053,0.711145,0.828526,0.786625,0.674121,0.682399,0.788563,0.762675,0.653439,0.656087,148.773,137.7692,10.8395,0.1536,0.153248,1,1
0,19,1783606855.048,1.289868,0.499171,0.864453,0.823919,0.690365,0.706193,0.825785,0.776065,0.66855,0.679305,147.608,136.7179,10.643,0.1602,0.159854,1,1
0,20,1783607001.361,1.280229,0.544313,0.859641,0.801913,0.68811,0.704121,0.82193,0.76495,0.670392,0.679516,146.31,135.3831,10.7506,0.1694,0.169061,1,1
0,21,1783607148.744,1.282299,0.744272,0.844786,0.789636,0.688954,0.6979,0.807499,0.759488,0.671938,0.674401,147.378,138.4029,8.785,0.1685,0.168123,1,1
0,22,1783607294.561,1.276606,0.470452,0.867113,0.793613,0.703436,0.714128,0.831272,0.772833,0.685008,0.689181,145.811,134.7016,10.849,0.1424,0.14217,1,1
0,23,1783607436.681,1.253911,0.478157,0.865947,0.810946,0.702455,0.719036,0.827339,0.778651,0.684523,0.693285,142.117,132.7894,9.2377,0.0823,0.081969,1,1
0,24,1783607582.869,1.276686,0.58952,0.818304,0.786263,0.700354,0.699723,0.778835,0.747609,0.679264,0.671228,146.185,134.8281,11.0142,0.3068,0.306455,2,1
0,25,1783607732.909,1.256207,0.496923,0.875871,0.793709,0.685114,0.694417,0.845899,0.815286,0.66565,0.674664,150.034,139.7004,10.1497,0.1816,0.181222,0,1
0,26,1783607881.942,1.275913,0.557984,0.880802,0.799906,0.707175,0.712277,0.851999,0.792486,0.689501,0.692753,149.023,138.0367,10.5409,0.4141,0.413767,0,1
0,27,1783608028.087,1.249905,0.480989,0.865768,0.801203,0.676961,0.69157,0.836069,0.788236,0.658493,0.671878,146.14,135.5974,10.3561,0.1637,0.163372,0,1
0,28,1783608175.362,1.230763,0.592975,0.856532,0.811097,0.701212,0.710225,0.818067,0.773176,0.683779,0.686194,147.271,136.5545,10.5427,0.1646,0.164263,1,1
0,29,1783608319.537,1.242083,0.471342,0.865081,0.816933,0.718543,0.738831,0.827127,0.779982,0.694641,0.707165,144.17,133.9009,10.1024,0.1643,0.163979,1,1
0,30,1783608461.747,1.227054,0.500487,0.845623,0.797676,0.714867,0.720347,0.806706,0.763101,0.696661,0.695007,142.207,131.7253,10.3136,0.1671,0.166818,2,1
0,31,1783608612.407,1.243371,0.476803,0.876917,0.826877,0.726321,0.737304,0.838645,0.790224,0.700936,0.705888,150.656,137.2234,13.2761,0.153,0.152635,1,1
