worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1781979714.625,1.747981,4.132803,0.00706,0.006838,12.23,6.4653,5.7215,0.0356,0.035446,0,1
0,2,1781979734.384,1.369131,0.826282,0.83934,0.827771,19.758,14.1322,5.5965,0.0216,0.021458,0,1
0,3,1781979754.332,1.333026,3.895472,0.031816,0.028672,19.948,14.1304,5.7869,0.0302,0.030019,1,1
0,4,1781979774.315,1.345674,4.047012,0.030051,0.049454,19.984,13.9707,5.9932,0.0196,0.019479,2,1
0,5,1781979794.602,1.27088,1.093759,0.802555,0.776613,20.286,13.8104,6.453,0.0221,0.021919,1,1
0,6,1781979814.844,1.265313,3.039651,0.380864,0.370069,20.241,13.3551,6.8636,0.0211,0.020942,2,1
0,7,1781979834.967,1.21908,1.387036,0.80706,0.783192,20.123,12.9752,7.1298,0.0181,0.01802,1,1
0,8,1781979855.096,1.204659,0.515706,0.870181,0.844242,20.128,12.8018,7.2967,0.0215,0.021342,2,1
0,9,1781979875.158,1.193726,0.481559,0.869392,0.842719,20.062,12.692,7.3414,0.0206,0.020484,1,1
0,10,1781979895.004,1.166206,0.547482,0.892429,0.865731,19.846,12.7562,7.0703,0.0194,0.019223,0,1
0,11,1781979914.887,1.156111,0.591135,0.872875,0.847187,19.882,13.0936,6.7701,0.0184,0.018334,1,1
0,12,1781979934.684,1.141284,0.370216,0.904691,0.878976,19.797,13.355,6.4133,0.0207,0.020546,1,1
0,13,1781979954.423,1.139131,1.27262,0.805945,0.783114,19.739,13.621,6.0965,0.0208,0.020703,1,1
0,14,1781979974.184,1.130696,2.026794,0.676219,0.656146,19.761,13.8638,5.8766,0.02,0.019851,1,1
0,15,1781979993.996,1.123605,0.755535,0.835625,0.810475,19.812,14.0259,5.7667,0.019,0.018818,1,1
0,16,1781980013.893,1.130738,0.466272,0.874408,0.847524,19.897,14.0883,5.79,0.0184,0.018285,3,1
0,17,1781980033.786,1.11634,0.363454,0.908035,0.886387,19.893,14.0186,5.846,0.0177,0.017566,0,1
0,18,1781980053.699,1.116394,0.350178,0.911333,0.885429,19.913,13.9381,5.9469,0.0195,0.019421,0,1
0,19,1781980073.585,1.096023,0.819995,0.783558,0.761869,19.885,13.7955,6.0712,0.0185,0.018326,2,1
0,20,1781980093.47,1.103682,0.716736,0.844728,0.818711,19.885,13.805,6.0583,0.0209,0.02081,1,1
0,21,1781980113.418,1.105362,0.527564,0.80915,0.785783,19.948,13.843,6.0856,0.0195,0.019379,2,1
0,22,1781980133.307,1.093754,0.677645,0.857873,0.831759,19.889,13.8502,6.0186,0.02,0.01993,2,1
0,23,1781980153.343,1.090418,0.753884,0.816163,0.79091,20.035,13.8376,6.1761,0.0212,0.021137,1,1
0,24,1781980173.357,1.095942,0.479097,0.856154,0.832748,20.015,13.6413,6.3536,0.0194,0.019314,1,1
0,25,1781980193.342,1.095756,1.94003,0.536972,0.516452,19.984,13.4964,6.469,0.0187,0.018538,1,1
0,26,1781980213.233,1.095059,0.649815,0.758709,0.734759,19.89,13.4112,6.4608,0.0182,0.018054,3,1
0,27,1781980233.102,1.083957,0.347121,0.915653,0.892464,19.869,13.4567,6.3823,0.0188,0.01872,0,1
0,28,1781980252.923,1.082196,0.460292,0.867859,0.842963,19.821,13.6359,6.1657,0.0191,0.019006,1,1
0,29,1781980272.838,1.082368,0.448956,0.890478,0.865652,19.915,13.8593,6.035,0.0205,0.020417,1,1
0,30,1781980292.79,1.084959,0.435259,0.892801,0.869523,19.951,13.8283,6.1011,0.0218,0.021679,1,1
0,31,1781980312.757,1.076718,0.577334,0.793219,0.772083,19.967,13.8037,6.1392,0.0238,0.023662,2,1
0,32,1781980332.808,1.080204,0.418025,0.897213,0.874838,20.051,13.7143,6.3135,0.0226,0.022479,1,1
0,33,1781980352.774,1.08494,0.418028,0.900743,0.8764,19.967,13.6457,6.3011,0.0198,0.019647,1,1
0,34,1781980372.61,1.074695,0.541591,0.808871,0.786576,19.835,13.6334,6.1828,0.0187,0.018584,2,1
0,35,1781980392.498,1.073472,0.548043,0.803762,0.780013,19.888,13.7244,6.1443,0.0188,0.018663,2,1
0,36,1781980412.499,1.071762,0.989891,0.835253,0.807915,20.001,13.758,6.2229,0.02,0.01987,0,1
