worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780398601.41,3.468537,4.125433,0.004505,1.173,0.6368,0.5323,0.0033,0.0,0,0
0,2,1780398602.031,2.655326,2.544533,0.53491,0.621,0.2814,0.3363,0.0028,0.0,0,0
0,3,1780398602.638,2.304228,1.88915,0.632883,0.606,0.2589,0.3003,0.0469,0.044422,0,1
0,4,1780398603.429,2.111715,1.613853,0.659044,0.792,0.415,0.3479,0.0286,0.026045,0,1
0,5,1780398604.427,1.956063,1.433188,0.680787,0.997,0.4384,0.3977,0.1608,0.079124,0,2
0,6,1780398605.662,2.768047,3.605927,0.07623,1.235,0.5892,0.5378,0.1081,0.035134,1,3
0,7,1780398607.229,2.233447,2.169337,0.603604,1.567,0.834,0.6108,0.1219,0.039325,1,3
0,8,1780398608.962,2.513768,3.620996,0.07623,1.733,1.0604,0.5873,0.085,0.027543,2,3
0,9,1780398610.71,2.483844,3.67177,0.07623,1.747,1.0753,0.5716,0.0999,0.03187,3,3
0,10,1780398612.518,2.148383,1.998377,0.663288,1.808,1.0819,0.6289,0.0965,0.031262,3,3
0,11,1780398614.218,2.163808,2.31331,0.605683,1.7,0.9717,0.6458,0.0825,0.026729,3,3
0,12,1780398615.897,1.983089,1.664788,0.691095,1.679,0.987,0.6099,0.0819,0.026532,2,3
0,13,1780398617.593,1.933226,1.603551,0.705908,1.695,1.0558,0.5566,0.0826,0.026755,2,3
0,14,1780398619.41,1.903052,1.43424,0.719421,1.817,1.0171,0.6921,0.1073,0.034791,2,3
0,15,1780398621.065,1.827821,1.323141,0.732935,1.655,0.9774,0.5873,0.0901,0.029221,3,3
0,16,1780398622.775,1.724928,1.180514,0.740211,1.71,1.0645,0.5673,0.0783,0.025238,1,3
0,17,1780398624.56,1.677423,1.181194,0.748614,1.785,1.1347,0.5684,0.0812,0.026247,2,3
0,18,1780398626.286,1.646208,1.112566,0.763167,1.726,0.9648,0.6814,0.0795,0.025692,3,3
0,19,1780398627.943,1.569309,1.033066,0.779366,1.657,0.9612,0.6167,0.0787,0.025394,2,3
0,20,1780398629.622,1.582358,1.031418,0.775381,1.678,1.0466,0.5448,0.0863,0.028018,1,3
0,21,1780398631.363,1.520514,0.956698,0.79106,1.741,1.0128,0.6374,0.0906,0.029355,2,3
0,22,1780398633.017,1.517773,0.878604,0.79851,1.654,0.9818,0.5839,0.0881,0.028595,1,3
0,23,1780398634.76,1.510969,0.879435,0.797817,1.743,1.0811,0.5818,0.0797,0.025804,2,3
0,24,1780398636.476,1.447343,0.815008,0.814449,1.716,0.9967,0.6379,0.0815,0.026324,1,3
0,25,1780398638.168,1.434767,0.836205,0.808732,1.692,0.9848,0.6217,0.0847,0.027454,3,3
0,26,1780398639.885,1.441523,0.774016,0.814189,1.717,1.0356,0.5868,0.0941,0.030596,1,3
0,27,1780398641.617,1.410955,0.754399,0.821206,1.732,1.0255,0.6221,0.0841,0.026784,2,3
0,28,1780398643.281,1.395733,0.714394,0.829695,1.663,0.9678,0.6084,0.087,0.028033,1,3
0,29,1780398644.993,1.39239,0.714541,0.830908,1.712,1.0816,0.5416,0.0886,0.028778,1,3
0,30,1780398646.754,1.357107,0.696687,0.830908,1.761,1.0656,0.6069,0.0881,0.028611,1,3
0,31,1780398648.509,1.350844,0.677026,0.83316,1.754,0.951,0.6978,0.1052,0.032248,1,3
0,32,1780398650.131,1.352106,0.647601,0.840956,1.622,0.9658,0.5683,0.0877,0.028424,1,3
0,33,1780398651.808,1.33282,0.626261,0.850832,1.678,1.0,0.5959,0.0815,0.026285,0,3
0,34,1780398653.517,1.303461,0.627296,0.848839,1.708,1.0772,0.5458,0.0847,0.027429,1,3
0,35,1780398655.245,1.316831,0.60278,0.848233,1.728,1.0281,0.6089,0.091,0.029551,1,3
0,36,1780398656.838,1.301094,0.587784,0.858195,1.593,0.9337,0.5761,0.083,0.026775,0,3
0,37,1780398658.557,1.312669,0.564834,0.862959,1.718,1.0216,0.6033,0.0929,0.029706,0,3
0,38,1780398660.272,1.272619,0.550673,0.869629,1.715,1.0047,0.6276,0.0824,0.026645,0,3
0,39,1780398661.857,1.247465,0.527789,0.87474,1.585,0.9133,0.5938,0.0779,0.025209,0,3
0,40,1780398663.514,1.259704,0.56894,0.87396,1.656,1.0241,0.5525,0.0796,0.025787,0,3
0,41,1780398665.264,1.26811,0.526187,0.874653,1.751,1.0612,0.5958,0.0933,0.030222,0,3
0,42,1780398666.973,1.257779,0.516111,0.871535,1.709,0.9945,0.6236,0.0903,0.029358,1,3
0,43,1780398668.701,1.258297,0.531899,0.870322,1.727,0.9864,0.6281,0.1122,0.036581,1,3
0,44,1780398670.403,1.262802,0.514315,0.870322,1.702,1.031,0.5809,0.0897,0.029095,1,3
0,45,1780398672.057,1.234808,0.507773,0.87474,1.654,0.9637,0.603,0.0873,0.028278,0,3
0,46,1780398673.71,1.239514,0.51383,0.872574,1.652,0.9792,0.5869,0.0861,0.027969,1,3
0,47,1780398675.408,1.243796,0.519711,0.880371,1.699,1.0668,0.5412,0.0904,0.028923,0,3
0,48,1780398677.065,1.237961,0.491384,0.879764,1.657,0.9646,0.6071,0.0849,0.027465,0,3
0,49,1780398678.77,1.214693,0.478754,0.88115,1.704,0.9887,0.6088,0.1066,0.034778,0,3
0,50,1780398680.5,1.239644,0.481386,0.880198,1.73,1.013,0.6219,0.0952,0.030936,0,3
0,51,1780398682.155,1.220018,0.471686,0.883836,1.655,0.9481,0.6195,0.0869,0.028129,0,3
