worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1780400749.385,2.240968,4.129126,0.038722,5.618,1.8493,3.6961,0.0727,0.023343,0,3
2,2,1780400754.951,1.733295,4.0698,0.049111,5.566,2.0852,3.4103,0.0702,0.022147,3,3
2,3,1780400760.505,1.53885,1.297237,0.747678,5.555,2.0746,3.4073,0.0724,0.023316,2,3
2,4,1780400766.029,1.538645,3.680165,0.026444,5.523,2.0585,3.3924,0.0718,0.023048,4,3
2,5,1780400771.498,1.461386,0.695969,0.80298,5.469,2.1174,3.2878,0.0634,0.020334,3,3
2,6,1780400777.013,1.411825,0.645263,0.810851,5.515,2.2134,3.239,0.0622,0.01994,3,3
2,7,1780400782.604,1.383062,0.605273,0.815205,5.591,2.2568,3.2685,0.0651,0.020892,2,3
2,8,1780400788.208,1.372925,0.609273,0.825594,5.604,2.2817,3.2583,0.0638,0.020501,4,3
2,9,1780400793.724,1.339473,0.82003,0.827588,5.516,2.1306,3.3181,0.0671,0.021307,3,3
2,10,1780400799.288,1.351418,1.001336,0.813159,5.563,2.082,3.411,0.0698,0.022494,1,3
2,11,1780400804.831,1.337728,0.536794,0.832415,5.543,2.0647,3.4126,0.0651,0.02091,3,3
2,12,1780400810.385,1.314026,0.514335,0.837032,5.555,2.0926,3.3979,0.0638,0.020471,4,3
2,13,1780400815.968,1.312473,0.501396,0.838134,5.583,2.0854,3.428,0.069,0.022074,4,3
2,14,1780400821.749,1.291753,0.520475,0.830998,5.781,2.1182,3.5881,0.0744,0.02402,3,3
2,15,1780400827.352,1.297314,0.524218,0.840128,5.602,2.0396,3.4942,0.0678,0.021161,4,3
2,16,1780400832.946,1.293154,0.599897,0.834619,5.594,1.9905,3.5408,0.0626,0.01992,3,3
2,17,1780400838.584,1.284156,0.532935,0.830841,5.638,2.0295,3.5403,0.0674,0.02156,2,3
2,18,1780400844.203,1.280438,0.503701,0.843853,5.62,2.089,3.4614,0.0688,0.022131,4,3
2,19,1780400850.008,1.278942,0.522789,0.833779,5.804,2.0902,3.6418,0.0716,0.023014,2,3
2,20,1780400856.419,1.264459,0.476059,0.847421,6.411,2.1115,4.1532,0.1457,0.047174,3,3
2,21,1780400861.696,1.270352,1.573006,0.777323,5.278,1.9376,3.2698,0.0699,0.022446,3,3
2,22,1780400866.254,1.267394,0.536264,0.845585,4.557,1.383,3.1028,0.0713,0.02296,2,3
2,23,1780400870.704,1.253901,0.489144,0.846005,4.45,1.4503,2.9313,0.0683,0.021837,4,3
2,24,1780400875.23,1.243868,0.481986,0.849415,4.525,1.4626,2.9963,0.0659,0.021093,3,3
2,25,1780400879.757,1.270769,0.493721,0.848838,4.527,1.4307,3.0276,0.0687,0.022096,3,3
2,26,1780400884.314,1.253307,0.477629,0.850097,4.556,1.3769,3.1087,0.0706,0.022711,3,3
2,27,1780400889.084,1.245126,0.584853,0.842856,4.77,1.3489,3.3405,0.0803,0.025916,3,3
2,28,1780400893.573,1.238212,1.245427,0.821502,4.489,1.3351,3.0872,0.0666,0.021376,3,3
2,29,1780400897.039,1.253171,0.491505,0.848366,3.466,1.1046,2.315,0.0459,0.021744,4,2
