worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780398868.188,2.550215,4.126231,0.005111,2.355,0.5727,1.7207,0.0614,0.058008,0,1
0,2,1780398870.838,1.790235,1.374544,0.691008,2.65,0.4015,1.9917,0.2561,0.084371,0,3
0,3,1780398875.473,1.926647,3.532102,0.07623,4.635,0.8899,3.6386,0.106,0.034374,1,3
0,4,1780398880.217,1.844075,3.589006,0.07623,4.743,1.1134,3.5442,0.0854,0.027658,2,3
0,5,1780398885.07,1.902612,3.756531,0.07623,4.853,1.1679,3.5857,0.099,0.032022,2,3
0,6,1780398889.89,1.586537,2.871697,0.349965,4.82,1.1563,3.5768,0.0863,0.027997,4,3
0,7,1780398894.678,1.450322,1.329218,0.781705,4.788,1.1623,3.5404,0.0851,0.027513,3,3
0,8,1780398899.446,1.375526,0.942511,0.812543,4.768,1.255,3.4309,0.0816,0.026389,3,3
0,9,1780398904.213,1.33157,0.687273,0.831428,4.767,1.2944,3.3839,0.0881,0.027735,3,3
0,10,1780398908.942,1.287737,0.594232,0.841563,4.73,1.2712,3.3705,0.0876,0.028398,3,3
0,11,1780398913.72,1.248423,0.558929,0.850572,4.778,1.3139,3.3794,0.084,0.027125,3,3
0,12,1780398918.57,1.244177,0.520347,0.85395,4.849,1.273,3.4892,0.0868,0.028095,4,3
0,13,1780398923.409,1.216254,0.499275,0.858714,4.84,1.1749,3.5826,0.0819,0.026519,4,3
0,14,1780398928.265,1.207964,0.474967,0.865471,4.855,1.1915,3.5836,0.0796,0.025064,3,3
0,15,1780398933.115,1.19438,0.461705,0.871275,4.851,1.2411,3.5212,0.0882,0.028576,2,3
0,16,1780398937.992,1.186778,0.45445,0.873874,4.876,1.1951,3.5981,0.0829,0.026756,3,3
0,17,1780398942.896,1.192221,0.442525,0.86885,4.904,1.1949,3.628,0.0813,0.026162,3,3
0,18,1780398947.718,1.171928,0.430164,0.878812,4.821,1.1123,3.6233,0.0853,0.027641,3,3
0,19,1780398952.423,1.173892,0.450919,0.871881,4.705,1.1277,3.4899,0.0869,0.028103,2,3
0,20,1780398957.174,1.153386,0.409443,0.885222,4.751,1.2211,3.4427,0.0874,0.028065,1,3
0,21,1780398961.917,1.150734,0.415055,0.879245,4.743,1.2662,3.3916,0.0848,0.027238,4,3
0,22,1780398966.705,1.158372,0.404012,0.883316,4.787,1.2163,3.4877,0.0832,0.026873,2,3
0,23,1780398971.55,1.152662,0.406703,0.890246,4.845,1.1652,3.59,0.0891,0.028826,1,3
0,24,1780398976.302,1.140499,0.396774,0.884529,4.752,1.1025,3.5634,0.0861,0.027935,3,3
0,25,1780398980.985,1.131589,0.403569,0.893798,4.683,1.211,3.3872,0.0843,0.027061,1,3
0,26,1780398985.667,1.141093,0.399223,0.887647,4.681,1.3233,3.2686,0.0891,0.028827,3,3
0,27,1780398990.316,1.141022,0.40626,0.885828,4.649,1.372,3.1948,0.0819,0.026456,4,3
0,28,1780398995.185,1.128377,0.381921,0.887128,4.869,1.36,3.4164,0.0922,0.02994,3,3
0,29,1780399000.143,1.120984,0.36824,0.892931,4.957,1.2281,3.6475,0.0815,0.026291,2,3
0,30,1780399005.108,1.114819,0.386553,0.887474,4.965,0.9913,3.8739,0.0993,0.032257,4,3
0,31,1780399009.88,1.114642,0.382356,0.890593,4.772,0.9546,3.7283,0.0884,0.028563,3,3
0,32,1780399014.53,1.115165,0.383442,0.902374,4.65,1.0524,3.5123,0.0848,0.027457,0,3
0,33,1780399019.186,1.117133,0.381893,0.8886,4.656,1.2484,3.3231,0.0841,0.027271,3,3
0,34,1780399023.901,1.114678,0.397614,0.889293,4.715,1.3021,3.3233,0.0892,0.028971,3,3
0,35,1780399028.706,1.107169,0.379355,0.888687,4.805,1.2825,3.4407,0.082,0.025949,3,3
0,36,1780399033.555,1.100418,0.364129,0.894317,4.848,1.2221,3.5415,0.084,0.027199,3,3
0,37,1780399038.386,1.093391,0.364386,0.898649,4.832,1.1357,3.5834,0.1122,0.036539,2,3
0,38,1780399043.202,1.096201,0.357067,0.898735,4.816,1.1899,3.5327,0.0928,0.030113,2,3
0,39,1780399047.967,1.090604,0.361293,0.894144,4.765,1.1999,3.4727,0.092,0.029851,3,3
0,40,1780399052.789,1.112744,0.377623,0.894577,4.822,1.2963,3.4379,0.0877,0.028434,3,3
0,41,1780399057.627,1.091917,0.363564,0.895097,4.838,1.2766,3.4796,0.0813,0.026365,3,3
0,42,1780399062.504,1.09971,0.365296,0.898389,4.876,1.2843,3.5051,0.0863,0.027905,3,3
0,43,1780399067.348,1.09316,0.362781,0.898216,4.844,1.2601,3.4966,0.0871,0.028194,3,3
0,44,1780399072.241,1.087978,0.354579,0.89631,4.893,1.2235,3.5693,0.1003,0.032591,3,3
0,45,1780399077.072,1.085717,0.346928,0.900208,4.831,1.1601,3.5803,0.09,0.029084,2,3
0,46,1780399081.991,1.087777,0.359402,0.903586,4.918,1.1758,3.6567,0.0853,0.027482,2,3
0,47,1780399086.888,1.094255,0.361457,0.900901,4.897,1.0849,3.7291,0.0823,0.026611,1,3
0,48,1780399091.659,1.079411,0.356784,0.897523,4.77,1.0586,3.6161,0.0951,0.030893,4,3
0,49,1780399096.455,1.08644,0.361954,0.901161,4.796,1.1995,3.5104,0.0857,0.027706,1,3
0,50,1780399101.237,1.081561,0.35523,0.897089,4.782,1.3181,3.3838,0.0802,0.025859,4,3
0,51,1780399106.044,1.083039,0.35679,0.895184,4.807,1.288,3.4322,0.086,0.027848,2,3
0,52,1780399110.863,1.079857,0.368342,0.897696,4.818,1.2485,3.4791,0.0906,0.029279,3,3
0,53,1780399115.743,1.077178,0.347781,0.896483,4.88,1.2587,3.5323,0.0888,0.028758,4,3
0,54,1780399120.59,1.081026,0.347515,0.898735,4.847,1.254,3.5013,0.0913,0.029642,4,3
0,55,1780399125.397,1.079198,0.34447,0.902027,4.807,1.2264,3.4927,0.0873,0.028187,3,3
0,56,1780399130.299,1.06928,0.352065,0.904019,4.902,1.2891,3.5261,0.0863,0.02787,2,3
0,57,1780399135.189,1.069589,0.348238,0.902547,4.89,1.2292,3.5672,0.0937,0.030409,2,3
0,58,1780399140.115,1.070288,0.342607,0.907138,4.926,1.186,3.6535,0.0861,0.027914,2,3
0,59,1780399145.012,1.064468,0.340503,0.903413,4.896,1.115,3.6798,0.1011,0.032911,1,3
0,60,1780399149.767,1.061224,0.347005,0.903673,4.755,1.1424,3.5262,0.0863,0.027518,3,3
0,61,1780399154.576,1.074802,0.364898,0.904019,4.809,1.237,3.4808,0.0912,0.029597,1,3
