worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1781978471.425,1.610026,4.131611,0.004654,0.002512,11.911,7.5232,4.3467,0.0336,0.033534,0,1
2,2,1781978483.035,1.393631,3.984378,0.080385,0.034136,11.61,7.5966,3.9865,0.0182,0.018071,2,1
2,3,1781978494.716,1.272795,0.57381,0.865672,0.610948,11.681,7.705,3.9422,0.0251,0.024968,0,1
2,4,1781978506.476,1.233071,0.860026,0.825744,0.80337,11.76,7.8377,3.9023,0.02,0.019852,2,1
2,5,1781978518.174,1.213469,0.847288,0.842879,0.783499,11.697,7.8177,3.8609,0.0183,0.018147,2,1
2,6,1781978529.869,1.180049,0.59024,0.88524,0.655824,11.695,7.8366,3.838,0.0202,0.020069,0,1
2,7,1781978541.585,1.168648,0.553011,0.884764,0.686035,11.716,7.8912,3.7947,0.0225,0.022442,1,1
2,8,1781978553.348,1.165543,0.628481,0.86562,0.788955,11.762,7.9607,3.7782,0.0229,0.022811,2,1
2,9,1781978565.11,1.153411,0.482545,0.853297,0.823468,11.762,7.9177,3.8175,0.0189,0.018833,2,1
2,10,1781978576.851,1.152375,1.44154,0.805225,0.797105,11.741,7.8142,3.9069,0.0192,0.019098,1,1
2,11,1781978588.554,1.148576,0.570396,0.790047,0.853232,11.703,7.6881,3.9947,0.0197,0.019565,1,1
2,12,1781978600.201,1.137595,0.393812,0.892697,0.670616,11.647,7.4752,4.1433,0.0203,0.020183,0,1
2,13,1781978611.75,1.132223,0.391174,0.892908,0.682196,11.549,7.4724,4.0511,0.0179,0.017743,0,1
2,14,1781978623.277,1.114542,0.373849,0.895975,0.690644,11.527,7.6002,3.8947,0.0229,0.022758,1,1
2,15,1781978634.834,1.115172,0.445622,0.897562,0.698267,11.557,7.8038,3.7312,0.0214,0.021264,1,1
2,16,1781978646.489,1.104649,0.381552,0.897403,0.701628,11.655,8.0221,3.614,0.0188,0.018715,1,1
2,17,1781978658.146,1.109941,0.437606,0.89349,0.667122,11.657,8.0743,3.5641,0.0181,0.01798,0,1
2,18,1781978669.871,1.106322,0.388283,0.898144,0.676583,11.724,8.1441,3.5574,0.0225,0.022352,0,1
2,19,1781978681.571,1.096758,0.382171,0.9001,0.706966,11.7,8.144,3.5348,0.0209,0.020811,1,1
2,20,1781978693.346,1.115894,0.538003,0.811836,0.853169,11.775,8.1922,3.5656,0.0171,0.017024,1,1
2,21,1781978705.106,1.100151,0.411085,0.89423,0.6843,11.76,8.1661,3.5739,0.02,0.019916,0,1
2,22,1781978716.873,1.092709,0.367942,0.89899,0.705946,11.766,8.1713,3.5684,0.0179,0.017815,1,1
2,23,1781978728.59,1.090064,0.397139,0.899254,0.68569,11.717,8.0291,3.6686,0.0189,0.01882,0,1
2,24,1781978740.288,1.08774,0.383041,0.897774,0.699767,11.698,7.865,3.8141,0.0185,0.018436,1,1
2,25,1781978751.998,1.095705,0.498118,0.839442,0.842468,11.71,7.7682,3.9227,0.0188,0.018663,1,1
2,26,1781978766.16,1.085685,0.393664,0.898197,0.715076,14.162,7.5784,2.6142,3.969,1.983039,1,1
2,27,1781978771.747,1.082084,0.404675,0.899572,0.690008,5.587,3.0394,2.5307,0.017,0.016847,0,1
2,28,1781978780.096,1.082295,0.372673,0.901264,0.703253,8.348,5.6971,2.6342,0.0167,0.016623,1,1
2,29,1781978788.407,1.079093,0.386195,0.90174,0.705647,8.311,5.7029,2.5903,0.0177,0.017601,1,1
2,30,1781978796.715,1.080737,0.371457,0.900576,0.70633,8.307,5.7172,2.5725,0.0174,0.017288,1,1
2,31,1781978805.08,1.078682,0.39718,0.901899,0.705365,8.365,5.7661,2.5807,0.0179,0.017784,1,1
