worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,1,1780398607.251,3.804947,4.126014,0.038669,2.432,1.579,0.7514,0.1011,0.032859,0,3
2,2,1780398609.643,3.108296,3.847101,0.049111,2.392,1.7249,0.5937,0.0727,0.02336,4,3
2,3,1780398612.064,2.95099,3.775507,0.049111,2.422,1.72,0.6336,0.0677,0.021799,3,3
2,4,1780398614.478,2.514612,2.649165,0.416811,2.413,1.7503,0.5898,0.0728,0.023487,4,3
2,5,1780398616.891,2.348817,2.344724,0.509103,2.413,1.7226,0.6173,0.0726,0.023402,3,3
2,6,1780398619.349,2.22566,1.893513,0.584553,2.458,1.6744,0.6912,0.0911,0.029528,3,3
2,7,1780398621.77,2.089421,1.668442,0.620179,2.421,1.6862,0.6543,0.0787,0.024984,3,3
2,8,1780398624.182,1.966008,1.535691,0.641901,2.412,1.6555,0.6754,0.0808,0.026122,4,3
2,9,1780398626.645,1.887807,1.377159,0.671127,2.463,1.7117,0.6536,0.0974,0.03115,4,3
2,10,1780398629.042,1.83274,1.286524,0.688756,2.396,1.7145,0.6137,0.0676,0.021277,4,3
2,11,1780398631.414,1.761281,1.212339,0.706385,2.372,1.6756,0.6285,0.0676,0.021718,1,3
2,12,1780398633.78,1.713765,1.151601,0.707487,2.367,1.6996,0.5928,0.074,0.023861,5,3
2,13,1780398636.218,1.654287,1.121706,0.727373,2.437,1.7099,0.6461,0.0812,0.026023,3,3
2,14,1780398638.612,1.643774,1.038864,0.738076,2.394,1.7264,0.5793,0.088,0.020919,4,3
2,15,1780398640.997,1.605883,0.995973,0.74516,2.385,1.7302,0.5624,0.0921,0.021922,6,3
2,16,1780398643.453,1.582917,0.953591,0.759851,2.455,1.7517,0.6172,0.0861,0.019946,2,3
2,17,1780398645.87,1.546792,0.910174,0.75749,2.417,1.7619,0.5865,0.0688,0.022169,4,3
2,18,1780398648.365,1.547569,0.886145,0.77045,2.495,1.7103,0.6987,0.0854,0.020154,4,3
2,19,1780398650.704,1.529493,0.843044,0.773913,2.338,1.6325,0.6161,0.0896,0.021299,3,3
2,20,1780398653.092,1.493476,0.838507,0.778163,2.388,1.6914,0.6111,0.0854,0.020195,5,3
2,21,1780398655.527,1.468705,0.797583,0.787554,2.435,1.7088,0.6224,0.1037,0.024705,3,3
2,22,1780398657.911,1.481446,0.78326,0.787345,2.383,1.7328,0.5827,0.0675,0.021709,6,3
2,23,1780398660.38,1.446863,0.754852,0.794953,2.469,1.7429,0.6394,0.0866,0.020447,4,3
2,24,1780398662.781,1.454647,0.745686,0.795792,2.401,1.7158,0.593,0.0915,0.021703,5,3
2,25,1780398665.232,1.433109,0.726241,0.800829,2.451,1.7359,0.6156,0.0969,0.023079,4,3
2,26,1780398667.603,1.420123,0.709528,0.800252,2.371,1.7143,0.5893,0.0668,0.021416,4,3
2,27,1780398670.005,1.425504,0.704189,0.804082,2.402,1.7041,0.6106,0.0869,0.020657,3,3
2,28,1780398672.468,1.436674,0.676281,0.805866,2.462,1.6981,0.6531,0.111,0.024956,4,3
2,29,1780398674.863,1.415815,0.685,0.805446,2.395,1.6699,0.6381,0.0868,0.020591,5,3
2,30,1780398677.284,1.378906,0.684355,0.804554,2.421,1.7126,0.6228,0.0853,0.02023,4,3
2,31,1780398679.617,1.38404,0.667535,0.804607,2.332,1.6908,0.5717,0.0697,0.022478,5,3
2,32,1780398682.016,1.384745,0.652999,0.812372,2.4,1.7111,0.6023,0.0861,0.02027,4,3
2,33,1780398684.398,1.384618,0.624424,0.813579,2.382,1.7288,0.5832,0.0695,0.022349,3,3
2,34,1780398686.832,1.376492,0.638188,0.814996,2.434,1.7015,0.6411,0.0908,0.021402,5,3
2,35,1780398689.29,1.375253,0.63242,0.818721,2.457,1.7371,0.6317,0.0882,0.020944,4,3
2,36,1780398691.698,1.392087,0.642449,0.815992,2.408,1.7041,0.6097,0.0936,0.022247,6,3
2,37,1780398694.127,1.368809,0.620406,0.819246,2.429,1.7174,0.6145,0.0973,0.023176,5,3
2,38,1780398696.526,1.381837,0.607354,0.819298,2.399,1.7389,0.5711,0.0883,0.020967,4,3
2,39,1780398699.024,1.344395,0.603712,0.823181,2.498,1.7435,0.6494,0.1045,0.024943,3,3
2,40,1780398701.374,1.358993,0.61465,0.820977,2.35,1.6991,0.5654,0.0853,0.02011,4,3
2,41,1780398703.769,1.357577,0.614829,0.817357,2.395,1.7468,0.5777,0.0707,0.022799,6,3
2,42,1780398706.17,1.337434,0.593183,0.824125,2.4,1.7386,0.5738,0.0875,0.020795,4,3
2,43,1780398708.533,1.343607,0.594739,0.824807,2.363,1.7161,0.554,0.0926,0.021545,4,3
2,44,1780398710.99,1.31134,0.594037,0.824178,2.457,1.7513,0.6114,0.0937,0.022361,4,3
2,45,1780398713.406,1.325714,0.599078,0.82402,2.416,1.7126,0.609,0.0939,0.022376,4,2
2,46,1780398715.859,1.317249,0.591467,0.821344,2.453,1.7255,0.6332,0.0944,0.022433,5,2
2,47,1780398718.264,1.317113,0.573047,0.825489,2.404,1.7391,0.5863,0.0783,0.018152,3,2
2,48,1780398720.699,1.319034,0.580802,0.827378,2.435,1.699,0.6493,0.0867,0.020544,4,2
2,49,1780398723.116,1.33194,0.577117,0.826171,2.417,1.675,0.66,0.0812,0.019137,4,2
2,50,1780398725.544,1.313803,0.579283,0.82785,2.428,1.6142,0.7204,0.0934,0.022205,4,2
2,51,1780398727.891,1.320091,0.582216,0.82061,2.344,1.5755,0.6825,0.0851,0.019932,3,2
2,52,1780398730.246,1.337571,0.581697,0.826329,2.355,1.663,0.6119,0.0796,0.018813,5,2
2,53,1780398732.69,1.306419,0.573834,0.829215,2.443,1.7044,0.6498,0.0889,0.021101,4,2
2,54,1780398735.066,1.348013,0.585274,0.822026,2.376,1.7345,0.56,0.0816,0.019247,5,2
2,55,1780398737.495,1.311306,0.560567,0.830841,2.429,1.7219,0.625,0.0819,0.019306,3,2
2,56,1780398739.921,1.311944,0.556266,0.829267,2.426,1.7036,0.6126,0.1093,0.025941,3,2
2,57,1780398742.336,1.31887,0.566092,0.823443,2.415,1.7377,0.5907,0.086,0.020327,5,2
2,58,1780398744.72,1.320893,0.560804,0.826539,2.384,1.7488,0.553,0.0817,0.019306,4,2
2,59,1780398747.083,1.316412,0.560336,0.826434,2.363,1.7117,0.5621,0.0892,0.020997,4,2
2,60,1780398749.528,1.30265,0.556879,0.829477,2.444,1.7552,0.6099,0.0788,0.018564,4,2
2,61,1780398751.955,1.302677,0.563427,0.830264,2.427,1.7275,0.6129,0.0859,0.020383,4,2
2,62,1780398754.358,1.306613,0.567736,0.827536,2.399,1.6942,0.6248,0.079,0.018646,4,2
2,63,1780398756.732,1.30433,0.540287,0.831733,2.374,1.7382,0.5608,0.0746,0.017518,4,2
2,64,1780398759.07,1.310046,0.562199,0.830211,2.338,1.7185,0.5548,0.0641,0.019899,4,2
2,65,1780398760.971,1.289664,0.56524,0.830159,1.901,1.3447,0.4961,0.0597,0.018395,4,2
2,66,1780398762.905,1.273849,0.54315,0.831838,1.935,1.3062,0.5486,0.0796,0.024924,3,2
