worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1780400142.37,1.595798,4.129574,0.005111,3.646,0.5376,3.058,0.0506,0.047712,0,1
0,2,1780400149.114,1.287705,0.533825,0.863479,6.744,0.5478,6.1003,0.0954,0.030924,0,3
0,3,1780400157.679,1.36101,3.981692,0.008056,8.566,1.3298,7.1422,0.0935,0.029799,1,3
0,4,1780400166.355,1.452592,4.149223,0.007363,8.676,1.3238,7.2656,0.0861,0.027943,3,3
0,5,1780400175.1,1.302946,4.215814,0.07623,8.744,1.2666,7.3938,0.0833,0.026491,3,3
0,6,1780400183.888,1.247415,2.934094,0.129418,8.788,1.1653,7.5238,0.0987,0.032043,3,3
0,7,1780400192.532,1.203221,0.756164,0.834459,8.644,1.1287,7.4319,0.0832,0.026719,3,3
0,8,1780400201.312,1.195464,0.785193,0.845114,8.78,1.1718,7.5231,0.085,0.027581,2,3
0,9,1780400210.099,1.163322,0.907962,0.857242,8.786,1.2104,7.4909,0.0847,0.027421,3,3
0,10,1780400218.86,1.144871,0.410885,0.881757,8.761,1.3079,7.3643,0.0888,0.028759,2,3
0,11,1780400227.647,1.133632,0.802837,0.86859,8.787,1.3498,7.3464,0.09,0.028754,2,3
0,12,1780400236.439,1.125769,0.377528,0.887561,8.792,1.2979,7.4088,0.085,0.027573,3,3
0,13,1780400245.316,1.104443,0.740018,0.876646,8.877,1.271,7.5217,0.0843,0.027238,3,3
0,14,1780400254.238,1.108878,0.45208,0.892325,8.922,1.2954,7.5384,0.0874,0.028378,2,3
0,15,1780400262.968,1.098866,0.380208,0.890419,8.729,1.2376,7.4031,0.0882,0.028265,4,3
0,16,1780400271.606,1.095735,0.372952,0.894751,8.638,1.2754,7.2788,0.0834,0.027043,4,3
0,17,1780400280.181,1.088102,0.362394,0.900381,8.576,1.3021,7.1869,0.0864,0.028071,3,3
0,18,1780400288.849,1.092223,0.460124,0.893278,8.668,1.3922,7.1893,0.0859,0.027789,3,3
0,19,1780400297.466,1.078259,0.41514,0.900381,8.617,1.3136,7.2171,0.0857,0.027737,2,3
0,20,1780400306.096,1.084124,0.463691,0.890333,8.629,1.2725,7.2699,0.0868,0.028131,1,3
0,21,1780400314.677,1.079054,0.442942,0.899861,8.581,1.2669,7.2325,0.0814,0.026253,2,3
0,22,1780400323.454,1.067077,0.864391,0.888687,8.777,1.3611,7.3215,0.094,0.030521,2,3
0,23,1780400332.43,1.069503,0.378781,0.897869,8.976,1.4044,7.4872,0.0842,0.027266,2,3
0,24,1780400341.353,1.06823,0.35315,0.901854,8.922,1.3158,7.5188,0.0868,0.027611,3,3
0,25,1780400350.099,1.061696,0.451637,0.901334,8.746,1.1863,7.4723,0.0874,0.028366,4,3
0,26,1780400358.785,1.061229,0.358696,0.906532,8.686,1.1319,7.4668,0.0868,0.028129,1,3
0,27,1780400367.51,1.059769,0.373505,0.899775,8.725,1.1624,7.4734,0.0887,0.028804,3,3
0,28,1780400376.149,1.060778,0.581137,0.886781,8.639,1.154,7.3967,0.0876,0.028435,2,3
0,29,1780400384.836,1.061909,0.354011,0.900295,8.687,1.2482,7.3509,0.0881,0.028476,2,3
0,30,1780400393.529,1.056294,1.119396,0.845028,8.693,1.2531,7.3517,0.0876,0.028408,1,3
0,31,1780400402.202,1.049118,0.390624,0.901507,8.673,1.2379,7.3505,0.0843,0.027293,3,3
0,32,1780400410.88,1.051428,0.35055,0.905146,8.678,1.2551,7.3366,0.0855,0.027735,3,3
0,33,1780400419.597,1.048452,0.365873,0.905405,8.717,1.2839,7.3456,0.0874,0.028294,3,3
0,34,1780400428.314,1.046312,0.379664,0.900988,8.717,1.273,7.3539,0.0893,0.02904,3,3
0,35,1780400436.954,1.050786,0.333958,0.907658,8.64,1.2817,7.2632,0.0946,0.030741,2,3
0,36,1780400445.51,1.045381,0.389538,0.904712,8.556,1.3516,7.1163,0.0877,0.028447,3,3
0,37,1780400454.13,1.046522,0.354396,0.905492,8.62,1.3703,7.1599,0.0896,0.029043,1,3
0,38,1780400462.824,1.040717,0.37221,0.905405,8.693,1.3715,7.2298,0.0917,0.029814,3,3
0,39,1780400471.479,1.036059,0.367168,0.906791,8.655,1.317,7.2507,0.0873,0.028238,3,3
0,40,1780400478.382,1.045024,0.333619,0.911209,6.902,0.9491,5.8645,0.0884,0.02854,2,3
0,41,1780400485.275,1.043056,0.337155,0.908351,6.893,0.943,5.8619,0.0879,0.028475,3,3
0,42,1780400491.909,1.033892,0.357968,0.909737,6.634,0.9504,5.6281,0.0557,0.026683,2,2
0,43,1780400497.115,1.036642,0.344187,0.905319,5.205,0.6565,4.4875,0.0607,0.029108,3,2
0,44,1780400502.223,1.041326,0.350838,0.907311,5.108,0.6477,4.401,0.0587,0.028125,2,2
0,45,1780400506.56,1.033793,0.668442,0.883229,4.338,0.75,3.5572,0.0302,0.026752,1,1
0,46,1780400510.085,1.037615,0.348626,0.904106,3.524,0.4881,3.0092,0.0266,0.024164,2,1
0,47,1780400513.657,1.037892,0.342418,0.905925,3.572,0.5004,3.0437,0.0279,0.02562,1,1
0,48,1780400517.182,1.032517,0.379527,0.902027,3.525,0.4939,3.0021,0.0284,0.025933,1,1
0,49,1780400520.556,1.038446,0.375425,0.9022,3.374,0.4963,2.8745,0.0025,0.0,1,0
