worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1780399974.512,2.985395,4.12958,0.002811,1.214,0.7174,0.4528,0.0432,0.040647,0,1
3,2,1780399975.718,1.903135,3.909595,0.064328,1.206,0.6787,0.3776,0.1493,0.073313,2,2
3,3,1780399977.338,1.619775,1.219764,0.709686,1.62,1.0093,0.5159,0.0943,0.030589,1,3
3,4,1780399979.344,1.896131,3.712529,0.064328,2.006,1.3033,0.6161,0.0867,0.028065,2,3
3,5,1780399981.353,1.609272,1.151206,0.728161,2.009,1.2917,0.6233,0.0934,0.030132,1,3
3,6,1780399983.387,1.766364,3.290854,0.067809,2.033,1.3328,0.6174,0.0828,0.0268,5,3
3,7,1780399985.386,1.594066,0.988764,0.760961,1.999,1.2806,0.63,0.0876,0.028379,2,3
3,8,1780399987.412,1.563706,0.810171,0.782649,2.025,1.2725,0.6403,0.1073,0.034945,3,3
3,9,1780399989.381,1.57334,0.920773,0.781712,1.969,1.3083,0.5784,0.0821,0.02653,3,3
3,10,1780399991.434,1.511887,0.837615,0.767521,2.052,1.3687,0.5971,0.0861,0.027876,2,3
3,11,1780399993.505,1.508598,0.778731,0.799451,2.071,1.3802,0.6071,0.0838,0.02708,3,3
3,12,1780399995.567,1.455914,0.665956,0.80012,2.062,1.4321,0.5481,0.0811,0.026267,5,3
3,13,1780399997.651,1.455863,0.680982,0.791954,2.084,1.3027,0.68,0.1006,0.03273,1,3
3,14,1780399999.656,1.455907,0.675472,0.794029,2.005,1.2901,0.6243,0.0903,0.029088,2,3
3,15,1780400001.705,1.476277,0.765708,0.799719,2.049,1.2882,0.6509,0.1094,0.035676,2,3
3,16,1780400003.767,1.411675,0.655659,0.805877,2.061,1.3066,0.6539,0.1007,0.03277,2,3
3,17,1780400005.807,1.415729,0.623321,0.814044,2.041,1.3555,0.5996,0.0852,0.027611,4,3
3,18,1780400007.872,1.424493,0.657807,0.799518,2.064,1.3414,0.619,0.1036,0.033671,3,3
3,19,1780400009.885,1.400434,0.782651,0.794765,2.013,1.3432,0.5851,0.0848,0.027481,4,3
3,20,1780400011.934,1.395357,0.592355,0.813977,2.049,1.3337,0.6305,0.0845,0.027316,3,3
3,21,1780400013.958,1.394556,0.853436,0.803936,2.023,1.2951,0.6068,0.121,0.03953,3,3
3,22,1780400015.998,1.370445,1.04313,0.788607,2.04,1.3894,0.5661,0.0842,0.027259,4,3
3,23,1780400018.059,1.381963,0.578236,0.817592,2.061,1.3495,0.6101,0.1011,0.032857,4,3
3,24,1780400020.045,1.385905,0.569235,0.820872,1.986,1.3039,0.5934,0.0883,0.028623,4,3
3,25,1780400022.056,1.34945,0.60942,0.814847,2.011,1.2889,0.6299,0.0922,0.029963,2,3
3,26,1780400024.142,1.372302,0.622029,0.814312,2.085,1.2378,0.7064,0.1406,0.046069,2,3
3,27,1780400026.129,1.339701,0.589111,0.823281,1.987,1.2939,0.6028,0.0903,0.029032,4,3
3,28,1780400028.142,1.348836,0.604586,0.824888,2.013,1.2887,0.6242,0.0997,0.032566,3,3
3,29,1780400030.165,1.343276,0.70128,0.822746,2.023,1.3556,0.5793,0.0874,0.028275,4,3
3,30,1780400032.222,1.352845,0.636271,0.829707,2.057,1.3759,0.592,0.0891,0.02884,3,3
3,31,1780400034.32,1.337873,0.562183,0.818462,2.098,1.3723,0.6321,0.0934,0.030456,3,3
3,32,1780400036.442,1.332681,0.543193,0.829908,2.121,1.4271,0.602,0.0918,0.029756,4,3
3,33,1780400038.521,1.335505,0.602174,0.824085,2.079,1.3016,0.6728,0.104,0.033827,4,3
3,34,1780400040.535,1.329521,0.585356,0.83185,2.014,1.2654,0.6399,0.1085,0.035406,3,3
3,35,1780400042.623,1.325505,0.543166,0.825223,2.088,1.3345,0.6555,0.0975,0.031691,3,3
3,36,1780400044.748,1.341171,0.598081,0.818328,2.125,1.356,0.6323,0.1362,0.032665,2,3
3,37,1780400046.84,1.335337,0.524186,0.832117,2.092,1.3911,0.5857,0.1148,0.027495,5,3
3,38,1780400048.957,1.306306,0.549467,0.83118,2.117,1.354,0.6484,0.114,0.026901,4,3
3,39,1780400051.041,1.324658,0.850468,0.817257,2.084,1.3097,0.648,0.1264,0.030504,4,3
3,40,1780400053.103,1.311105,0.549942,0.829507,2.062,1.3169,0.6399,0.1045,0.025014,3,3
3,41,1780400055.177,1.333131,0.783208,0.824152,2.074,1.3632,0.5994,0.1108,0.026229,3,3
3,42,1780400057.226,1.309931,0.636288,0.832385,2.049,1.4004,0.5392,0.1089,0.026058,5,3
3,43,1780400059.26,1.303461,0.625468,0.829373,2.034,1.3255,0.6249,0.0836,0.027077,3,3
3,44,1780400060.889,1.294904,0.578822,0.831649,1.629,1.0241,0.5104,0.094,0.030479,4,3
3,45,1780400062.476,1.310755,0.558761,0.831515,1.586,0.9834,0.5134,0.0891,0.028918,1,3
3,46,1780400064.061,1.31246,0.556452,0.832787,1.585,1.0136,0.4976,0.0735,0.023637,2,3
