worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1783342083.352,1.658911,4.126741,0.004414,0.002395,247.838,159.7249,87.413,0.6754,0.167902,0,4
3,2,1783342289.958,1.487256,4.054664,0.010329,0.024794,206.602,119.7451,86.2762,0.5367,0.134078,3,4
3,3,1783342496.822,1.388658,4.133177,0.079103,0.034136,206.864,117.6019,89.0408,0.2207,0.055066,3,4
3,4,1783342710.932,1.310911,1.804476,0.767193,0.627427,214.11,119.497,94.3378,0.256,0.063894,3,4
3,5,1783342917.185,1.261871,0.657382,0.848945,0.718036,206.252,116.3289,89.6657,0.2385,0.059515,5,4
3,6,1783343123.098,1.24459,0.569331,0.842765,0.769178,205.913,115.1572,90.5097,0.2264,0.056501,4,4
3,7,1783343324.689,1.224142,0.528982,0.836232,0.7771,201.591,112.3821,88.9541,0.2353,0.058718,4,4
3,8,1783343520.068,1.209984,0.575215,0.802596,0.823523,195.379,109.3361,85.7714,0.271,0.067664,3,4
3,9,1783343722.684,1.200457,1.48015,0.815485,0.746175,202.615,115.8249,86.5454,0.2448,0.061082,4,4
3,10,1783343922.798,1.191587,0.506908,0.850534,0.796877,200.114,113.7696,86.0847,0.2407,0.06007,4,4
3,11,1783344134.033,1.181383,0.490278,0.849828,0.803487,211.235,111.9338,98.9535,0.3288,0.082097,4,4
3,12,1783344338.802,1.16737,0.493236,0.852035,0.804186,204.769,114.9768,89.5603,0.2315,0.057774,4,4
3,13,1783344546.478,1.163381,0.576738,0.860952,0.78733,207.676,118.9285,88.4985,0.2482,0.061953,4,4
3,14,1783344741.845,1.159762,0.482954,0.850799,0.807123,195.367,108.6121,86.4938,0.2389,0.059638,4,4
3,15,1783344939.037,1.157042,0.511835,0.850887,0.810475,197.192,110.2756,86.6814,0.2341,0.058418,4,4
3,16,1783345138.137,1.155954,0.495935,0.842677,0.811731,199.1,112.3871,86.4737,0.2383,0.059471,4,4
3,17,1783345343.307,1.149574,0.488105,0.857862,0.792951,205.17,115.865,89.0157,0.2891,0.072183,4,4
3,18,1783345547.261,1.148375,0.494155,0.847356,0.811629,203.953,116.2149,87.4454,0.2927,0.073068,4,4
3,19,1783345749.999,1.1402,0.495003,0.849563,0.811951,202.738,114.9171,87.558,0.2623,0.065473,4,4
3,20,1783345950.336,1.142387,0.480227,0.856626,0.802585,200.337,109.7837,90.2903,0.2431,0.060682,4,4
3,21,1783346151.312,1.139452,0.487303,0.857244,0.800818,200.975,112.4128,88.3252,0.2367,0.059065,4,4
3,22,1783346356.302,1.124937,0.514356,0.846385,0.82361,204.99,115.8194,88.94,0.2301,0.057425,4,4
3,23,1783346563.033,1.133999,0.616871,0.871104,0.770623,206.731,116.2781,90.1847,0.2673,0.066728,4,4
3,24,1783346758.071,1.130312,0.484526,0.851947,0.809501,195.039,108.0672,86.7222,0.2487,0.062074,4,4
3,25,1783346959.944,1.128193,0.498531,0.863247,0.795236,201.872,113.3705,88.2681,0.2329,0.058104,4,4
3,26,1783347158.245,1.127431,0.474855,0.857773,0.809054,198.301,111.8904,86.1616,0.2291,0.057175,4,4
3,27,1783347353.679,1.128208,0.48222,0.853448,0.808638,195.434,109.3254,85.8813,0.2265,0.056514,4,4
3,28,1783347547.248,1.117305,0.483088,0.851417,0.811888,193.568,107.3677,85.9374,0.2621,0.065436,4,4
3,29,1783347746.201,1.12217,0.435103,0.886201,0.738457,198.952,113.1966,85.5058,0.2299,0.057389,3,4
3,30,1783347943.072,1.121138,0.487619,0.849916,0.816434,196.871,109.5856,87.0358,0.2486,0.055153,4,3
3,31,1783348147.41,1.11685,0.516717,0.855301,0.818051,204.338,114.5965,89.6108,0.1302,0.042079,3,2
3,32,1783348347.266,1.113908,0.546897,0.821312,0.849652,199.856,113.2599,86.4746,0.1208,0.060214,3,2
3,33,1783348543.633,1.117096,0.466653,0.865366,0.787142,196.366,108.7575,87.4767,0.1318,0.065679,2,2
3,34,1783348755.038,1.128804,0.738656,0.863512,0.739862,211.405,121.0567,90.2038,0.144,0.071799,2,2
3,35,1783348959.458,1.118716,0.512676,0.839852,0.82938,204.42,113.4014,90.9095,0.1092,0.054368,1,2
3,36,1783349157.456,1.105548,0.455446,0.880551,0.762976,197.998,112.8107,85.0434,0.1432,0.071404,3,2
3,37,1783349354.606,1.123855,0.564342,0.814779,0.854362,197.149,110.4641,86.4929,0.1914,0.095488,1,2
3,38,1783349557.476,1.106393,0.474637,0.861481,0.801281,202.87,114.665,88.0622,0.1429,0.071243,2,2
