worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1781979720.317,1.645784,4.127774,0.003595,0.002347,16.518,10.0763,6.4058,0.0278,0.02765,0,1
1,2,1781979739.773,1.292255,0.80274,0.837156,0.761492,19.456,12.9498,6.4777,0.0198,0.019638,0,1
1,3,1781979759.186,1.224628,1.13812,0.811555,0.744243,19.413,12.6843,6.7065,0.0217,0.021594,0,1
1,4,1781979778.641,1.313293,4.19695,0.014691,0.025304,19.455,12.5187,6.9157,0.02,0.019839,1,1
1,5,1781979797.98,1.253329,4.151499,0.047607,0.034443,19.34,12.2779,7.0401,0.0213,0.021127,2,1
1,6,1781979817.336,1.196531,2.128605,0.682308,0.607203,19.355,12.1954,7.1396,0.0198,0.019645,1,1
1,7,1781979836.649,1.16109,0.603213,0.810067,0.71309,19.313,12.1295,7.1564,0.0185,0.018357,2,1
1,8,1781979856.01,1.140671,0.356449,0.906397,0.865864,19.361,12.069,7.2653,0.0177,0.017588,1,1
1,9,1781979875.257,1.131904,0.442483,0.871994,0.805489,19.248,11.9454,7.2822,0.0197,0.019585,3,1
1,10,1781979894.5,1.117484,1.258573,0.844719,0.773803,19.242,12.0593,7.1629,0.0194,0.019237,0,1
1,11,1781979913.706,1.106782,0.527297,0.819179,0.728023,19.206,12.3049,6.8799,0.0211,0.020979,2,1
1,12,1781979932.865,1.093558,0.339359,0.915324,0.879619,19.159,12.4224,6.7092,0.02,0.019872,1,1
1,13,1781979952.014,1.08939,0.911091,0.833809,0.754622,19.149,12.5868,6.5428,0.0188,0.018723,1,1
1,14,1781979971.149,1.087834,0.516383,0.822899,0.738229,19.135,12.746,6.3691,0.0192,0.019099,2,1
1,15,1781979990.284,1.075754,0.328881,0.916439,0.869115,19.135,12.8398,6.2673,0.0192,0.019078,0,1
1,16,1781980009.42,1.070778,0.405551,0.883028,0.81707,19.136,13.057,6.0591,0.0192,0.019114,1,1
1,17,1781980028.551,1.069102,0.485686,0.830771,0.744918,19.131,13.2286,5.8822,0.0202,0.020056,2,1
1,18,1781980047.771,1.066452,0.587649,0.841743,0.76033,19.22,13.4296,5.7694,0.0203,0.020194,1,1
1,19,1781980067.04,1.067311,0.308535,0.920841,0.87202,19.269,13.5547,5.6872,0.0186,0.018449,0,1
1,20,1781980086.229,1.054304,0.41946,0.871312,0.800826,19.189,13.5812,5.5886,0.0188,0.018667,1,1
1,21,1781980105.511,1.048008,0.51306,0.845648,0.766666,19.282,13.665,5.5989,0.0178,0.017633,1,1
1,22,1781980124.744,1.052389,0.393591,0.910612,0.856419,19.232,13.6288,5.5815,0.0217,0.021544,2,1
1,23,1781980144.014,1.049337,0.611327,0.916501,0.869382,19.27,13.5778,5.6728,0.0192,0.019073,0,1
1,24,1781980163.328,1.042129,1.482618,0.742437,0.659514,19.314,13.5234,5.7725,0.018,0.017864,1,1
1,25,1781980182.638,1.037963,0.31611,0.928155,0.886693,19.309,13.4714,5.8159,0.0214,0.021321,2,1
1,26,1781980201.973,1.042344,0.394614,0.88247,0.818342,19.336,13.3989,5.9158,0.0208,0.020671,1,1
1,27,1781980221.255,1.03627,0.412159,0.865795,0.793619,19.282,13.3102,5.9508,0.0205,0.0204,1,1
1,28,1781980240.598,1.035322,0.294109,0.926791,0.894654,19.342,13.293,6.0227,0.0185,0.018387,1,1
1,29,1781980259.768,1.037958,0.290389,0.927907,0.895086,19.17,13.2163,5.9279,0.018,0.017926,1,1
1,30,1781980278.983,1.029231,0.306501,0.928031,0.89701,19.215,13.3222,5.8735,0.0186,0.018479,1,1
1,31,1781980298.201,1.022354,0.323861,0.927411,0.885398,19.218,13.3289,5.8702,0.0189,0.018781,2,1
1,32,1781980317.39,1.022502,0.312889,0.930759,0.888499,19.189,13.3134,5.858,0.0171,0.016927,0,1
1,33,1781980336.569,1.031369,0.543343,0.892512,0.83424,19.178,13.3069,5.8487,0.0225,0.022373,0,1
1,34,1781980355.826,1.026893,0.320534,0.921708,0.877994,19.257,13.2619,5.9734,0.0212,0.021018,0,1
1,35,1781980375.103,1.021263,0.29582,0.930139,0.897716,19.277,13.2752,5.9822,0.019,0.018931,1,1
1,36,1781980394.378,1.026949,1.237465,0.786325,0.739093,19.275,13.204,6.0487,0.0221,0.022007,0,1
1,37,1781980413.624,1.019313,0.307535,0.927039,0.888279,19.246,13.086,6.1411,0.0185,0.018413,0,1
1,38,1781980431.292,1.019281,0.546554,0.834242,0.753861,17.668,12.878,4.7698,0.0199,0.019801,1,1
