worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1781981635.221,1.714781,4.13382,0.006062,0.002583,28.658,16.1793,12.4158,0.0528,0.047576,0,1
4,2,1781981665.403,1.461332,4.046017,0.07957,0.034136,30.181,18.1827,11.9713,0.0195,0.019328,1,1
4,3,1781981695.287,1.457515,4.09848,0.008336,0.024794,29.884,18.255,11.6122,0.0165,0.016366,1,1
4,4,1781981725.42,1.414914,4.028047,0.07957,0.034136,30.134,18.5911,11.5137,0.0213,0.021138,1,1
4,5,1781981755.651,1.358452,4.033979,0.07957,0.034136,30.231,18.7354,11.4672,0.0277,0.027573,2,1
4,6,1781981785.823,1.268357,1.264966,0.800697,0.593502,30.172,18.9407,11.1937,0.0294,0.029289,0,1
4,7,1781981816.074,1.242618,0.706308,0.869961,0.654474,30.251,19.047,11.1763,0.0195,0.019401,0,1
4,8,1781981846.424,1.212588,1.354898,0.831464,0.618123,30.35,19.2622,11.0711,0.0161,0.015985,0,1
4,9,1781981876.731,1.194345,0.535155,0.876175,0.653139,30.306,19.3627,10.9145,0.0209,0.020767,0,1
4,10,1781981907.025,1.349018,4.134084,0.029706,0.043291,30.294,19.5106,10.7552,0.028,0.027883,2,1
4,11,1781981937.423,1.286443,1.795802,0.701728,0.759215,30.398,19.6486,10.7235,0.0258,0.025713,2,1
4,12,1781981967.965,1.228311,1.863085,0.553501,0.418219,30.542,19.7003,10.8135,0.0276,0.027478,0,1
4,13,1781981998.336,1.209741,0.455549,0.874356,0.658023,30.371,19.612,10.7298,0.0197,0.019608,0,1
4,14,1781982024.923,1.219049,1.737384,0.82722,0.714629,26.587,17.5478,9.0226,0.0165,0.016395,2,1
4,15,1781982051.243,1.19751,0.551191,0.872689,0.658062,26.32,16.5578,9.7432,0.0186,0.018486,1,1
4,16,1781982075.957,1.183623,0.451345,0.878448,0.665144,24.713,15.2434,9.4434,0.0191,0.018944,0,1
4,17,1781982102.353,1.191825,1.539818,0.814489,0.776056,26.396,16.9487,9.431,0.0164,0.016275,1,1
4,18,1781982128.592,1.170085,0.876618,0.87769,0.667727,26.239,17.0126,9.2005,0.0248,0.024718,0,1
4,19,1781982153.892,1.151949,0.443844,0.884965,0.684347,25.3,16.4807,8.7892,0.021,0.020921,2,1
4,20,1781982180.403,1.148514,0.451232,0.887693,0.679613,26.511,17.4714,9.0197,0.0193,0.019135,1,1
4,21,1781982206.773,1.148083,0.647517,0.88057,0.687739,26.37,17.4497,8.9046,0.0158,0.015702,2,1
4,22,1781982233.105,1.14474,0.435716,0.88254,0.671165,26.331,17.3711,8.9302,0.0214,0.021281,0,1
4,23,1781982257.973,1.149043,0.489945,0.86602,0.76552,24.868,17.4477,7.4027,0.0172,0.017076,2,1
4,24,1781982279.896,1.135661,0.41565,0.886481,0.686593,21.923,14.5583,7.3399,0.016,0.015909,2,1
4,25,1781982301.101,1.135618,0.458207,0.889057,0.687236,21.205,14.3112,6.8742,0.0196,0.019475,1,1
4,26,1781982323.379,1.123108,0.423953,0.88936,0.692536,22.278,15.4408,6.8179,0.0188,0.018674,3,1
4,27,1781982344.841,1.149009,0.625692,0.798121,0.866524,21.461,14.695,6.7455,0.0205,0.020348,1,1
4,28,1781982367.11,1.139782,0.595593,0.817217,0.857417,22.269,15.6031,6.6495,0.0162,0.016114,1,1
4,29,1781982389.29,1.133499,0.446791,0.884814,0.688493,22.18,15.6125,6.5443,0.0224,0.022241,0,1
4,30,1781982410.859,1.115389,0.409694,0.890724,0.683641,21.569,15.0927,6.4501,0.0181,0.017938,0,1
4,31,1781982433.19,1.118132,0.480634,0.890118,0.690259,22.331,15.4899,6.8207,0.0203,0.020178,1,1
4,32,1781982455.496,1.107262,0.409216,0.893301,0.676245,22.306,15.3158,6.959,0.0228,0.022635,0,1
4,33,1781982481.78,1.108934,0.433291,0.886329,0.732325,26.284,15.2625,7.0338,3.9869,1.992181,3,1
4,34,1781982503.998,1.116602,0.450153,0.891634,0.702028,22.218,15.1392,7.0595,0.0191,0.019004,1,1
4,35,1781982526.307,1.112555,0.402017,0.889815,0.684983,22.308,15.1233,7.1577,0.019,0.018935,0,1
4,36,1781982548.622,1.115628,0.586897,0.799485,0.879682,22.315,15.0492,7.2452,0.0207,0.020541,1,1
4,37,1781982570.867,1.10691,1.152462,0.771143,0.596329,22.245,14.9817,7.2439,0.0188,0.018658,0,1
4,38,1781982596.987,1.104704,0.409728,0.89027,0.692662,26.12,14.9991,7.1283,3.9918,1.993961,1,1
4,39,1781982615.304,1.094623,0.411682,0.895271,0.6862,18.317,12.4585,5.8403,0.0181,0.017961,0,1
4,40,1781982632.856,1.101691,0.433009,0.891634,0.674565,17.552,11.7818,5.7504,0.0192,0.019074,0,1
4,41,1781982648.573,1.092082,0.403262,0.892392,0.697576,15.717,11.0153,4.6816,0.0203,0.020225,1,1
4,42,1781982662.623,1.102932,0.458236,0.874659,0.783365,14.05,10.0074,4.0271,0.0152,0.01507,2,1
4,43,1781982680.493,1.091875,0.437662,0.894665,0.69391,17.87,9.1375,4.7482,3.9838,1.990682,1,1
4,44,1781982689.991,1.092763,0.425389,0.896938,0.697435,9.497,5.9446,3.5335,0.019,0.018903,1,1
