worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1780399979.747,3.063203,4.130694,0.008694,2.796,1.9569,0.7659,0.0724,0.023283,0,3
4,2,1780399982.252,1.886566,3.767746,0.044403,2.505,1.8542,0.5777,0.0728,0.023442,5,3
4,3,1780399984.785,1.643541,1.011802,0.734466,2.533,1.8649,0.5971,0.0705,0.022619,3,3
4,4,1780399987.324,1.541093,0.866084,0.762611,2.54,1.8256,0.6404,0.0733,0.023547,5,3
4,5,1780399989.904,1.466,0.89753,0.805049,2.579,1.8623,0.646,0.0706,0.022069,3,3
4,6,1780399992.453,1.480324,0.68291,0.811779,2.549,1.8194,0.6568,0.0721,0.023244,4,3
4,7,1780399995.028,1.428062,0.629095,0.819785,2.575,1.7904,0.7112,0.0732,0.023538,3,3
4,8,1780399997.613,1.413759,0.601374,0.82509,2.585,1.8008,0.6892,0.0946,0.022386,3,3
4,9,1780400000.211,1.420013,0.606156,0.821406,2.598,1.8617,0.6508,0.085,0.020017,6,3
4,10,1780400002.704,1.380912,0.579891,0.830886,2.493,1.8307,0.577,0.0846,0.01991,5,3
4,11,1780400005.255,1.364416,0.566318,0.831917,2.552,1.8555,0.6114,0.0831,0.019141,3,3
4,12,1780400007.844,1.364487,0.655755,0.843656,2.588,1.859,0.6349,0.0941,0.022233,3,3
4,13,1780400010.418,1.339339,0.643367,0.831033,2.574,1.8755,0.6275,0.0709,0.022835,4,3
4,14,1780400012.925,1.310601,0.560285,0.842134,2.506,1.8191,0.6024,0.0842,0.018974,4,3
4,15,1780400015.464,1.3358,1.159363,0.805835,2.539,1.8151,0.642,0.0813,0.01903,3,3
4,16,1780400018.006,1.30278,0.521819,0.848421,2.542,1.8114,0.629,0.1013,0.023875,5,3
4,17,1780400020.537,1.325343,0.518221,0.852891,2.531,1.8387,0.6092,0.0832,0.019584,2,3
4,18,1780400023.021,1.282405,0.512306,0.845572,2.484,1.8531,0.5624,0.068,0.021695,5,3
4,19,1780400025.551,1.305048,0.509851,0.843263,2.529,1.8367,0.6071,0.0854,0.01998,5,3
4,20,1780400028.138,1.281932,0.720836,0.852154,2.588,1.857,0.6313,0.0992,0.023379,4,3
4,21,1780400030.711,1.267353,0.536837,0.847782,2.572,1.8661,0.6148,0.0906,0.021268,6,3
4,22,1780400033.225,1.283549,0.519837,0.852154,2.515,1.8356,0.5999,0.0789,0.018391,3,3
4,23,1780400035.857,1.295252,0.492055,0.851564,2.631,1.847,0.6979,0.0857,0.020246,5,3
4,24,1780400038.47,1.266936,0.529225,0.853136,2.613,1.8366,0.6856,0.0902,0.021207,5,3
4,25,1780400041.109,1.271169,0.509096,0.858245,2.64,1.8769,0.671,0.0913,0.02157,5,3
4,26,1780400043.694,1.250734,0.46976,0.856869,2.584,1.8415,0.6453,0.0973,0.02263,6,3
4,27,1780400046.273,1.23522,0.46068,0.85903,2.579,1.8166,0.6737,0.0882,0.020809,4,3
4,28,1780400048.875,1.265248,0.528355,0.864335,2.602,1.8587,0.6551,0.0883,0.020852,3,3
4,29,1780400051.469,1.257354,0.770287,0.85235,2.593,1.8657,0.6305,0.0968,0.023074,4,3
4,30,1780400054.014,1.2566,0.461316,0.857901,2.545,1.8764,0.5858,0.0827,0.019575,5,3
4,31,1780400056.599,1.248018,0.87187,0.854266,2.585,1.8501,0.6505,0.0839,0.019475,3,3
4,32,1780400059.103,1.245207,0.589706,0.858195,2.503,1.7524,0.6521,0.0985,0.02326,4,3
4,33,1780400061.156,1.236949,0.469768,0.86016,2.053,1.5162,0.4761,0.0599,0.018147,5,2
4,34,1780400063.169,1.21516,0.461738,0.867086,2.012,1.4908,0.4624,0.0587,0.018117,4,2
4,35,1780400065.148,1.221475,0.445128,0.862714,1.979,1.4579,0.4634,0.0579,0.017827,3,2
4,36,1780400066.679,1.212909,0.77539,0.857704,1.53,1.1156,0.3724,0.0421,0.019899,3,2
4,37,1780400068.182,1.237661,0.592135,0.870671,1.503,1.1086,0.3538,0.0399,0.01883,2,2
4,38,1780400069.704,1.196629,0.470423,0.865858,1.523,1.1113,0.367,0.044,0.020844,2,2
4,39,1780400071.259,1.227759,0.442655,0.872391,1.554,1.104,0.4117,0.0383,0.017994,2,2
4,40,1780400072.781,1.201229,0.445957,0.869493,1.523,1.0544,0.4257,0.0422,0.019932,2,2
4,41,1780400074.282,1.209289,0.428812,0.873078,1.501,1.0577,0.4031,0.0396,0.01848,3,2
4,42,1780400075.793,1.22482,0.575758,0.868265,1.51,1.0622,0.4059,0.0419,0.019786,2,2
4,43,1780400077.297,1.231765,0.43566,0.870868,1.504,1.0587,0.4031,0.0423,0.019658,2,2
4,44,1780400078.479,1.217506,0.493821,0.873078,1.182,0.8506,0.3072,0.0236,0.021212,3,1
4,45,1780400079.556,1.223622,0.447902,0.870819,1.077,0.7664,0.2896,0.0202,0.017582,1,1
4,46,1780400080.647,1.220552,0.975648,0.840169,1.091,0.7972,0.2729,0.021,0.018694,1,1
4,47,1780400081.721,1.197567,0.436745,0.871163,1.073,0.7935,0.2602,0.0193,0.017148,1,1
4,48,1780400082.805,1.219148,0.447006,0.874699,1.084,0.7946,0.2674,0.022,0.019719,1,1
4,49,1780400083.915,1.208526,0.544325,0.873815,1.109,0.8109,0.2749,0.0229,0.019934,1,1
4,50,1780400085.212,1.217289,0.804636,0.864777,1.297,0.9445,0.3273,0.0252,0.022465,1,1
