worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1783604189.219,2.775484,4.121672,0.069182,0.001116,0.016129,0.002087,0.029544,0.000477,0.016129,0.000926,174.639,163.6878,10.7973,0.1106,0.110395,0,1
1,2,1783604312.388,1.970961,1.619318,0.626393,0.266103,0.18602,0.172659,0.316815,0.277255,0.181743,0.128483,123.165,113.4549,9.5793,0.1036,0.103291,0,1
1,3,1783604435.96,2.216388,3.765128,0.074423,0.0012,0.016129,0.002234,0.034136,0.000551,0.016129,0.001065,123.572,115.0778,8.013,0.4804,0.480047,2,1
1,4,1783604559.465,1.824484,3.399125,0.074423,0.0012,0.016129,0.002234,0.034136,0.000551,0.016129,0.001065,123.504,113.4353,10.0113,0.0565,0.056121,2,1
1,5,1783604682.59,1.638338,0.973991,0.761448,0.565759,0.44071,0.438683,0.531353,0.530506,0.389927,0.352859,123.125,113.0331,10.0154,0.0588,0.05848,0,1
1,6,1783604806.517,1.593941,0.873891,0.788315,0.61654,0.533895,0.533179,0.568112,0.543844,0.487501,0.444775,123.927,113.7008,10.0462,0.1618,0.161475,0,1
1,7,1783604929.083,1.517349,0.806087,0.802549,0.634945,0.571059,0.569596,0.59523,0.578009,0.504732,0.47596,122.566,112.2762,10.0698,0.2008,0.200504,0,1
1,8,1783605052.108,1.484999,0.710361,0.812976,0.676735,0.574084,0.585687,0.597938,0.604396,0.508166,0.481544,123.025,112.7885,9.985,0.222,0.221633,0,1
1,9,1783605175.812,1.438317,1.034072,0.784122,0.628505,0.535791,0.534397,0.653069,0.652821,0.505642,0.514249,123.702,115.1525,8.115,0.4345,0.434182,2,1
1,10,1783605297.333,1.451933,0.649498,0.824175,0.698747,0.618012,0.607264,0.736266,0.674827,0.594277,0.588505,121.521,111.5798,9.875,0.0483,0.047981,2,1
1,11,1783605422.776,1.43701,0.741629,0.789915,0.685453,0.613755,0.579699,0.805254,0.742916,0.611034,0.61775,125.443,115.3267,10.0454,0.07,0.069679,1,1
1,12,1783605543.97,1.401797,0.598796,0.838685,0.722107,0.621494,0.644885,0.626524,0.634501,0.557448,0.529208,121.192,112.0113,9.1137,0.0478,0.047474,1,1
1,13,1783605666.909,1.390544,0.59342,0.84376,0.736207,0.637249,0.634056,0.639117,0.647152,0.582783,0.534468,122.938,113.4711,9.4007,0.0465,0.046199,0,1
1,14,1783605788.624,1.367668,0.554596,0.846298,0.736492,0.638628,0.651999,0.641936,0.647532,0.58759,0.545366,121.715,110.9807,10.5165,0.1961,0.195704,1,1
1,15,1783605910.19,1.369505,0.699105,0.801114,0.695042,0.640997,0.609203,0.80702,0.742638,0.633672,0.636014,121.566,110.8479,10.2568,0.461,0.460607,1,1
1,16,1783606032.195,1.38129,0.61258,0.817665,0.689652,0.63891,0.628277,0.805858,0.737134,0.644986,0.653497,122.005,113.8234,8.0793,0.1017,0.101321,1,1
