worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
6,1,1783334856.699,1.624191,4.131945,0.004482,0.002198,232.168,132.7657,99.2935,0.0931,0.092739,0,1
6,2,1783335045.81,1.318672,0.536793,0.862866,0.578821,189.109,106.1894,82.8375,0.0549,0.054533,0,1
6,3,1783335246.669,1.411702,3.825979,0.07494,0.034144,200.859,106.5636,94.2035,0.0914,0.091017,2,1
6,4,1783335444.246,1.258185,0.54047,0.866788,0.603285,197.577,103.6667,93.8503,0.0593,0.0589,0,1
6,5,1783335640.405,1.217434,0.451749,0.877014,0.634799,196.159,101.9068,94.1593,0.07,0.069581,0,1
6,6,1783335839.921,1.18819,0.446583,0.879395,0.628691,199.516,103.8056,95.6397,0.0505,0.05013,0,1
6,7,1783336044.824,1.274146,3.436753,0.081104,0.036484,204.902,104.5418,100.3046,0.0556,0.055187,2,1
6,8,1783336236.817,1.289443,4.214957,0.009385,0.049446,191.993,108.8743,83.0581,0.0597,0.059302,2,1
6,9,1783336440.176,1.245978,4.133998,0.07494,0.034144,203.359,109.1874,94.0928,0.0784,0.077982,1,1
6,10,1783336638.879,1.19596,0.462277,0.877014,0.640295,198.703,103.5391,95.106,0.057,0.056678,0,1
6,11,1783336835.403,1.171694,0.435326,0.881356,0.644629,196.525,101.3986,95.0526,0.0544,0.054044,0,1
6,12,1783337037.059,1.247885,4.026011,0.079703,0.038282,201.655,107.0255,94.5773,0.0518,0.051448,2,1
6,13,1783337234.064,1.183704,0.47471,0.882336,0.672217,197.005,102.6591,94.2952,0.0507,0.050305,1,1
6,14,1783337429.6,1.161842,0.427571,0.882617,0.65803,195.536,100.9244,94.5438,0.0481,0.047731,0,1
6,15,1783337624.81,1.154689,0.506878,0.854742,0.785139,195.21,101.9627,93.176,0.0708,0.070393,2,1
6,16,1783337821.387,1.136023,0.523091,0.887519,0.684167,196.576,102.3386,94.1784,0.0589,0.058537,0,1
6,17,1783338015.567,1.128609,0.398151,0.88962,0.665858,194.18,99.8618,94.2357,0.0638,0.063421,0,1
6,18,1783338210.453,1.118059,0.391355,0.892282,0.676967,194.886,101.1493,93.6683,0.0491,0.04874,1,1
6,19,1783338405.189,1.119342,0.403813,0.894943,0.679637,194.736,100.6519,94.013,0.0703,0.069925,1,1
6,20,1783338601.065,1.113535,0.409686,0.892282,0.668292,195.875,99.588,96.2127,0.0743,0.073916,0,1
6,21,1783338805.315,1.107943,1.747704,0.762852,0.556328,204.25,109.2951,94.8986,0.056,0.055661,1,1
6,22,1783339001.185,1.117403,0.545201,0.841434,0.822919,195.87,101.5949,94.2062,0.0683,0.06789,1,1
6,23,1783339202.629,1.106324,1.20442,0.864687,0.664947,201.443,105.3335,95.989,0.1205,0.120085,1,1
6,24,1783339398.735,1.094702,0.373218,0.894103,0.673631,196.106,100.7358,95.3007,0.0501,0.049671,1,1
6,25,1783339597.106,1.101936,0.465252,0.865808,0.79186,198.371,103.1183,95.1953,0.057,0.056625,1,1
6,26,1783339797.645,1.099028,1.603188,0.748004,0.46312,200.539,106.3114,94.1615,0.0655,0.065164,0,1
6,27,1783339993.082,1.087156,0.386526,0.898165,0.696414,195.437,100.6569,94.7187,0.0608,0.060416,2,1
6,28,1783340188.126,1.107291,0.535674,0.818882,0.844988,195.043,99.9183,95.071,0.0536,0.053272,1,1
6,29,1783340388.975,1.109674,0.589135,0.876733,0.779392,200.849,105.0003,95.7898,0.0588,0.058425,2,1
6,30,1783340589.86,1.091583,0.624671,0.890181,0.687708,200.884,105.3443,95.4891,0.0503,0.049859,1,1
6,31,1783340787.134,1.091209,0.389946,0.897605,0.694193,197.274,101.7617,95.4596,0.0519,0.051553,0,1
6,32,1783340986.975,1.089539,0.564442,0.880515,0.757496,199.841,105.6608,94.1112,0.0682,0.032057,2,1
6,33,1783341186.503,1.092255,0.398029,0.898865,0.692363,199.528,104.3647,95.106,0.0564,0.056062,0,1
