worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,29,1780397616.268,1.146763,0.407942,0.882705,4.538,1.6676,2.8017,0.0688,0.022181,4,3
4,30,1780397620.825,1.139757,0.413055,0.879169,4.557,1.664,2.8191,0.0739,0.023731,3,3
4,31,1780397625.372,1.13626,0.403279,0.884572,4.546,1.6179,2.8362,0.0917,0.029786,3,3
4,32,1780397629.863,1.14306,0.404034,0.878383,4.491,1.664,2.7578,0.069,0.022236,4,3
4,33,1780397634.35,1.149747,0.394923,0.881723,4.487,1.7117,2.7094,0.0654,0.021019,3,3
4,34,1780397637.8,1.142073,0.393326,0.882509,3.451,1.3427,2.0618,0.0458,0.021644,3,2
4,35,1780397641.162,1.143822,0.38611,0.884326,3.361,1.2519,2.0641,0.0448,0.021294,2,2
4,36,1780397644.545,1.141777,0.496785,0.886095,3.384,1.2344,2.1011,0.0479,0.022814,2,2
4,37,1780397647.934,1.143985,0.415941,0.886586,3.389,1.2205,2.1183,0.0495,0.023655,2,2
4,38,1780397651.312,1.127576,0.400899,0.88634,3.378,1.2045,2.1197,0.0533,0.025056,2,2
4,39,1780397654.651,1.131531,0.396436,0.885947,3.339,1.192,2.1008,0.0461,0.021826,2,2
4,40,1780397658.015,1.132395,0.387198,0.889287,3.363,1.2242,2.0937,0.0453,0.021379,3,2
4,41,1780397661.393,1.129102,0.406831,0.88801,3.377,1.2638,2.0651,0.0482,0.0228,2,2
4,42,1780397664.786,1.127928,0.414928,0.887961,3.393,1.3107,2.0345,0.0474,0.022103,2,2
4,43,1780397667.951,1.130245,0.513543,0.886979,3.165,1.3428,1.7973,0.0248,0.021476,2,1
4,44,1780397670.267,1.126695,0.382979,0.891301,2.315,0.8715,1.4216,0.0221,0.019835,2,1
4,45,1780397672.575,1.122874,0.406936,0.888747,2.308,0.8767,1.4075,0.0235,0.021193,1,1
4,46,1780397674.902,1.13352,0.400776,0.889877,2.328,0.8721,1.4289,0.0263,0.023782,1,1
4,47,1780397677.023,1.129805,0.389081,0.889533,2.12,0.8863,1.2312,0.0022,0.0,1,0
4,48,1780397678.47,1.120296,0.627126,0.869149,1.447,0.4334,1.0113,0.0023,0.0,1,0
4,49,1780397679.924,1.128805,0.397106,0.888894,1.454,0.4189,1.0322,0.0022,0.0,0,0
4,50,1780397681.41,1.13679,2.087371,0.513237,1.486,0.4376,1.0459,0.0021,0.0,0,0
4,51,1780397682.855,1.137853,0.402836,0.888993,1.445,0.4177,1.0249,0.0024,0.0,0,0
4,52,1780397684.277,1.129641,0.414099,0.886979,1.422,0.4211,0.9979,0.0023,0.0,0,0
4,53,1780397685.712,1.137162,0.41086,0.890417,1.435,0.4377,0.9947,0.0023,0.0,0,0
