worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1780400751.053,2.165552,4.126523,0.003537,6.111,2.4028,3.6399,0.0678,0.021674,0,3
4,2,1780400756.743,1.786743,3.997826,0.044403,5.69,2.1789,3.4303,0.0808,0.025914,2,3
4,3,1780400762.43,1.623873,4.366694,0.045238,5.686,2.2479,3.3751,0.0626,0.01995,2,3
4,4,1780400768.18,1.446548,2.926146,0.535095,5.75,2.2698,3.4177,0.0627,0.020075,2,3
4,5,1780400773.942,1.39948,0.671633,0.831917,5.761,2.2194,3.4746,0.0668,0.021465,3,3
4,6,1780400779.723,1.35537,0.638975,0.812908,5.782,2.0885,3.6236,0.0694,0.02148,2,3
4,7,1780400785.363,1.326227,0.547707,0.844639,5.639,1.9314,3.6366,0.0708,0.022777,3,3
4,8,1780400790.991,1.324777,0.735057,0.845621,5.628,2.0336,3.5281,0.0666,0.021352,3,3
4,9,1780400796.713,1.29237,0.559876,0.849256,5.721,2.2029,3.4503,0.0679,0.021845,5,3
4,10,1780400802.466,1.267014,0.467273,0.861978,5.753,2.2872,3.3973,0.068,0.021881,4,3
4,11,1780400808.186,1.259484,0.629834,0.859915,5.72,2.2077,3.4417,0.0695,0.022204,3,3
4,12,1780400813.874,1.257656,0.451513,0.867921,5.687,2.2139,3.4042,0.0689,0.022164,3,3
4,13,1780400819.642,1.251236,0.448398,0.868756,5.768,2.2302,3.4652,0.0719,0.023052,3,3
4,14,1780400825.497,1.247725,0.555057,0.854561,5.855,2.3335,3.45,0.0711,0.022369,3,3
4,15,1780400831.35,1.229878,0.450417,0.870475,5.853,2.2195,3.5619,0.071,0.022862,3,3
4,16,1780400837.142,1.236979,0.460646,0.862272,5.791,2.1113,3.6114,0.0681,0.021491,5,3
4,17,1780400842.906,1.22915,0.460406,0.86851,5.764,2.1451,3.5542,0.0643,0.020635,3,3
4,18,1780400848.74,1.21848,0.699257,0.844884,5.834,2.2226,3.5045,0.1066,0.034649,5,3
4,19,1780400855.022,1.21343,0.445732,0.87077,6.282,2.3338,3.8285,0.1193,0.038383,4,3
4,20,1780400860.987,1.234305,0.448491,0.871015,5.964,2.4577,3.4049,0.1011,0.031121,2,3
4,21,1780400865.71,1.205051,0.461546,0.86797,4.723,1.5728,3.0741,0.0757,0.024415,4,3
4,22,1780400870.254,1.209,0.439928,0.8691,4.544,1.5366,2.9353,0.072,0.023251,3,3
4,23,1780400874.881,1.195211,0.4327,0.873864,4.627,1.5791,2.9737,0.0738,0.023788,4,3
4,24,1780400879.56,1.200907,0.427677,0.876124,4.679,1.5793,2.9941,0.1049,0.034101,3,3
4,25,1780400884.248,1.198452,0.428824,0.876959,4.688,1.4975,3.1155,0.0746,0.02406,3,3
4,26,1780400889.148,1.196271,0.562823,0.865465,4.899,1.4541,3.3765,0.0686,0.021999,3,3
4,27,1780400893.734,1.192642,1.141435,0.847046,4.586,1.4605,3.0503,0.0751,0.024292,5,3
4,28,1780400897.304,1.185754,0.43323,0.87298,3.57,1.228,2.2971,0.0447,0.021169,4,2
4,29,1780400900.036,1.187309,0.411972,0.883983,2.731,1.0938,1.6154,0.0216,0.018236,2,1
4,30,1780400902.473,1.199298,1.081875,0.850582,2.437,0.8816,1.534,0.0213,0.01881,1,1
4,31,1780400904.894,1.184731,0.827676,0.854315,2.421,0.8844,1.5151,0.0211,0.018226,1,1
4,32,1780400907.454,1.188838,1.18554,0.841937,2.559,0.904,1.6307,0.0242,0.021802,1,1
4,33,1780400910.022,1.195463,0.412218,0.880053,2.568,0.9091,1.6359,0.0222,0.019908,1,1
4,34,1780400912.583,1.187714,0.71588,0.865956,2.561,0.9294,1.6091,0.0219,0.019375,1,1
4,35,1780400915.068,1.180761,0.42927,0.881134,2.486,0.9205,1.5446,0.0202,0.017935,1,1
4,36,1780400917.467,1.187271,0.413851,0.879709,2.398,0.8953,1.4823,0.0206,0.018175,1,1
4,37,1780400919.877,1.179493,0.40847,0.880495,2.41,0.8724,1.5124,0.0251,0.022651,1,1
4,38,1780400922.485,1.183672,0.448103,0.881527,2.607,0.8785,1.706,0.0226,0.019939,1,1
4,39,1780400924.9,1.172191,0.419269,0.880593,2.415,0.8964,1.5152,0.0028,0.0,1,0
4,40,1780400926.658,1.176366,0.423333,0.883,1.758,0.5409,1.2142,0.0027,0.0,1,0
4,41,1780400928.38,1.193819,0.443859,0.877941,1.722,0.4778,1.2419,0.0024,0.0,0,0
4,42,1780400930.016,1.213319,0.508421,0.876369,1.636,0.4757,1.1576,0.0024,0.0,0,0
4,43,1780400931.529,1.206022,0.461474,0.872587,1.513,0.4511,1.0593,0.0022,0.0,0,0
4,44,1780400933.04,1.203366,0.430923,0.881477,1.51,0.4575,1.0504,0.0022,0.0,0,0
4,45,1780400934.508,1.20385,0.458542,0.878678,1.468,0.449,1.0166,0.0022,0.0,0,0
4,46,1780400935.996,1.187244,0.448216,0.876271,1.488,0.45,1.0349,0.0023,0.0,0,0
