worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1783365287.067,1.707948,4.125306,0.032922,0.029968,261.532,162.4669,98.4005,0.6412,0.091342,0,7
1,2,1783365503.905,1.556251,4.057135,0.022948,0.049446,216.837,117.287,99.1276,0.4025,0.057444,5,7
1,3,1783365706.61,1.341919,4.198776,0.041599,0.04293,202.705,117.2414,85.0508,0.4126,0.058878,8,7
1,4,1783365920.992,1.262276,1.705376,0.660639,0.612533,214.381,113.8733,100.0858,0.3995,0.057018,7,7
1,5,1783366121.011,1.245374,1.263706,0.7783,0.733197,200.019,115.7003,83.8934,0.4029,0.057494,7,7
1,6,1783366335.043,1.201706,0.547394,0.815034,0.772342,214.031,110.2579,103.3538,0.4005,0.05716,7,7
1,7,1783366545.845,1.171938,0.513508,0.831657,0.788798,210.802,110.5196,99.8848,0.3789,0.054072,7,7
1,8,1783366759.514,1.156171,0.50718,0.820873,0.778835,213.669,110.9203,102.3141,0.4178,0.059617,7,7
1,9,1783366976.179,1.136075,0.483548,0.842524,0.798172,216.665,113.4988,102.7717,0.3763,0.053695,7,7
1,10,1783367195.365,1.128819,0.574507,0.860444,0.816983,219.186,114.7501,104.0532,0.3821,0.054531,8,7
1,11,1783367412.495,1.11607,0.930477,0.830684,0.787644,217.129,115.0459,101.7127,0.3704,0.052846,7,7
1,12,1783367624.608,1.108179,0.533769,0.834171,0.791153,212.113,108.3966,103.3315,0.3844,0.054853,7,7
1,13,1783367837.411,1.103389,0.441978,0.854444,0.813215,212.802,111.5977,100.7929,0.3942,0.056256,7,7
1,14,1783368049.274,1.092982,0.449471,0.850308,0.809172,211.863,109.0111,102.4386,0.4126,0.058876,7,7
1,15,1783368263.486,1.086997,0.514381,0.826062,0.784684,214.212,112.5006,101.324,0.3868,0.055194,7,7
1,16,1783368459.8,1.080703,0.414923,0.882987,0.839791,196.315,111.3392,84.5613,0.3946,0.056309,8,7
1,17,1783368672.26,1.078149,0.459047,0.851768,0.810483,212.459,109.4966,102.5657,0.3967,0.056601,7,7
1,18,1783368882.859,1.077671,0.435821,0.858741,0.817235,210.599,108.9267,101.2859,0.3859,0.055076,7,7
1,19,1783369099.936,1.069936,0.867574,0.786977,0.748232,217.077,114.6845,102.0093,0.3823,0.052396,8,6
1,20,1783369312.946,1.065644,0.463648,0.847632,0.807531,213.01,112.0658,100.6697,0.2737,0.044954,7,5
1,21,1783369511.087,1.059847,0.354448,0.915991,0.874179,198.14,111.2353,86.6432,0.242,0.047622,5,4
1,22,1783369722.531,1.056763,0.363004,0.913315,0.87275,211.444,110.2302,100.969,0.2447,0.061073,5,4
1,23,1783369936.755,1.051283,0.30837,0.932533,0.893437,214.224,108.4195,105.5589,0.221,0.055146,5,4
1,24,1783370145.089,1.051423,0.319104,0.928479,0.890069,208.334,109.7525,98.3561,0.2244,0.056009,5,4
1,25,1783370338.898,1.04778,0.312274,0.929938,0.889457,193.808,109.4514,84.1872,0.1689,0.041222,4,3
1,26,1783370550.958,1.037829,0.29505,0.934074,0.898062,212.06,109.502,102.3559,0.1607,0.053434,3,3
1,27,1783370761.02,1.042872,0.284926,0.932047,0.894277,210.062,108.9228,100.9665,0.1534,0.051007,3,3
1,28,1783370958.007,1.039405,0.289756,0.934398,0.896044,196.987,110.7678,86.0501,0.1681,0.055904,3,3
1,29,1783371171.667,1.035996,0.782831,0.88396,0.840207,213.66,112.4272,101.0688,0.1635,0.054366,3,3
1,30,1783371385.331,1.026817,0.318867,0.934479,0.897897,213.664,112.0572,101.4455,0.1612,0.053609,3,3
1,31,1783371580.287,1.022856,0.310304,0.934723,0.899255,194.955,110.8514,83.9387,0.1648,0.054811,4,3
1,32,1783371797.466,1.026257,0.383211,0.929533,0.889834,217.179,115.4833,101.6208,0.0746,0.023529,3,1
1,33,1783372010.789,1.027946,0.287491,0.932939,0.896672,213.323,111.1934,102.0762,0.0526,0.052238,1,1
