worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1783334857.403,1.708781,4.130589,0.035355,0.034144,232.066,133.4657,98.4302,0.1463,0.145929,0,1
1,2,1783335067.968,1.390348,4.088294,0.035355,0.034144,210.564,110.2093,100.2321,0.0961,0.095772,2,1
1,3,1783335272.963,1.372061,4.154594,0.035355,0.034144,204.994,110.1458,94.7797,0.0679,0.067571,2,1
1,4,1783335482.33,1.288851,3.881247,0.037058,0.035534,209.368,109.2872,99.9941,0.0675,0.067066,1,1
1,5,1783335684.976,1.215085,0.480765,0.884852,0.845302,202.646,102.9773,99.5836,0.0661,0.065706,0,1
1,6,1783335883.388,1.194585,0.830499,0.877149,0.83015,198.412,104.6813,93.6787,0.0511,0.0507,2,1
1,7,1783336082.956,1.171266,0.387733,0.904476,0.862135,199.568,103.85,95.616,0.0834,0.08302,0,1
1,8,1783336284.948,1.170661,1.475619,0.79541,0.747863,201.992,102.0416,99.8884,0.0613,0.060939,1,1
1,9,1783336486.972,1.146832,0.408678,0.909423,0.868706,202.024,103.5218,98.4379,0.0636,0.063225,0,1
1,10,1783336685.284,1.202264,3.032179,0.198832,0.188622,198.312,102.848,95.4135,0.0495,0.049163,2,1
1,11,1783336887.509,1.19573,1.950876,0.714645,0.678184,202.225,102.9997,99.1572,0.068,0.067618,1,1
1,12,1783337085.393,1.127615,0.525009,0.914288,0.878457,197.884,104.4526,93.3771,0.0537,0.05333,1,1
1,13,1783337282.241,1.126002,0.363658,0.909342,0.871203,196.847,102.9013,93.7944,0.133,0.130973,0,1
1,14,1783337484.593,1.119517,0.549791,0.882339,0.836399,202.353,103.3644,98.9288,0.0589,0.058524,1,1
1,15,1783337685.029,1.110623,0.615512,0.864742,0.819692,200.435,106.3457,94.0279,0.0611,0.060679,1,1
1,16,1783337882.757,1.104081,0.352188,0.915829,0.8764,197.729,104.002,93.659,0.0495,0.049112,0,1
