worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
0,1,1783604197.415,1.983459,4.13306,0.018113,0.000635,0.017006,0.001184,0.021127,0.000679,0.016727,0.001259,255.679,201.7004,53.7833,0.1435,0.143208,0,1
0,2,1783604379.807,1.523956,3.692419,0.054966,0.001807,0.027047,0.003375,0.069113,0.018355,0.027032,0.004141,182.39,132.145,50.0576,0.145,0.144685,1,1
0,3,1783604564.957,1.553173,4.172427,0.038617,0.000623,0.016129,0.001199,0.034136,0.000551,0.016129,0.001065,185.144,135.0313,49.9454,0.1521,0.151192,2,1
0,4,1783604750.299,1.385834,1.675025,0.668052,0.636247,0.446651,0.486027,0.627482,0.628855,0.428883,0.468378,185.339,131.765,53.3436,0.159,0.157223,1,1
0,5,1783604934.303,1.33239,1.135825,0.815614,0.743644,0.621418,0.626672,0.780523,0.720213,0.60906,0.610608,183.998,135.3003,48.4797,0.1363,0.135994,1,1
0,6,1783605124.17,1.300258,1.024184,0.798936,0.720691,0.633853,0.633746,0.763282,0.725655,0.61789,0.612284,189.863,134.7831,54.8549,0.1375,0.13704,2,1
0,7,1783605306.328,1.276875,0.551916,0.848104,0.774382,0.694808,0.703652,0.81261,0.765183,0.681793,0.685579,182.149,132.2265,49.7536,0.0786,0.078198,1,1
0,8,1783605481.71,1.251715,0.645295,0.852617,0.802631,0.707708,0.716604,0.819472,0.769692,0.694982,0.695935,175.379,130.472,44.6236,0.2725,0.272015,1,1
0,9,1783605660.884,1.219338,0.500836,0.847147,0.804593,0.717415,0.722469,0.810601,0.76917,0.70149,0.699297,179.17,130.4316,48.5798,0.0782,0.077909,2,1
0,10,1783605843.64,1.198471,0.436874,0.876678,0.828124,0.72586,0.738335,0.841314,0.797278,0.707546,0.715255,182.752,128.9509,53.6217,0.089,0.088387,1,1
0,11,1783606025.376,1.18766,0.456461,0.892788,0.839428,0.730799,0.749393,0.858563,0.806059,0.710155,0.723625,181.732,132.0045,49.5418,0.1623,0.162016,1,1
0,12,1783606196.714,1.180706,0.48897,0.874376,0.801746,0.750574,0.756117,0.836423,0.769562,0.732356,0.729326,171.336,126.8081,44.3677,0.1572,0.156913,1,1
0,13,1783606374.039,1.165288,0.384276,0.897092,0.83564,0.754017,0.771213,0.861004,0.809824,0.736396,0.748348,177.32,128.6148,48.4448,0.1886,0.187632,1,1
0,14,1783606548.578,1.165271,0.457861,0.866575,0.800214,0.750938,0.757046,0.827912,0.768178,0.735186,0.731393,174.535,130.0751,44.3522,0.0957,0.095352,2,1
0,15,1783606728.362,1.16033,0.608311,0.836477,0.787721,0.730518,0.735917,0.800229,0.758484,0.717798,0.713529,179.779,129.8461,49.7755,0.1447,0.144428,2,1
0,16,1783606913.356,1.15464,0.967221,0.876319,0.823605,0.726547,0.730423,0.842759,0.800712,0.71459,0.713962,184.991,131.4857,53.3288,0.1593,0.159003,1,1
0,17,1783607095.446,1.158333,0.514604,0.903907,0.853093,0.752104,0.765662,0.875262,0.818117,0.732436,0.745271,182.085,128.5558,53.3611,0.1556,0.155187,0,1
0,18,1783607277.153,1.143423,0.836393,0.848193,0.799048,0.748406,0.74725,0.812579,0.766175,0.73135,0.721325,181.702,133.7665,47.7583,0.1565,0.1561,1,1
0,19,1783607455.724,1.141704,0.419176,0.906716,0.844929,0.748627,0.75917,0.877845,0.829668,0.731514,0.742071,178.567,130.4117,48.0691,0.0771,0.076768,0,1
0,20,1783607638.245,1.122288,0.664479,0.843381,0.792565,0.756199,0.745761,0.806706,0.757942,0.738258,0.716896,182.517,129.8465,52.4905,0.1659,0.165607,2,1
0,21,1783607817.865,1.115883,0.395773,0.899214,0.837314,0.760447,0.773355,0.867317,0.810945,0.744177,0.751965,179.616,131.5677,47.9737,0.0726,0.072188,1,1
0,22,1783608003.948,1.131419,1.380667,0.831874,0.776797,0.69991,0.690859,0.797489,0.749879,0.687809,0.672921,186.078,131.3829,54.4696,0.2043,0.203199,1,1
