worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1783673607.298,1.556185,4.129294,0.004946,0.000779,0.016522,0.000658,0.002355,7.4e-05,0.016123,0.000117,258.581,150.4732,107.9404,0.1488,0.148466,0,1
3,2,1783673822.348,1.233637,0.455398,0.880026,0.79318,0.674307,0.695163,0.576285,0.627025,0.544999,0.4951,215.049,105.3263,109.6061,0.0997,0.098082,0,1
3,3,1783674031.875,1.307575,3.519053,0.08695,0.065888,0.026567,0.010583,0.078487,0.121735,0.032883,0.014039,209.526,106.6956,102.7721,0.0577,0.057316,1,1
3,4,1783674235.858,1.268855,4.136484,0.076899,0.00124,0.016129,0.002303,0.034136,0.000551,0.016129,0.001065,203.983,109.7532,94.177,0.0526,0.052249,1,1
3,5,1783674446.567,1.288675,4.185348,0.076899,0.00124,0.016129,0.002303,0.034136,0.000551,0.016129,0.001065,210.709,108.7696,101.8796,0.059,0.058687,2,1
3,6,1783674653.548,1.162332,0.76655,0.879228,0.78207,0.718231,0.707599,0.628338,0.645451,0.624422,0.555668,206.981,105.737,101.1717,0.0715,0.071126,0,1
3,7,1783674858.418,1.124935,0.370922,0.906509,0.822145,0.761862,0.766616,0.639125,0.663112,0.644332,0.581738,204.87,102.8754,101.9216,0.0539,0.053539,0,1
3,8,1783675066.438,1.102059,0.65638,0.904276,0.814943,0.754622,0.760179,0.637233,0.67073,0.623347,0.572545,208.019,106.3027,101.6699,0.0463,0.045993,0,1
3,9,1783675261.825,1.128563,0.607732,0.88194,0.78003,0.700229,0.690128,0.851764,0.80001,0.68004,0.698179,195.387,101.8816,93.3645,0.1366,0.133142,1,1
3,10,1783675460.196,1.102381,1.640126,0.773293,0.745522,0.561463,0.561356,0.532986,0.649489,0.476816,0.458015,198.371,105.1447,93.1789,0.047,0.046666,0,1
3,11,1783675654.901,1.081661,0.36122,0.914965,0.840509,0.774371,0.788096,0.652236,0.690684,0.662032,0.598705,194.705,101.3164,93.3193,0.051,0.050656,0,1
3,12,1783675855.494,1.083152,0.381098,0.910338,0.820524,0.756749,0.770429,0.668119,0.702516,0.658943,0.609806,200.592,99.7996,100.7454,0.0469,0.046538,1,1
3,13,1783676051.443,1.075919,0.468443,0.910817,0.813781,0.760207,0.76949,0.665599,0.681659,0.6697,0.601086,195.949,102.7913,93.1014,0.0563,0.055956,1,1
3,14,1783676244.553,1.075936,0.336462,0.917677,0.834991,0.78107,0.791291,0.660519,0.690958,0.670962,0.611373,193.11,99.354,93.6854,0.0535,0.053177,0,1
3,15,1783676443.749,1.076153,0.352896,0.901563,0.802438,0.754423,0.748421,0.866846,0.817662,0.739821,0.754391,199.195,98.6875,100.4411,0.0658,0.031153,1,1
3,16,1783676638.899,1.08995,0.518425,0.90268,0.818796,0.748966,0.756564,0.829781,0.787108,0.713667,0.727366,195.15,101.7018,93.391,0.0572,0.056819,1,1
