worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,global_test_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
4,1,1781980703.086,1.617263,4.134764,0.00469,0.002285,19.199,12.1684,6.9204,0.1016,0.025358,0,4
4,2,1781980722.068,1.449721,3.958336,0.009027,0.049454,18.982,12.1349,6.7548,0.0832,0.020779,4,4
4,3,1781980741.067,1.251958,1.095422,0.804159,0.75759,18.999,12.2016,6.7016,0.0878,0.02193,4,4
4,4,1781980760.103,1.212817,0.648523,0.846549,0.776833,19.036,12.18,6.7611,0.0858,0.02142,4,4
4,5,1781980779.109,1.192927,0.489879,0.851504,0.775396,19.006,12.1366,6.7698,0.0911,0.022755,4,4
4,6,1781980798.158,1.174927,0.51737,0.862655,0.779809,19.049,12.1348,6.8319,0.0823,0.02055,4,4
4,7,1781980817.189,1.158072,1.450921,0.820708,0.748106,19.03,12.0513,6.8959,0.083,0.020708,4,4
4,8,1781980836.222,1.154321,0.442248,0.867434,0.79493,19.033,11.8589,7.0839,0.0822,0.020508,4,4
4,9,1781980855.222,1.138131,0.440681,0.861416,0.791428,18.999,11.7956,7.1083,0.0864,0.021562,4,4
4,10,1781980874.171,1.128253,0.397287,0.888938,0.745782,18.949,11.7133,7.1436,0.0831,0.020743,3,4
4,11,1781980893.02,1.122495,0.555525,0.876372,0.765991,18.848,11.7681,6.9905,0.0893,0.022295,4,4
4,12,1781980911.823,1.117599,0.39249,0.895841,0.717259,18.803,11.9234,6.7822,0.0898,0.022416,3,4
4,13,1781980930.641,1.115086,1.025547,0.871327,0.741715,18.817,12.1549,6.5757,0.0863,0.02155,4,4
4,14,1781980949.411,1.105034,0.448077,0.86177,0.794608,18.77,12.2959,6.3839,0.0899,0.022443,4,4
4,15,1781980968.238,1.109023,0.421403,0.868496,0.794459,18.828,12.4604,6.2837,0.0831,0.020748,4,4
4,16,1781980987.151,1.094964,0.578568,0.890619,0.748797,18.913,12.6731,6.1584,0.0812,0.02027,4,4
4,17,1781981006.1,1.096265,0.526625,0.888673,0.770372,18.948,12.7889,6.0794,0.0798,0.019916,4,4
4,18,1781981026.993,1.099222,0.431651,0.868938,0.806141,20.893,12.2398,4.6335,4.0193,1.004096,4,3
4,19,1781981039.005,1.09871,0.493795,0.821062,0.857417,12.012,7.2751,4.6741,0.0621,0.020655,3,3
4,20,1781981054.079,1.089957,0.494029,0.820088,0.856427,15.074,10.3333,4.6766,0.0641,0.021323,3,3
4,21,1781981069.146,1.093812,0.539455,0.794602,0.868196,15.067,10.303,4.7032,0.0607,0.020199,3,3
