worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
3,1,1780398603.481,3.702624,4.12671,0.004953,1.243,0.7212,0.4826,0.0393,0.036834,0,1
3,2,1780398604.493,2.858609,3.667196,0.064328,1.012,0.6217,0.3271,0.0629,0.030246,2,2
3,3,1780398605.999,2.340378,2.110737,0.515496,1.505,0.8931,0.5173,0.0945,0.030763,1,3
3,4,1780398607.975,2.951478,3.763521,0.064328,1.976,1.2476,0.6252,0.1034,0.033565,2,3
3,5,1780398609.987,2.975975,3.798173,0.064328,2.012,1.3119,0.609,0.0907,0.029321,2,3
3,6,1780398611.985,2.875689,3.753502,0.064328,1.997,1.2908,0.6162,0.09,0.029196,3,3
3,7,1780398613.998,2.498498,2.766673,0.382623,2.014,1.2799,0.6488,0.0846,0.027431,2,3
3,8,1780398615.99,2.390687,2.307478,0.555124,1.991,1.2967,0.6112,0.0832,0.027004,3,3
3,9,1780398618.023,2.194521,1.907523,0.593145,2.033,1.3795,0.5659,0.0874,0.028359,4,3
3,10,1780398620.011,2.107163,1.706112,0.635317,1.988,1.3479,0.5483,0.0912,0.029626,3,3
3,11,1780398622.08,1.984518,1.577453,0.657139,2.069,1.3974,0.5872,0.084,0.027236,2,3
3,12,1780398624.174,1.952959,1.446176,0.677689,2.093,1.2957,0.6934,0.1039,0.033922,4,3
3,13,1780398626.173,1.852073,1.358408,0.69757,2.0,1.2345,0.6758,0.089,0.028837,3,3
3,14,1780398628.171,1.776274,1.289354,0.701319,1.997,1.2725,0.6351,0.0892,0.0289,1,3
3,15,1780398630.178,1.799171,1.235119,0.714974,2.007,1.3503,0.5712,0.0856,0.027738,4,3
3,16,1780398632.197,1.756217,1.197469,0.720195,2.018,1.3745,0.5564,0.0871,0.02829,4,3
3,17,1780398634.287,1.699449,1.149889,0.732378,2.091,1.3538,0.6404,0.096,0.031088,4,3
3,18,1780398636.302,1.692736,1.068795,0.738604,2.014,1.2689,0.6465,0.0986,0.032152,4,3
3,19,1780398638.293,1.635526,1.021831,0.756543,1.991,1.2837,0.6195,0.0879,0.028598,1,3
3,20,1780398640.294,1.612156,0.996521,0.759221,2.0,1.3499,0.5658,0.0843,0.027344,4,3
3,21,1780398642.351,1.615872,0.991314,0.754267,2.057,1.4214,0.5483,0.0875,0.028389,3,3
3,22,1780398644.406,1.590704,0.936957,0.764174,2.054,1.3349,0.6313,0.0877,0.028521,4,3
3,23,1780398646.412,1.582826,0.920792,0.770801,2.007,1.297,0.6253,0.0839,0.027152,1,3
3,24,1780398648.495,1.545832,0.90289,0.767722,2.082,1.2715,0.6966,0.1139,0.037196,3,3
3,25,1780398650.516,1.514375,0.867426,0.778901,2.021,1.2938,0.639,0.0878,0.028484,3,3
3,26,1780398652.469,1.504956,0.850206,0.782449,1.953,1.2991,0.5658,0.0874,0.028395,3,3
3,27,1780398654.484,1.525993,0.842606,0.78526,2.015,1.3283,0.602,0.0846,0.027463,4,3
3,28,1780398656.491,1.501478,0.810604,0.791285,2.007,1.3332,0.5907,0.0824,0.026724,3,3
3,29,1780398658.57,1.469346,0.800658,0.791084,2.079,1.3651,0.6224,0.0912,0.029588,4,3
3,30,1780398660.615,1.490571,0.777389,0.792088,2.045,1.3749,0.5845,0.0858,0.027253,4,3
3,31,1780398662.643,1.433511,0.769126,0.795368,2.027,1.3277,0.6124,0.0867,0.028161,4,3
3,32,1780398664.632,1.429446,0.759721,0.799518,1.989,1.2641,0.6301,0.0943,0.030482,3,3
3,33,1780398666.619,1.442285,0.738867,0.801995,1.988,1.2794,0.6254,0.0827,0.026689,3,3
3,34,1780398668.674,1.425255,0.722241,0.801928,2.054,1.3193,0.6291,0.1049,0.033643,3,3
3,35,1780398670.683,1.445704,0.719942,0.802664,2.01,1.3395,0.5779,0.0919,0.029772,4,3
3,36,1780398672.731,1.433892,0.696563,0.80648,2.047,1.3543,0.6051,0.0875,0.027675,5,3
3,37,1780398674.752,1.389707,0.703252,0.806681,2.021,1.2918,0.6465,0.0826,0.026804,4,3
3,38,1780398676.717,1.399502,0.709934,0.807885,1.965,1.2896,0.5924,0.0824,0.026159,1,3
3,39,1780398678.778,1.421721,0.679734,0.808889,2.06,1.3621,0.6045,0.0934,0.030404,4,3
3,40,1780398680.821,1.389756,0.676388,0.810965,2.043,1.385,0.5731,0.0847,0.02742,4,3
3,41,1780398682.851,1.383774,0.655762,0.810965,2.03,1.349,0.5999,0.0807,0.026034,4,3
3,42,1780398684.895,1.396392,0.667148,0.807551,2.044,1.2948,0.6597,0.0893,0.02896,3,3
3,43,1780398686.895,1.383511,0.652334,0.817391,2.0,1.2506,0.6529,0.0961,0.031299,2,3
3,44,1780398688.931,1.381503,0.648251,0.819064,2.036,1.2765,0.6446,0.1144,0.027492,3,3
3,45,1780398690.923,1.379463,0.653438,0.821206,1.992,1.3205,0.5824,0.0888,0.02882,2,3
3,46,1780398692.972,1.382973,0.650404,0.818462,2.049,1.3602,0.5798,0.1089,0.026039,4,3
3,47,1780398695.021,1.373414,0.633239,0.819867,2.048,1.3498,0.5925,0.1055,0.025,3,3
3,48,1780398697.036,1.348059,0.623578,0.823415,2.015,1.351,0.579,0.085,0.027557,3,3
3,49,1780398699.143,1.365464,0.622726,0.821675,2.107,1.3313,0.63,0.1454,0.034849,3,3
3,50,1780398701.208,1.369705,0.626358,0.82221,2.065,1.3566,0.6015,0.1063,0.025417,4,3
3,51,1780398703.221,1.385589,0.615309,0.823549,2.013,1.3265,0.5801,0.1062,0.025381,2,3
3,52,1780398705.289,1.34183,0.615687,0.823081,2.067,1.3013,0.649,0.1165,0.027763,3,3
3,53,1780398707.304,1.383549,0.611075,0.823549,2.015,1.2663,0.6396,0.1088,0.025824,3,3
3,54,1780398709.291,1.34973,0.616794,0.826695,1.987,1.2543,0.6031,0.1297,0.028831,2,3
3,55,1780398711.324,1.342457,0.611356,0.823817,2.032,1.3542,0.5702,0.1075,0.025638,4,3
3,56,1780398713.374,1.379389,0.623474,0.824888,2.05,1.3472,0.6081,0.0949,0.030891,3,3
